Sole,Bench,BrdJ,PosSpec,Agil,Dash,Devl,RawGrd,Run_Defense,Pass_Rush_Technique,Pass_Rush_Strength,Man_to_Man_Defense,Zone_Defense,Bump_and_Run_Defense,Play_Diagnosis,Punishing_Hitter,Endurance,Special_Teams,SoleZ,BenchZ,BrdJZ,PosSpecZ,AgilZ,DashZ,DevlZ,RawGrdZ,Run_DefenseZ,Pass_Rush_TechniqueZ,Pass_Rush_StrengthZ,Man_to_Man_DefenseZ,Zone_DefenseZ,Bump_and_Run_DefenseZ,Play_DiagnosisZ,Punishing_HitterZ,EnduranceZ,Special_TeamsZ,PeakCur,PeakCurZ,Ability,Draftable
22,23,109,30,720,487,27,39,27,0,39,1,7,2,12,10,0,5,-0.434782608695652,1.77650429799427,0.06825938566553,0.829015544041451,1.30653266331658,-1.00840336134454,0.27,0.49,0.27,0.00,0.39,0.01,0.07,0.02,0.12,0.10,0.00,0.05,11,0.11,0,0
22,20,106,19,738,471,25,34,18,5,46,20,21,0,0,21,0,43,-0.434782608695652,0.916905444126074,-0.443686006825938,-0.595854922279793,0.402010050251257,0.336134453781513,0.25,0.43,0.18,0.05,0.46,0.20,0.21,0.00,0.00,0.21,0.00,0.43,12,0.12,0,0
15,17,109,20,718,471,61,48,35,38,18,0,4,33,11,18,0,7,-1.41654978962132,0.0573065902578795,0.06825938566553,-0.466321243523316,1.4070351758794,0.336134453781513,0.61,0.60,0.35,0.38,0.18,0.00,0.04,0.33,0.11,0.18,0.00,0.07,20,0.20,1,0
35,20,114,11,779,471,31,32,0,19,5,53,0,7,58,52,0,8,1.38849929873773,0.916905444126074,0.921501706484643,-1.63212435233161,-1.65829145728643,0.336134453781513,0.31,0.40,0.00,0.19,0.05,0.53,0.00,0.07,0.58,0.52,0.00,0.08,9,0.09,0,0
26,16,113,20,733,495,50,40,36,0,9,0,0,18,6,21,0,2,0.126227208976157,-0.229226361031519,0.75085324232082,-0.466321243523316,0.653266331658291,-1.68067226890756,0.50,0.50,0.36,0.00,0.09,0.00,0.00,0.18,0.06,0.21,0.00,0.02,16,0.16,1,0
20,18,115,27,778,471,62,37,0,23,39,39,51,20,0,23,26,36,-0.715287517531557,0.343839541547278,1.09215017064847,0.440414507772021,-1.60804020100503,0.336134453781513,0.62,0.46,0.00,0.23,0.39,0.39,0.51,0.20,0.00,0.23,0.26,0.36,15,0.15,0,0
40,29,119,34,719,456,60,67,29,63,63,30,37,63,56,63,63,63,2.08976157082749,3.49570200573066,1.77474402730376,1.34715025906736,1.35678391959799,1.59663865546219,0.60,0.84,0.29,0.63,0.63,0.30,0.37,0.63,0.56,0.63,0.63,0.63,70,0.70,4,1
28,18,108,25,730,467,51,49,49,14,1,0,37,11,40,46,16,0,0.406732117812062,0.343839541547278,-0.102389078498293,0.181347150259067,0.804020100502513,0.672268907563026,0.51,0.61,0.49,0.14,0.01,0.00,0.37,0.11,0.40,0.46,0.16,0.00,33,0.33,2,0
28,11,100,16,756,475,61,34,6,23,0,1,0,0,35,0,23,22,0.406732117812062,-1.66189111747851,-1.46757679180887,-0.984455958549223,-0.502512562814069,0,0.61,0.43,0.06,0.23,0.00,0.01,0.00,0.00,0.35,0.00,0.23,0.22,10,0.10,0,0
21,16,112,9,740,495,39,33,23,0,18,7,9,46,0,9,0,5,-0.575035063113605,-0.229226361031519,0.580204778156998,-1.89119170984456,0.30150753768844,-1.68067226890756,0.39,0.41,0.23,0.00,0.18,0.07,0.09,0.46,0.00,0.09,0.00,0.05,12,0.12,0,0
18,21,110,29,733,460,46,51,52,63,63,28,29,40,0,63,56,56,-0.995792426367462,1.20343839541547,0.238907849829352,0.699481865284974,0.653266331658291,1.26050420168068,0.46,0.64,0.52,0.63,0.63,0.28,0.29,0.40,0.00,0.63,0.56,0.56,52,0.52,3,1
39,17,108,28,772,489,50,33,0,0,28,21,1,36,45,0,0,57,1.94950911640954,0.0573065902578795,-0.102389078498293,0.569948186528497,-1.30653266331658,-1.17647058823529,0.50,0.41,0.00,0.00,0.28,0.21,0.01,0.36,0.45,0.00,0.00,0.57,11,0.11,0,0
16,12,104,10,780,468,27,17,0,40,0,0,0,13,1,27,32,0,-1.27629733520337,-1.37535816618911,-0.784982935153583,-1.76165803108808,-1.70854271356784,0.58823529411765,0.27,0.21,0.00,0.40,0.00,0.00,0.00,0.13,0.01,0.27,0.32,0.00,7,0.07,0,0
30,18,109,7,760,482,32,29,4,2,10,23,0,24,0,13,0,0,0.687237026647966,0.343839541547278,0.06825938566553,-2.15025906735751,-0.703517587939697,-0.58823529411765,0.32,0.36,0.04,0.02,0.10,0.23,0.00,0.24,0.00,0.13,0.00,0.00,9,0.09,0,0
20,15,111,32,750,481,41,38,17,0,0,37,62,0,26,40,32,0,-0.715287517531557,-0.515759312320917,0.409556313993175,1.0880829015544,-0.201005025125628,-0.504201680672266,0.41,0.48,0.17,0.00,0.00,0.37,0.62,0.00,0.26,0.40,0.32,0.00,14,0.14,0,0
24,14,110,21,733,480,43,40,26,9,0,29,11,0,15,37,0,47,-0.154277699859748,-0.802292263610315,0.238907849829352,-0.33678756476684,0.653266331658291,-0.420168067226889,0.43,0.50,0.26,0.09,0.00,0.29,0.11,0.00,0.15,0.37,0.00,0.47,17,0.17,1,0
19,15,102,18,722,458,36,43,63,56,0,0,0,29,0,54,55,16,-0.855539971949509,-0.515759312320917,-1.12627986348123,-0.72538860103627,1.20603015075377,1.42857142857143,0.36,0.54,0.63,0.56,0.00,0.00,0.00,0.29,0.00,0.54,0.55,0.16,34,0.34,2,0
27,18,99,30,767,471,56,34,0,26,15,0,35,0,31,37,19,0,0.266479663394109,0.343839541547278,-1.6382252559727,0.829015544041451,-1.05527638190955,0.336134453781513,0.56,0.43,0.00,0.26,0.15,0.00,0.35,0.00,0.31,0.37,0.19,0.00,15,0.15,0,0
34,12,109,19,724,460,60,49,14,39,0,0,3,32,9,0,11,52,1.24824684431978,-1.37535816618911,0.06825938566553,-0.595854922279793,1.10552763819095,1.26050420168068,0.60,0.61,0.14,0.39,0.00,0.00,0.03,0.32,0.09,0.00,0.11,0.52,21,0.21,1,0
22,18,113,39,740,471,30,38,0,1,19,4,6,12,18,2,0,11,-0.434782608695652,0.343839541547278,0.75085324232082,1.99481865284974,0.30150753768844,0.336134453781513,0.30,0.48,0.00,0.01,0.19,0.04,0.06,0.12,0.18,0.02,0.00,0.11,11,0.11,0,0
14,16,95,12,780,471,35,18,0,17,11,0,0,2,0,29,39,0,-1.55680224403927,-0.229226361031519,-2.32081911262799,-1.50259067357513,-1.70854271356784,0.336134453781513,0.35,0.23,0.00,0.17,0.11,0.00,0.00,0.02,0.00,0.29,0.39,0.00,8,0.08,0,0
16,17,99,28,764,471,32,28,5,21,0,0,15,24,12,52,22,0,-1.27629733520337,0.0573065902578795,-1.6382252559727,0.569948186528497,-0.904522613065325,0.336134453781513,0.32,0.35,0.05,0.21,0.00,0.00,0.15,0.24,0.12,0.52,0.22,0.00,11,0.11,0,0
37,19,97,17,742,481,25,31,11,1,50,0,3,0,36,18,15,5,1.66900420757363,0.630372492836676,-1.97952218430034,-0.854922279792746,0.201005025125628,-0.504201680672266,0.25,0.39,0.11,0.01,0.50,0.00,0.03,0.00,0.36,0.18,0.15,0.05,8,0.08,0,0
22,15,106,26,727,482,56,43,43,2,5,0,18,8,7,27,26,0,-0.434782608695652,-0.515759312320917,-0.443686006825938,0.310880829015544,0.954773869346736,-0.58823529411765,0.56,0.54,0.43,0.02,0.05,0.00,0.18,0.08,0.07,0.27,0.26,0.00,39,0.39,2,0
26,21,108,31,736,466,20,41,23,38,52,7,36,0,54,47,47,36,0.126227208976157,1.20343839541547,-0.102389078498293,0.958549222797927,0.502512562814069,0.756302521008402,0.20,0.51,0.23,0.38,0.52,0.07,0.36,0.00,0.54,0.47,0.47,0.36,36,0.36,2,0
15,10,109,10,736,487,26,32,48,14,7,10,33,63,0,0,0,31,-1.41654978962132,-1.94842406876791,0.06825938566553,-1.76165803108808,0.502512562814069,-1.00840336134454,0.26,0.40,0.48,0.14,0.07,0.10,0.33,0.63,0.00,0.00,0.00,0.31,15,0.15,0,0
17,20,113,29,738,463,63,52,21,54,63,35,41,61,14,0,39,54,-1.13604488078541,0.916905444126074,0.75085324232082,0.699481865284974,0.402010050251257,1.00840336134454,0.63,0.65,0.21,0.54,0.63,0.35,0.41,0.61,0.14,0.00,0.39,0.54,38,0.38,2,0
22,19,95,19,777,471,28,25,1,37,32,0,11,0,44,44,40,22,-0.434782608695652,0.630372492836676,-2.32081911262799,-0.595854922279793,-1.55778894472362,0.336134453781513,0.28,0.31,0.01,0.37,0.32,0.00,0.11,0.00,0.44,0.44,0.40,0.22,8,0.08,0,0
30,13,102,22,728,459,42,42,21,47,18,0,30,6,31,0,26,0,0.687237026647966,-1.08882521489971,-1.12627986348123,-0.207253886010363,0.904522613065325,1.34453781512605,0.42,0.53,0.21,0.47,0.18,0.00,0.30,0.06,0.31,0.00,0.26,0.00,15,0.15,0,0
32,15,120,23,708,459,41,57,54,22,12,33,0,39,35,0,27,6,0.967741935483871,-0.515759312320917,1.94539249146758,-0.0777202072538862,1.90954773869347,1.34453781512605,0.41,0.71,0.54,0.22,0.12,0.33,0.00,0.39,0.35,0.00,0.27,0.06,38,0.38,2,0
19,20,109,22,773,468,28,30,0,24,33,0,0,55,14,23,36,46,-0.855539971949509,0.916905444126074,0.06825938566553,-0.207253886010363,-1.35678391959799,0.58823529411765,0.28,0.38,0.00,0.24,0.33,0.00,0.00,0.55,0.14,0.23,0.36,0.46,11,0.11,0,0
22,11,114,25,740,485,50,40,18,0,0,24,32,29,0,20,12,20,-0.434782608695652,-1.66189111747851,0.921501706484643,0.181347150259067,0.30150753768844,-0.840336134453779,0.50,0.50,0.18,0.00,0.00,0.24,0.32,0.29,0.00,0.20,0.12,0.20,21,0.21,1,0
20,16,100,21,759,481,26,24,6,11,12,0,5,0,0,24,34,26,-0.715287517531557,-0.229226361031519,-1.46757679180887,-0.33678756476684,-0.653266331658291,-0.504201680672266,0.26,0.30,0.06,0.11,0.12,0.00,0.05,0.00,0.00,0.24,0.34,0.26,8,0.08,0,0
30,14,111,13,759,494,44,30,5,0,1,0,1,13,0,0,0,0,0.687237026647966,-0.802292263610315,0.409556313993175,-1.37305699481865,-0.653266331658291,-1.59663865546219,0.44,0.38,0.05,0.00,0.01,0.00,0.01,0.13,0.00,0.00,0.00,0.00,8,0.08,0,0
22,18,117,15,724,488,59,52,48,0,29,38,41,58,0,24,32,37,-0.434782608695652,0.343839541547278,1.43344709897611,-1.1139896373057,1.10552763819095,-1.09243697478992,0.59,0.65,0.48,0.00,0.29,0.38,0.41,0.58,0.00,0.24,0.32,0.37,40,0.40,2,1
16,13,103,30,748,491,58,36,24,0,0,11,39,20,16,7,63,14,-1.27629733520337,-1.08882521489971,-0.955631399317405,0.829015544041451,-0.100502512562816,-1.34453781512605,0.58,0.45,0.24,0.00,0.00,0.11,0.39,0.20,0.16,0.07,0.63,0.14,13,0.13,0,0
30,19,109,22,720,491,31,42,46,0,32,42,16,22,39,9,0,44,0.687237026647966,0.630372492836676,0.06825938566553,-0.207253886010363,1.30653266331658,-1.34453781512605,0.31,0.53,0.46,0.00,0.32,0.42,0.16,0.22,0.39,0.09,0.00,0.44,12,0.12,0,0
22,21,121,38,721,485,39,48,11,0,31,20,20,8,25,33,19,0,-0.434782608695652,1.20343839541547,2.1160409556314,1.86528497409326,1.25628140703518,-0.840336134453779,0.39,0.60,0.11,0.00,0.31,0.20,0.20,0.08,0.25,0.33,0.19,0.00,39,0.39,2,0
17,17,108,29,760,470,39,33,5,39,0,12,0,3,0,63,0,45,-1.13604488078541,0.0573065902578795,-0.102389078498293,0.699481865284974,-0.703517587939697,0.420168067226889,0.39,0.41,0.05,0.39,0.00,0.12,0.00,0.03,0.00,0.63,0.00,0.45,13,0.13,0,0
22,19,105,23,780,471,28,25,0,11,27,13,20,3,0,36,28,0,-0.434782608695652,0.630372492836676,-0.61433447098976,-0.0777202072538862,-1.70854271356784,0.336134453781513,0.28,0.31,0.00,0.11,0.27,0.13,0.20,0.03,0.00,0.36,0.28,0.00,8,0.08,0,0
28,24,115,27,702,477,37,58,63,31,63,52,50,25,21,0,63,51,0.406732117812062,2.06303724928367,1.09215017064847,0.440414507772021,2.21105527638191,-0.168067226890753,0.37,0.73,0.63,0.31,0.63,0.52,0.50,0.25,0.21,0.00,0.63,0.51,51,0.51,3,1
22,21,109,29,720,471,26,42,24,18,15,0,0,22,29,21,14,31,-0.434782608695652,1.20343839541547,0.06825938566553,0.699481865284974,1.30653266331658,0.336134453781513,0.26,0.53,0.24,0.18,0.15,0.00,0.00,0.22,0.29,0.21,0.14,0.31,12,0.12,0,0
21,21,106,30,731,460,24,45,40,63,48,20,25,49,18,32,53,62,-0.575035063113605,1.20343839541547,-0.443686006825938,0.829015544041451,0.753768844221107,1.26050420168068,0.24,0.56,0.40,0.63,0.48,0.20,0.25,0.49,0.18,0.32,0.53,0.62,14,0.14,0,0
29,20,113,24,737,484,36,41,24,0,40,33,28,21,40,0,40,0,0.546984572230014,0.916905444126074,0.75085324232082,0.0518134715025905,0.452261306532663,-0.756302521008402,0.36,0.51,0.24,0.00,0.40,0.33,0.28,0.21,0.40,0.00,0.40,0.00,15,0.15,0,0
32,15,114,10,727,490,63,48,43,15,22,19,0,11,42,0,36,0,0.967741935483871,-0.515759312320917,0.921501706484643,-1.76165803108808,0.954773869346736,-1.26050420168068,0.63,0.60,0.43,0.15,0.22,0.19,0.00,0.11,0.42,0.00,0.36,0.00,38,0.38,2,0
37,12,110,27,724,462,32,49,46,51,0,48,43,3,51,0,40,59,1.66900420757363,-1.37535816618911,0.238907849829352,0.440414507772021,1.10552763819095,1.09243697478992,0.32,0.61,0.46,0.51,0.00,0.48,0.43,0.03,0.51,0.00,0.40,0.59,28,0.28,1,0
16,13,103,28,761,477,56,33,12,22,1,3,8,6,20,15,16,1,-1.27629733520337,-1.08882521489971,-0.955631399317405,0.569948186528497,-0.753768844221107,-0.168067226890753,0.56,0.41,0.12,0.22,0.01,0.03,0.08,0.06,0.20,0.15,0.16,0.01,13,0.13,0,0
25,19,109,15,760,471,43,36,4,27,34,30,13,23,40,33,37,28,-0.0140252454417954,0.630372492836676,0.06825938566553,-1.1139896373057,-0.703517587939697,0.336134453781513,0.43,0.45,0.04,0.27,0.34,0.30,0.13,0.23,0.40,0.33,0.37,0.28,15,0.15,0,0
17,18,113,12,764,495,55,32,15,0,33,38,10,9,0,6,31,0,-1.13604488078541,0.343839541547278,0.75085324232082,-1.50259067357513,-0.904522613065325,-1.68067226890756,0.55,0.40,0.15,0.00,0.33,0.38,0.10,0.09,0.00,0.06,0.31,0.00,15,0.15,0,0
20,17,107,31,759,469,52,38,0,31,7,19,24,8,0,41,7,31,-0.715287517531557,0.0573065902578795,-0.273037542662115,0.958549222797927,-0.653266331658291,0.504201680672266,0.52,0.48,0.00,0.31,0.07,0.19,0.24,0.08,0.00,0.41,0.07,0.31,14,0.14,0,0
35,26,114,32,740,462,12,46,36,22,60,43,39,0,48,28,29,10,1.38849929873773,2.63610315186246,0.921501706484643,1.0880829015544,0.30150753768844,1.09243697478992,0.12,0.58,0.36,0.22,0.60,0.43,0.39,0.00,0.48,0.28,0.29,0.10,41,0.41,2,1
25,21,99,27,780,473,25,25,0,8,63,0,20,29,0,0,28,31,-0.0140252454417954,1.20343839541547,-1.6382252559727,0.440414507772021,-1.70854271356784,0.168067226890753,0.25,0.31,0.00,0.08,0.63,0.00,0.20,0.29,0.00,0.00,0.28,0.31,8,0.08,0,0
28,19,119,17,735,484,57,50,26,3,0,28,24,63,16,48,63,0,0.406732117812062,0.630372492836676,1.77474402730376,-0.854922279792746,0.552763819095479,-0.756302521008402,0.57,0.63,0.26,0.03,0.00,0.28,0.24,0.63,0.16,0.48,0.63,0.00,46,0.46,2,1
33,18,97,23,766,471,40,33,1,11,39,0,18,0,0,12,55,16,1.10799438990182,0.343839541547278,-1.97952218430034,-0.0777202072538862,-1.00502512562814,0.336134453781513,0.40,0.41,0.01,0.11,0.39,0.00,0.18,0.00,0.00,0.12,0.55,0.16,6,0.06,0,0
15,18,111,20,761,476,48,31,7,3,20,9,0,0,11,35,7,1,-1.41654978962132,0.343839541547278,0.409556313993175,-0.466321243523316,-0.753768844221107,-0.0840336134453764,0.48,0.39,0.07,0.03,0.20,0.09,0.00,0.00,0.11,0.35,0.07,0.01,12,0.12,0,0
29,14,111,8,769,486,25,23,0,0,17,6,0,16,10,0,0,9,0.546984572230014,-0.802292263610315,0.409556313993175,-2.02072538860104,-1.15577889447236,-0.924369747899162,0.25,0.29,0.00,0.00,0.17,0.06,0.00,0.16,0.10,0.00,0.00,0.09,8,0.08,0,0
27,20,104,23,720,465,36,48,63,47,44,26,0,0,33,0,35,0,0.266479663394109,0.916905444126074,-0.784982935153583,-0.0777202072538862,1.30653266331658,0.840336134453779,0.36,0.60,0.63,0.47,0.44,0.26,0.00,0.00,0.33,0.00,0.35,0.00,33,0.33,2,0
28,13,105,19,743,465,37,34,15,24,0,0,2,0,0,0,22,42,0.406732117812062,-1.08882521489971,-0.61433447098976,-0.595854922279793,0.150753768844222,0.840336134453779,0.37,0.43,0.15,0.24,0.00,0.00,0.02,0.00,0.00,0.00,0.22,0.42,9,0.09,0,0
26,22,116,39,729,468,54,59,46,33,61,14,63,63,42,32,45,39,0.126227208976157,1.48997134670487,1.26279863481229,1.99481865284974,0.854271356783919,0.58823529411765,0.54,0.74,0.46,0.33,0.61,0.14,0.63,0.63,0.42,0.32,0.45,0.39,56,0.56,3,1
22,13,105,30,760,464,41,36,18,39,0,19,52,16,26,12,21,24,-0.434782608695652,-1.08882521489971,-0.61433447098976,0.829015544041451,-0.703517587939697,0.924369747899162,0.41,0.45,0.18,0.39,0.00,0.19,0.52,0.16,0.26,0.12,0.21,0.24,12,0.12,0,0
14,22,109,29,746,455,21,36,10,48,24,7,41,0,0,21,43,31,-1.55680224403927,1.48997134670487,0.06825938566553,0.699481865284974,0,1.68067226890756,0.21,0.45,0.10,0.48,0.24,0.07,0.41,0.00,0.00,0.21,0.43,0.31,10,0.10,0,0
22,18,99,23,738,479,62,41,30,6,24,0,4,0,36,19,4,4,-0.434782608695652,0.343839541547278,-1.6382252559727,-0.0777202072538862,0.402010050251257,-0.336134453781513,0.62,0.51,0.30,0.06,0.24,0.00,0.04,0.00,0.36,0.19,0.04,0.04,26,0.26,1,0
33,15,105,26,766,466,55,38,7,29,10,46,31,0,40,0,63,39,1.10799438990182,-0.515759312320917,-0.61433447098976,0.310880829015544,-1.00502512562814,0.756302521008402,0.55,0.48,0.07,0.29,0.10,0.46,0.31,0.00,0.40,0.00,0.63,0.39,13,0.13,0,0
32,16,105,16,732,464,46,43,36,37,5,15,0,0,51,15,0,36,0.967741935483871,-0.229226361031519,-0.61433447098976,-0.984455958549223,0.703517587939697,0.924369747899162,0.46,0.54,0.36,0.37,0.05,0.15,0.00,0.00,0.51,0.15,0.00,0.36,23,0.23,1,0
25,20,108,29,744,478,32,34,7,3,51,8,25,0,0,23,19,9,-0.0140252454417954,0.916905444126074,-0.102389078498293,0.699481865284974,0.100502512562812,-0.252100840336137,0.32,0.43,0.07,0.03,0.51,0.08,0.25,0.00,0.00,0.23,0.19,0.09,13,0.13,0,0
28,22,108,25,755,490,55,40,4,0,42,23,20,25,62,50,63,27,0.406732117812062,1.48997134670487,-0.102389078498293,0.181347150259067,-0.452261306532663,-1.26050420168068,0.55,0.50,0.04,0.00,0.42,0.23,0.20,0.25,0.62,0.50,0.63,0.27,28,0.28,1,0
27,16,110,21,722,486,31,43,46,15,6,31,29,52,28,13,34,23,0.266479663394109,-0.229226361031519,0.238907849829352,-0.33678756476684,1.20603015075377,-0.924369747899162,0.31,0.54,0.46,0.15,0.06,0.31,0.29,0.52,0.28,0.13,0.34,0.23,33,0.33,2,0
29,15,109,24,752,474,36,35,6,31,10,6,7,11,16,0,26,13,0.546984572230014,-0.515759312320917,0.06825938566553,0.0518134715025905,-0.30150753768844,0.0840336134453764,0.36,0.44,0.06,0.31,0.10,0.06,0.07,0.11,0.16,0.00,0.26,0.13,13,0.13,0,0
25,20,105,25,780,468,45,30,0,22,33,0,17,0,0,27,0,15,-0.0140252454417954,0.916905444126074,-0.61433447098976,0.181347150259067,-1.70854271356784,0.58823529411765,0.45,0.38,0.00,0.22,0.33,0.00,0.17,0.00,0.00,0.27,0.00,0.15,11,0.11,0,0
23,18,118,29,720,471,37,57,63,47,35,61,54,63,35,51,48,63,-0.2945301542777,0.343839541547278,1.60409556313993,0.699481865284974,1.30653266331658,0.336134453781513,0.37,0.71,0.63,0.47,0.35,0.61,0.54,0.63,0.35,0.51,0.48,0.63,67,0.67,3,1
28,14,98,30,727,477,53,45,46,4,0,0,18,0,48,22,38,24,0.406732117812062,-0.802292263610315,-1.80887372013652,0.829015544041451,0.954773869346736,-0.168067226890753,0.53,0.56,0.46,0.04,0.00,0.00,0.18,0.00,0.48,0.22,0.38,0.24,41,0.41,2,1
32,17,112,29,748,462,32,41,22,41,0,0,24,25,14,40,29,28,0.967741935483871,0.0573065902578795,0.580204778156998,0.699481865284974,-0.100502512562816,1.09243697478992,0.32,0.51,0.22,0.41,0.00,0.00,0.24,0.25,0.14,0.40,0.29,0.28,16,0.16,1,0
19,12,110,21,780,481,56,29,0,12,0,22,24,11,9,8,24,19,-0.855539971949509,-1.37535816618911,0.238907849829352,-0.33678756476684,-1.70854271356784,-0.504201680672266,0.56,0.36,0.00,0.12,0.00,0.22,0.24,0.11,0.09,0.08,0.24,0.19,12,0.12,0,0
26,18,111,22,731,472,52,49,26,8,19,46,35,37,17,15,48,24,0.126227208976157,0.343839541547278,0.409556313993175,-0.207253886010363,0.753768844221107,0.252100840336137,0.52,0.61,0.26,0.08,0.19,0.46,0.35,0.37,0.17,0.15,0.48,0.24,35,0.35,2,0
29,18,113,29,738,469,31,43,27,38,33,14,39,10,35,0,0,30,0.546984572230014,0.343839541547278,0.75085324232082,0.699481865284974,0.402010050251257,0.504201680672266,0.31,0.54,0.27,0.38,0.33,0.14,0.39,0.10,0.35,0.00,0.00,0.30,44,0.44,2,1
41,22,103,23,776,463,24,32,0,48,57,0,11,36,52,15,63,35,2.23001402524544,1.48997134670487,-0.955631399317405,-0.0777202072538862,-1.50753768844221,1.00840336134454,0.24,0.40,0.00,0.48,0.57,0.00,0.11,0.36,0.52,0.15,0.63,0.35,11,0.11,0,0
22,16,113,28,740,483,36,39,27,5,23,36,12,32,26,0,0,22,-0.434782608695652,-0.229226361031519,0.75085324232082,0.569948186528497,0.30150753768844,-0.672268907563026,0.36,0.49,0.27,0.05,0.23,0.36,0.12,0.32,0.26,0.00,0.00,0.22,16,0.16,1,0
30,18,106,29,757,486,13,29,12,0,5,29,46,0,27,23,14,39,0.687237026647966,0.343839541547278,-0.443686006825938,0.699481865284974,-0.552763819095479,-0.924369747899162,0.13,0.36,0.12,0.00,0.05,0.29,0.46,0.00,0.27,0.23,0.14,0.39,5,0.05,0,0
38,14,117,25,716,471,53,55,30,25,0,22,21,30,0,25,34,47,1.80925666199158,-0.802292263610315,1.43344709897611,0.181347150259067,1.50753768844221,0.336134453781513,0.53,0.69,0.30,0.25,0.00,0.22,0.21,0.30,0.00,0.25,0.34,0.47,33,0.33,2,0
25,20,112,15,744,474,45,38,5,23,47,3,0,39,7,24,12,14,-0.0140252454417954,0.916905444126074,0.580204778156998,-1.1139896373057,0.100502512562812,0.0840336134453764,0.45,0.48,0.05,0.23,0.47,0.03,0.00,0.39,0.07,0.24,0.12,0.14,16,0.16,1,0
22,18,111,9,740,495,31,34,45,0,29,11,0,27,36,43,4,31,-0.434782608695652,0.343839541547278,0.409556313993175,-1.89119170984456,0.30150753768844,-1.68067226890756,0.31,0.43,0.45,0.00,0.29,0.11,0.00,0.27,0.36,0.43,0.04,0.31,15,0.15,0,0
23,14,109,22,780,470,19,23,0,12,11,15,23,20,5,11,0,0,-0.2945301542777,-0.802292263610315,0.06825938566553,-0.207253886010363,-1.70854271356784,0.420168067226889,0.19,0.29,0.00,0.12,0.11,0.15,0.23,0.20,0.05,0.11,0.00,0.00,5,0.05,0,0
13,15,109,27,742,470,37,34,3,24,3,36,30,0,0,0,4,9,-1.69705469845722,-0.515759312320917,0.06825938566553,0.440414507772021,0.201005025125628,0.420168067226889,0.37,0.43,0.03,0.24,0.03,0.36,0.30,0.00,0.00,0.00,0.04,0.09,10,0.10,0,0
32,19,104,10,771,466,18,25,0,29,19,6,0,5,18,37,0,49,0.967741935483871,0.630372492836676,-0.784982935153583,-1.76165803108808,-1.25628140703518,0.756302521008402,0.18,0.31,0.00,0.29,0.19,0.06,0.00,0.05,0.18,0.37,0.00,0.49,6,0.06,0,0
11,10,100,29,768,491,47,20,0,3,0,0,26,0,0,4,0,24,-1.97755960729313,-1.94842406876791,-1.46757679180887,0.699481865284974,-1.10552763819095,-1.34453781512605,0.47,0.25,0.00,0.03,0.00,0.00,0.26,0.00,0.00,0.04,0.00,0.24,6,0.06,0,0
31,14,106,21,762,465,45,37,8,47,0,25,44,1,57,23,30,14,0.827489481065918,-0.802292263610315,-0.443686006825938,-0.33678756476684,-0.804020100502513,0.840336134453779,0.45,0.46,0.08,0.47,0.00,0.25,0.44,0.01,0.57,0.23,0.30,0.14,11,0.11,0,0
12,16,110,10,773,478,36,21,0,12,3,3,0,25,0,18,21,23,-1.83730715287518,-0.229226361031519,0.238907849829352,-1.76165803108808,-1.35678391959799,-0.252100840336137,0.36,0.26,0.00,0.12,0.03,0.03,0.00,0.25,0.00,0.18,0.21,0.23,10,0.10,0,0
17,10,106,30,740,489,57,38,19,24,0,0,36,43,8,0,0,23,-1.13604488078541,-1.94842406876791,-0.443686006825938,0.829015544041451,0.30150753768844,-1.17647058823529,0.57,0.48,0.19,0.24,0.00,0.00,0.36,0.43,0.08,0.00,0.00,0.23,23,0.23,1,0
20,12,108,27,780,465,26,25,0,32,0,26,41,0,0,25,41,10,-0.715287517531557,-1.37535816618911,-0.102389078498293,0.440414507772021,-1.70854271356784,0.840336134453779,0.26,0.31,0.00,0.32,0.00,0.26,0.41,0.00,0.00,0.25,0.41,0.10,8,0.08,0,0
36,11,106,24,747,462,37,39,4,43,0,41,20,5,49,0,38,0,1.52875175315568,-1.66189111747851,-0.443686006825938,0.0518134715025905,-0.050251256281406,1.09243697478992,0.37,0.49,0.04,0.43,0.00,0.41,0.20,0.05,0.49,0.00,0.38,0.00,10,0.10,0,0
28,12,118,17,761,495,38,32,12,0,7,37,0,62,27,0,0,0,0.406732117812062,-1.37535816618911,1.60409556313993,-0.854922279792746,-0.753768844221107,-1.68067226890756,0.38,0.40,0.12,0.00,0.07,0.37,0.00,0.62,0.27,0.00,0.00,0.00,13,0.13,0,0
28,16,104,8,734,467,35,38,52,34,12,36,0,0,0,0,55,27,0.406732117812062,-0.229226361031519,-0.784982935153583,-2.02072538860104,0.603015075376885,0.672268907563026,0.35,0.48,0.52,0.34,0.12,0.36,0.00,0.00,0.00,0.00,0.55,0.27,11,0.11,0,0
36,20,120,36,740,468,41,51,18,33,31,47,29,28,20,10,28,3,1.52875175315568,0.916905444126074,1.94539249146758,1.60621761658031,0.30150753768844,0.58823529411765,0.41,0.64,0.18,0.33,0.31,0.47,0.29,0.28,0.20,0.10,0.28,0.03,34,0.34,2,0
29,18,117,30,720,490,38,49,45,0,20,40,51,37,0,17,3,0,0.546984572230014,0.343839541547278,1.43344709897611,0.829015544041451,1.30653266331658,-1.26050420168068,0.38,0.61,0.45,0.00,0.20,0.40,0.51,0.37,0.00,0.17,0.03,0.00,33,0.33,2,0
