Sole,Bench,BrdJ,PosSpec,Agil,Dash,Devl,RawGrd,Avoid_Drops,Get_Downfield,Route_Running,Third_Down_Receiving,Big_Play_Receiving,Courage,Adjust_to_Ball,Punt_Returns,Kick_Returns,Endurance,Special_Teams,SoleZ,BenchZ,BrdJZ,PosSpecZ,AgilZ,DashZ,DevlZ,RawGrdZ,Avoid_DropsZ,Get_DownfieldZ,Route_RunningZ,Third_Down_ReceivingZ,Big_Play_ReceivingZ,CourageZ,Adjust_to_BallZ,Punt_ReturnsZ,Kick_ReturnsZ,EnduranceZ,Special_TeamsZ,PeakCur,PeakCurZ,Ability,Draftable
13,12,102,44,720,450,24,36,30,31,49,0,49,56,40,0,3,35,14,-1.1444921316166,0.679611650485437,-1.23983739837398,0.372233400402415,0.309278350515462,0.576923076923073,0.24,0.45,0.30,0.31,0.49,0.00,0.49,0.56,0.40,0.00,0.03,0.35,0.14,25,0.25,1,0
22,11,105,27,737,479,14,21,7,16,17,20,1,16,9,0,0,0,52,0.143061516452074,0.355987055016181,-0.630081300813007,-1.33802816901408,-0.567010309278352,-2.21153846153847,0.14,0.26,0.07,0.16,0.17,0.20,0.01,0.16,0.09,0.00,0.00,0.00,0.52,7,0.07,0,0
7,9,108,39,720,467,21,22,0,37,0,0,0,19,39,0,0,5,19,-2.00286123032904,-0.29126213592233,-0.0203252032520314,-0.130784708249497,0.309278350515462,-1.05769230769231,0.21,0.28,0.00,0.37,0.00,0.00,0.00,0.19,0.39,0.00,0.00,0.05,0.19,7,0.07,0,0
21,13,108,42,732,458,43,37,13,25,0,50,9,50,42,0,0,33,56,0,1.00323624595469,-0.0203252032520314,0.17102615694165,-0.309278350515466,-0.192307692307697,0.43,0.46,0.13,0.25,0.00,0.50,0.09,0.50,0.42,0.00,0.00,0.33,0.56,15,0.15,0,0
28,13,108,50,729,452,24,41,42,19,57,10,16,34,25,5,0,0,0,1.00143061516452,1.00323624595469,-0.0203252032520314,0.975855130784709,-0.154639175257733,0.384615384615385,0.24,0.51,0.42,0.19,0.57,0.10,0.16,0.34,0.25,0.05,0.00,0.00,0.00,13,0.13,0,0
14,9,113,42,720,451,15,34,49,43,16,44,19,24,50,0,45,23,49,-1.00143061516452,-0.29126213592233,0.995934959349595,0.17102615694165,0.309278350515462,0.480769230769229,0.15,0.43,0.49,0.43,0.16,0.44,0.19,0.24,0.50,0.00,0.45,0.23,0.49,17,0.17,1,0
23,11,102,48,704,440,40,52,34,47,15,43,65,20,53,0,0,16,40,0.286123032904149,0.355987055016181,-1.23983739837398,0.774647887323944,1.1340206185567,1.53846153846153,0.40,0.65,0.34,0.47,0.15,0.43,0.65,0.20,0.53,0.00,0.00,0.16,0.40,53,0.53,3,1
20,8,107,59,709,442,44,52,60,39,61,24,56,5,65,0,0,32,36,-0.143061516452074,-0.614886731391586,-0.223577235772357,1.88128772635815,0.876288659793814,1.34615384615384,0.44,0.65,0.60,0.39,0.61,0.24,0.56,0.05,0.65,0.00,0.00,0.32,0.36,63,0.63,3,1
16,13,104,55,720,442,47,45,58,14,6,9,25,28,6,0,0,6,13,-0.715307582260372,1.00323624595469,-0.833333333333332,1.47887323943662,0.309278350515462,1.34615384615384,0.47,0.56,0.58,0.14,0.06,0.09,0.25,0.28,0.06,0.00,0.00,0.06,0.13,22,0.22,1,0
13,5,102,38,697,450,17,33,16,58,0,59,20,0,45,0,0,40,0,-1.1444921316166,-1.58576051779935,-1.23983739837398,-0.231388329979879,1.49484536082474,0.576923076923073,0.17,0.41,0.16,0.58,0.00,0.59,0.20,0.00,0.45,0.00,0.00,0.40,0.00,16,0.16,1,0
29,12,104,49,704,454,35,47,47,46,56,2,7,37,31,0,0,64,58,1.1444921316166,0.679611650485437,-0.833333333333332,0.875251509054326,1.1340206185567,0.192307692307688,0.35,0.59,0.47,0.46,0.56,0.02,0.07,0.37,0.31,0.00,0.00,0.64,0.58,35,0.35,2,0
26,5,104,19,720,478,27,28,6,32,57,5,4,0,0,0,0,1,0,0.715307582260372,-1.58576051779935,-0.833333333333332,-2.14285714285714,0.309278350515462,-2.11538461538462,0.27,0.35,0.06,0.32,0.57,0.05,0.04,0.00,0.00,0.00,0.00,0.01,0.00,10,0.10,0,0
10,11,107,17,753,451,49,31,0,13,46,20,41,28,0,0,0,43,29,-1.57367668097282,0.355987055016181,-0.223577235772357,-2.34406438631791,-1.39175257731959,0.480769230769229,0.49,0.39,0.00,0.13,0.46,0.20,0.41,0.28,0.00,0.00,0.00,0.43,0.29,20,0.20,1,0
32,13,105,37,723,471,43,40,11,14,51,48,0,43,5,0,0,23,18,1.57367668097282,1.00323624595469,-0.630081300813007,-0.331991951710261,0.154639175257729,-1.4423076923077,0.43,0.50,0.11,0.14,0.51,0.48,0.00,0.43,0.05,0.00,0.00,0.23,0.18,15,0.15,0,0
15,13,109,44,702,454,17,34,15,41,6,40,9,38,39,16,0,39,49,-0.858369098712446,1.00323624595469,0.182926829268294,0.372233400402415,1.23711340206186,0.192307692307688,0.17,0.43,0.15,0.41,0.06,0.40,0.09,0.38,0.39,0.16,0.00,0.39,0.49,16,0.16,1,0
32,13,106,46,712,449,41,50,47,48,53,65,46,49,54,0,0,54,61,1.57367668097282,1.00323624595469,-0.426829268292682,0.573440643863179,0.721649484536081,0.673076923076917,0.41,0.63,0.47,0.48,0.53,0.65,0.46,0.49,0.54,0.00,0.00,0.54,0.61,61,0.61,3,1
17,13,119,43,733,460,32,35,39,16,0,24,11,50,20,0,50,25,25,-0.572246065808298,1.00323624595469,2.21544715447155,0.271629778672032,-0.360824742268043,-0.384615384615385,0.32,0.44,0.39,0.16,0.00,0.24,0.11,0.50,0.20,0.00,0.50,0.25,0.25,15,0.15,0,0
26,12,104,40,757,458,33,33,0,0,31,17,26,35,46,0,0,23,0,0.715307582260372,0.679611650485437,-0.833333333333332,-0.0301810865191144,-1.5979381443299,-0.192307692307697,0.33,0.41,0.00,0.00,0.31,0.17,0.26,0.35,0.46,0.00,0.00,0.23,0.00,15,0.15,0,0
25,5,109,22,732,479,49,28,0,12,15,32,0,0,12,0,11,16,18,0.572246065808298,-1.58576051779935,0.182926829268294,-1.841046277666,-0.309278350515466,-2.21153846153847,0.49,0.35,0.00,0.12,0.15,0.32,0.00,0.00,0.12,0.00,0.11,0.16,0.18,12,0.12,0,0
24,11,110,54,706,443,48,52,7,30,40,0,40,11,43,0,0,33,13,0.429184549356223,0.355987055016181,0.386178861788619,1.37826961770624,1.03092783505155,1.25,0.48,0.65,0.07,0.30,0.40,0.00,0.40,0.11,0.43,0.00,0.00,0.33,0.13,34,0.34,2,0
26,6,120,35,746,449,49,43,30,4,60,12,36,0,0,63,0,0,24,0.715307582260372,-1.2621359223301,2.41869918699187,-0.533199195171026,-1.03092783505155,0.673076923076917,0.49,0.54,0.30,0.04,0.60,0.12,0.36,0.00,0.00,0.63,0.00,0.00,0.24,39,0.39,2,0
16,9,118,34,713,451,26,34,5,23,0,24,25,8,6,35,44,0,55,-0.715307582260372,-0.29126213592233,2.01219512195122,-0.633802816901408,0.670103092783505,0.480769230769229,0.26,0.43,0.05,0.23,0.00,0.24,0.25,0.08,0.06,0.35,0.44,0.00,0.55,18,0.18,1,0
24,7,109,40,720,442,26,40,16,24,20,20,23,0,11,0,12,0,20,0.429184549356223,-0.938511326860842,0.182926829268294,-0.0301810865191144,0.309278350515462,1.34615384615384,0.26,0.50,0.16,0.24,0.20,0.20,0.23,0.00,0.11,0.00,0.12,0.00,0.20,16,0.16,1,0
16,10,109,36,751,451,12,28,19,0,33,5,33,21,4,0,26,68,27,-0.715307582260372,0.0323624595469255,0.182926829268294,-0.432595573440644,-1.28865979381443,0.480769230769229,0.12,0.35,0.19,0.00,0.33,0.05,0.33,0.21,0.04,0.00,0.26,0.68,0.27,13,0.13,0,0
18,11,104,45,760,480,25,23,31,0,0,0,0,35,34,0,0,2,32,-0.429184549356223,0.355987055016181,-0.833333333333332,0.472837022132797,-1.75257731958763,-2.30769230769231,0.25,0.29,0.31,0.00,0.00,0.00,0.00,0.35,0.34,0.00,0.00,0.02,0.32,6,0.06,0,0
30,9,109,33,731,469,46,34,24,18,18,0,0,35,0,4,0,13,0,1.28755364806867,-0.29126213592233,0.182926829268294,-0.73440643863179,-0.257731958762886,-1.25000000000001,0.46,0.43,0.24,0.18,0.18,0.00,0.00,0.35,0.00,0.04,0.00,0.13,0.00,7,0.07,0,0
28,10,111,45,703,459,17,36,0,36,18,21,0,29,22,0,0,0,34,1.00143061516452,0.0323624595469255,0.589430894308944,0.472837022132797,1.18556701030928,-0.288461538461541,0.17,0.45,0.00,0.36,0.18,0.21,0.00,0.29,0.22,0.00,0.00,0.00,0.34,10,0.10,0,0
14,6,108,47,740,474,43,27,21,5,18,0,0,0,35,0,0,25,26,-1.00143061516452,-1.2621359223301,-0.0203252032520314,0.674044265593562,-0.721649484536085,-1.73076923076924,0.43,0.34,0.21,0.05,0.18,0.00,0.00,0.00,0.35,0.00,0.00,0.25,0.26,11,0.11,0,0
36,19,121,54,709,451,18,50,16,27,59,39,13,46,23,0,51,10,42,2.14592274678112,2.94498381877023,2.6219512195122,1.37826961770624,0.876288659793814,0.480769230769229,0.18,0.63,0.16,0.27,0.59,0.39,0.13,0.46,0.23,0.00,0.51,0.10,0.42,48,0.48,2,1
15,15,106,51,757,451,21,32,22,0,30,0,34,54,56,0,15,45,19,-0.858369098712446,1.6504854368932,-0.426829268292682,1.07645875251509,-1.5979381443299,0.480769230769229,0.21,0.40,0.22,0.00,0.30,0.00,0.34,0.54,0.56,0.00,0.15,0.45,0.19,13,0.13,0,0
28,11,122,54,688,440,26,57,60,71,48,49,75,38,47,65,24,45,36,1.00143061516452,0.355987055016181,2.82520325203252,1.37826961770624,1.95876288659794,1.53846153846153,0.26,0.71,0.60,0.71,0.48,0.49,0.75,0.38,0.47,0.65,0.24,0.45,0.36,80,0.80,4,1
23,15,105,31,752,474,29,27,0,0,33,27,0,65,29,0,0,43,33,0.286123032904149,1.6504854368932,-0.630081300813007,-0.935613682092555,-1.34020618556701,-1.73076923076924,0.29,0.34,0.00,0.00,0.33,0.27,0.00,0.65,0.29,0.00,0.00,0.43,0.33,9,0.09,0,0
8,11,105,22,744,473,31,16,13,13,0,14,0,33,0,0,0,31,14,-1.85979971387697,0.355987055016181,-0.630081300813007,-1.841046277666,-0.927835051546395,-1.63461538461539,0.31,0.20,0.13,0.13,0.00,0.14,0.00,0.33,0.00,0.00,0.00,0.31,0.14,9,0.09,0,0
21,11,104,31,736,461,25,32,11,20,41,36,17,39,25,0,0,25,27,0,0.355987055016181,-0.833333333333332,-0.935613682092555,-0.515463917525776,-0.480769230769238,0.25,0.40,0.11,0.20,0.41,0.36,0.17,0.39,0.25,0.00,0.00,0.25,0.27,14,0.14,0,0
22,5,103,44,719,464,30,30,19,34,10,0,8,0,12,0,0,15,16,0.143061516452074,-1.58576051779935,-1.03658536585366,0.372233400402415,0.360824742268038,-0.76923076923077,0.30,0.38,0.19,0.34,0.10,0.00,0.08,0.00,0.12,0.00,0.00,0.15,0.16,9,0.09,0,0
18,5,103,31,740,475,24,22,17,15,28,0,0,0,0,0,0,0,6,-0.429184549356223,-1.58576051779935,-1.03658536585366,-0.935613682092555,-0.721649484536085,-1.82692307692308,0.24,0.28,0.17,0.15,0.28,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.06,5,0.05,0,0
18,7,105,31,720,451,53,40,20,32,24,0,35,22,3,0,0,30,15,-0.429184549356223,-0.938511326860842,-0.630081300813007,-0.935613682092555,0.309278350515462,0.480769230769229,0.53,0.50,0.20,0.32,0.24,0.00,0.35,0.22,0.03,0.00,0.00,0.30,0.15,20,0.20,1,0
27,11,110,35,700,453,31,41,0,50,10,17,0,28,30,15,0,0,4,0.858369098712446,0.355987055016181,0.386178861788619,-0.533199195171026,1.34020618556701,0.288461538461532,0.31,0.51,0.00,0.50,0.10,0.17,0.00,0.28,0.30,0.15,0.00,0.00,0.04,14,0.14,0,0
32,11,108,50,720,446,18,42,20,18,32,0,34,26,19,0,0,30,55,1.57367668097282,0.355987055016181,-0.0203252032520314,0.975855130784709,0.309278350515462,0.961538461538458,0.18,0.53,0.20,0.18,0.32,0.00,0.34,0.26,0.19,0.00,0.00,0.30,0.55,20,0.20,1,0
25,19,118,54,709,449,10,42,46,24,14,42,16,45,29,39,0,0,0,0.572246065808298,2.94498381877023,2.01219512195122,1.37826961770624,0.876288659793814,0.673076923076917,0.10,0.53,0.46,0.24,0.14,0.42,0.16,0.45,0.29,0.39,0.00,0.00,0.00,35,0.35,2,0
24,10,103,45,709,457,36,38,31,52,13,25,0,12,19,0,0,11,31,0.429184549356223,0.0323624595469255,-1.03658536585366,0.472837022132797,0.876288659793814,-0.0961538461538527,0.36,0.48,0.31,0.52,0.13,0.25,0.00,0.12,0.19,0.00,0.00,0.11,0.31,15,0.15,0,0
26,11,117,39,695,446,47,50,36,56,0,30,24,30,0,0,45,22,2,0.715307582260372,0.355987055016181,1.8089430894309,-0.130784708249497,1.59793814432989,0.961538461538458,0.47,0.63,0.36,0.56,0.00,0.30,0.24,0.30,0.00,0.00,0.45,0.22,0.02,22,0.22,1,0
24,12,105,30,704,450,17,37,5,48,35,37,26,40,19,0,0,0,36,0.429184549356223,0.679611650485437,-0.630081300813007,-1.03621730382294,1.1340206185567,0.576923076923073,0.17,0.46,0.05,0.48,0.35,0.37,0.26,0.40,0.19,0.00,0.00,0.00,0.36,36,0.36,2,0
29,15,111,50,728,467,30,40,25,15,15,42,0,68,40,17,0,54,30,1.1444921316166,1.6504854368932,0.589430894308944,0.975855130784709,-0.103092783505157,-1.05769230769231,0.30,0.50,0.25,0.15,0.15,0.42,0.00,0.68,0.40,0.17,0.00,0.54,0.30,11,0.11,0,0
20,9,102,50,738,449,38,42,10,4,37,40,32,10,45,0,0,39,0,-0.143061516452074,-0.29126213592233,-1.23983739837398,0.975855130784709,-0.618556701030928,0.673076923076917,0.38,0.53,0.10,0.04,0.37,0.40,0.32,0.10,0.45,0.00,0.00,0.39,0.00,32,0.32,2,0
24,6,108,52,742,451,37,42,29,0,53,47,30,4,71,0,0,21,52,0.429184549356223,-1.2621359223301,-0.0203252032520314,1.17706237424547,-0.824742268041238,0.480769230769229,0.37,0.53,0.29,0.00,0.53,0.47,0.30,0.04,0.71,0.00,0.00,0.21,0.52,39,0.39,2,0
11,12,105,42,741,479,27,27,36,26,27,40,0,48,17,0,0,18,15,-1.43061516452074,0.679611650485437,-0.630081300813007,0.17102615694165,-0.773195876288662,-2.21153846153847,0.27,0.34,0.36,0.26,0.27,0.40,0.00,0.48,0.17,0.00,0.00,0.18,0.15,13,0.13,0,0
18,11,105,43,712,447,38,45,59,45,39,27,47,32,6,0,0,35,0,-0.429184549356223,0.355987055016181,-0.630081300813007,0.271629778672032,0.721649484536081,0.865384615384614,0.38,0.56,0.59,0.45,0.39,0.27,0.47,0.32,0.06,0.00,0.00,0.35,0.00,51,0.51,3,1
24,6,115,39,742,466,42,33,36,14,12,39,5,6,2,21,0,36,1,0.429184549356223,-1.2621359223301,1.40243902439025,-0.130784708249497,-0.824742268041238,-0.961538461538467,0.42,0.41,0.36,0.14,0.12,0.39,0.05,0.06,0.02,0.21,0.00,0.36,0.01,15,0.15,0,0
19,9,102,45,744,473,48,30,20,0,0,0,0,5,17,0,0,24,0,-0.286123032904149,-0.29126213592233,-1.23983739837398,0.472837022132797,-0.927835051546395,-1.63461538461539,0.48,0.38,0.20,0.00,0.00,0.00,0.00,0.05,0.17,0.00,0.00,0.24,0.00,10,0.10,0,0
22,8,107,44,760,473,29,25,43,2,3,0,9,7,0,0,0,45,7,0.143061516452074,-0.614886731391586,-0.223577235772357,0.372233400402415,-1.75257731958763,-1.63461538461539,0.29,0.31,0.43,0.02,0.03,0.00,0.09,0.07,0.00,0.00,0.00,0.45,0.07,7,0.07,0,0
13,11,102,45,760,480,17,16,30,0,11,0,0,16,28,0,0,0,1,-1.1444921316166,0.355987055016181,-1.23983739837398,0.472837022132797,-1.75257731958763,-2.30769230769231,0.17,0.20,0.30,0.00,0.11,0.00,0.00,0.16,0.28,0.00,0.00,0.00,0.01,4,0.04,0,0
23,8,107,20,732,449,29,32,1,21,0,31,32,12,0,0,0,19,21,0.286123032904149,-0.614886731391586,-0.223577235772357,-2.04225352112676,-0.309278350515466,0.673076923076917,0.29,0.40,0.01,0.21,0.00,0.31,0.32,0.12,0.00,0.00,0.00,0.19,0.21,12,0.12,0,0
19,11,106,45,733,451,30,33,20,6,12,1,38,27,17,0,0,16,9,-0.286123032904149,0.355987055016181,-0.426829268292682,0.472837022132797,-0.360824742268043,0.480769230769229,0.30,0.41,0.20,0.06,0.12,0.01,0.38,0.27,0.17,0.00,0.00,0.16,0.09,15,0.15,0,0
14,5,119,56,740,471,24,31,41,16,39,32,0,0,65,28,38,36,63,-1.00143061516452,-1.58576051779935,2.21544715447155,1.579476861167,-0.721649484536085,-1.4423076923077,0.24,0.39,0.41,0.16,0.39,0.32,0.00,0.00,0.65,0.28,0.38,0.36,0.63,12,0.12,0,0
26,11,102,31,742,467,23,27,38,11,22,0,3,23,0,0,0,33,13,0.715307582260372,0.355987055016181,-1.23983739837398,-0.935613682092555,-0.824742268041238,-1.05769230769231,0.23,0.34,0.38,0.11,0.22,0.00,0.03,0.23,0.00,0.00,0.00,0.33,0.13,7,0.07,0,0
18,11,104,24,760,480,15,16,0,0,16,6,0,18,10,0,0,10,0,-0.429184549356223,0.355987055016181,-0.833333333333332,-1.63983903420523,-1.75257731958763,-2.30769230769231,0.15,0.20,0.00,0.00,0.16,0.06,0.00,0.18,0.10,0.00,0.00,0.10,0.00,4,0.04,0,0
23,11,102,23,720,450,26,32,3,15,0,0,34,30,3,0,0,19,20,0.286123032904149,0.355987055016181,-1.23983739837398,-1.74044265593561,0.309278350515462,0.576923076923073,0.26,0.40,0.03,0.15,0.00,0.00,0.34,0.30,0.03,0.00,0.00,0.19,0.20,15,0.15,0,0
27,6,114,35,713,449,36,41,22,42,25,0,11,1,0,24,0,43,22,0.858369098712446,-1.2621359223301,1.19918699186992,-0.533199195171026,0.670103092783505,0.673076923076917,0.36,0.51,0.22,0.42,0.25,0.00,0.11,0.01,0.00,0.24,0.00,0.43,0.22,15,0.15,0,0
21,10,108,29,742,471,32,27,10,4,18,44,9,15,0,0,0,14,10,0,0.0323624595469255,-0.0203252032520314,-1.13682092555332,-0.824742268041238,-1.4423076923077,0.32,0.34,0.10,0.04,0.18,0.44,0.09,0.15,0.00,0.00,0.00,0.14,0.10,13,0.13,0,0
27,10,108,43,718,447,32,40,17,26,17,3,33,22,24,0,16,7,15,0.858369098712446,0.0323624595469255,-0.0203252032520314,0.271629778672032,0.412371134020619,0.865384615384614,0.32,0.50,0.17,0.26,0.17,0.03,0.33,0.22,0.24,0.00,0.16,0.07,0.15,18,0.18,1,0
27,6,106,49,710,444,22,43,45,43,30,0,69,1,17,0,0,51,14,0.858369098712446,-1.2621359223301,-0.426829268292682,0.875251509054326,0.824742268041238,1.15384615384615,0.22,0.54,0.45,0.43,0.30,0.00,0.69,0.01,0.17,0.00,0.00,0.51,0.14,44,0.44,2,1
23,11,104,46,722,450,54,47,27,32,32,27,21,39,51,0,0,21,29,0.286123032904149,0.355987055016181,-0.833333333333332,0.573440643863179,0.206185567010309,0.576923076923073,0.54,0.59,0.27,0.32,0.32,0.27,0.21,0.39,0.51,0.00,0.00,0.21,0.29,28,0.28,1,0
21,14,109,27,732,473,2,21,9,17,12,9,0,42,6,0,7,0,9,0,1.32686084142395,0.182926829268294,-1.33802816901408,-0.309278350515466,-1.63461538461539,0.02,0.26,0.09,0.17,0.12,0.09,0.00,0.42,0.06,0.00,0.07,0.00,0.09,6,0.06,0,0
24,12,109,33,720,453,20,35,31,35,19,45,16,51,12,0,0,0,23,0.429184549356223,0.679611650485437,0.182926829268294,-0.73440643863179,0.309278350515462,0.288461538461532,0.20,0.44,0.31,0.35,0.19,0.45,0.16,0.51,0.12,0.00,0.00,0.00,0.23,15,0.15,0,0
29,15,118,44,693,446,16,48,30,47,49,0,15,47,24,0,46,48,21,1.1444921316166,1.6504854368932,2.01219512195122,0.372233400402415,1.70103092783505,0.961538461538458,0.16,0.60,0.30,0.47,0.49,0.00,0.15,0.47,0.24,0.00,0.46,0.48,0.21,34,0.34,2,0
20,12,105,32,704,463,37,34,32,41,0,38,0,38,0,0,0,1,12,-0.143061516452074,0.679611650485437,-0.630081300813007,-0.835010060362173,1.1340206185567,-0.673076923076926,0.37,0.43,0.32,0.41,0.00,0.38,0.00,0.38,0.00,0.00,0.00,0.01,0.12,13,0.13,0,0
18,6,102,36,736,480,12,20,14,7,0,19,0,11,12,0,0,45,18,-0.429184549356223,-1.2621359223301,-1.23983739837398,-0.432595573440644,-0.515463917525776,-2.30769230769231,0.12,0.25,0.14,0.07,0.00,0.19,0.00,0.11,0.12,0.00,0.00,0.45,0.18,6,0.06,0,0
18,11,112,26,747,467,39,27,18,0,0,2,15,30,0,0,19,23,20,-0.429184549356223,0.355987055016181,0.792682926829269,-1.43863179074447,-1.08247422680412,-1.05769230769231,0.39,0.34,0.18,0.00,0.00,0.02,0.15,0.30,0.00,0.00,0.19,0.23,0.20,11,0.11,0,0
28,14,112,46,698,449,19,48,26,59,62,40,17,57,54,18,0,56,36,1.00143061516452,1.32686084142395,0.792682926829269,0.573440643863179,1.44329896907216,0.673076923076917,0.19,0.60,0.26,0.59,0.62,0.40,0.17,0.57,0.54,0.18,0.00,0.56,0.36,43,0.43,2,1
19,5,102,32,760,473,16,18,29,0,32,0,16,4,0,0,1,39,9,-0.286123032904149,-1.58576051779935,-1.23983739837398,-0.835010060362173,-1.75257731958763,-1.63461538461539,0.16,0.23,0.29,0.00,0.32,0.00,0.16,0.04,0.00,0.00,0.01,0.39,0.09,7,0.07,0,0
23,10,102,44,702,447,13,40,35,41,39,24,39,21,5,0,0,15,0,0.286123032904149,0.0323624595469255,-1.23983739837398,0.372233400402415,1.23711340206186,0.865384615384614,0.13,0.50,0.35,0.41,0.39,0.24,0.39,0.21,0.05,0.00,0.00,0.15,0.00,33,0.33,2,0
18,11,104,40,720,443,31,38,21,20,7,19,33,10,8,0,0,4,10,-0.429184549356223,0.355987055016181,-0.833333333333332,-0.0301810865191144,0.309278350515462,1.25,0.31,0.48,0.21,0.20,0.07,0.19,0.33,0.10,0.08,0.00,0.00,0.04,0.10,16,0.16,1,0
10,11,117,43,706,451,46,38,36,49,0,5,7,27,26,42,0,1,34,-1.57367668097282,0.355987055016181,1.8089430894309,0.271629778672032,1.03092783505155,0.480769230769229,0.46,0.48,0.36,0.49,0.00,0.05,0.07,0.27,0.26,0.42,0.00,0.01,0.34,25,0.25,1,0
21,9,107,21,730,474,47,28,0,12,23,2,0,13,7,0,0,37,0,0,-0.29126213592233,-0.223577235772357,-1.94164989939638,-0.206185567010309,-1.73076923076924,0.47,0.35,0.00,0.12,0.23,0.02,0.00,0.13,0.07,0.00,0.00,0.37,0.00,11,0.11,0,0
23,11,105,45,747,469,37,32,21,12,27,16,9,31,20,23,0,16,4,0.286123032904149,0.355987055016181,-0.630081300813007,0.472837022132797,-1.08247422680412,-1.25000000000001,0.37,0.40,0.21,0.12,0.27,0.16,0.09,0.31,0.20,0.23,0.00,0.16,0.04,16,0.16,1,0
13,6,105,29,728,470,41,27,11,17,30,43,1,0,0,0,0,0,0,-1.1444921316166,-1.2621359223301,-0.630081300813007,-1.13682092555332,-0.103092783505157,-1.34615384615385,0.41,0.34,0.11,0.17,0.30,0.43,0.01,0.00,0.00,0.00,0.00,0.00,0.00,14,0.14,0,0
14,13,107,45,720,469,45,33,35,26,0,15,0,35,25,15,0,24,0,-1.00143061516452,1.00323624595469,-0.223577235772357,0.472837022132797,0.309278350515462,-1.25000000000001,0.45,0.41,0.35,0.26,0.00,0.15,0.00,0.35,0.25,0.15,0.00,0.24,0.00,11,0.11,0,0
32,11,104,53,720,451,3,37,20,27,13,20,12,32,63,0,0,40,56,1.57367668097282,0.355987055016181,-0.833333333333332,1.27766599597586,0.309278350515462,0.480769230769229,0.03,0.46,0.20,0.27,0.13,0.20,0.12,0.32,0.63,0.00,0.00,0.40,0.56,10,0.10,0,0
11,10,103,35,736,448,12,25,21,12,9,0,39,16,6,0,0,0,0,-1.43061516452074,0.0323624595469255,-1.03658536585366,-0.533199195171026,-0.515463917525776,0.769230769230761,0.12,0.31,0.21,0.12,0.09,0.00,0.39,0.16,0.06,0.00,0.00,0.00,0.00,13,0.13,0,0
30,9,119,54,720,443,48,54,59,29,45,0,34,12,0,52,0,0,28,1.28755364806867,-0.29126213592233,2.21544715447155,1.37826961770624,0.309278350515462,1.25,0.48,0.68,0.59,0.29,0.45,0.00,0.34,0.12,0.00,0.52,0.00,0.00,0.28,28,0.28,1,0
33,15,109,42,755,463,30,35,48,0,30,6,0,53,0,0,0,40,0,1.71673819742489,1.6504854368932,0.182926829268294,0.17102615694165,-1.49484536082474,-0.673076923076926,0.30,0.44,0.48,0.00,0.30,0.06,0.00,0.53,0.00,0.00,0.00,0.40,0.00,8,0.08,0,0
30,14,114,63,687,439,39,65,76,71,60,76,70,45,54,0,47,76,44,1.28755364806867,1.32686084142395,1.19918699186992,2.28370221327968,2.01030927835051,1.63461538461538,0.39,0.81,0.76,0.71,0.60,0.76,0.70,0.45,0.54,0.00,0.47,0.76,0.44,65,0.65,3,1
27,5,108,42,753,454,21,31,46,2,19,51,25,0,31,0,0,0,19,0.858369098712446,-1.58576051779935,-0.0203252032520314,0.17102615694165,-1.39175257731959,0.192307692307688,0.21,0.39,0.46,0.02,0.19,0.51,0.25,0.00,0.31,0.00,0.00,0.00,0.19,11,0.11,0,0
15,16,105,49,755,458,14,28,31,0,26,28,19,56,48,0,0,0,36,-0.858369098712446,1.97411003236246,-0.630081300813007,0.875251509054326,-1.49484536082474,-0.192307692307697,0.14,0.35,0.31,0.00,0.26,0.28,0.19,0.56,0.48,0.00,0.00,0.00,0.36,10,0.10,0,0
17,13,110,47,718,466,13,31,26,46,0,0,0,42,41,0,0,45,0,-0.572246065808298,1.00323624595469,0.386178861788619,0.674044265593562,0.412371134020619,-0.961538461538467,0.13,0.39,0.26,0.46,0.00,0.00,0.00,0.42,0.41,0.00,0.00,0.45,0.00,6,0.06,0,0
36,14,107,51,712,455,35,49,58,25,50,38,15,49,34,0,7,47,9,2.14592274678112,1.32686084142395,-0.223577235772357,1.07645875251509,0.721649484536081,0.0961538461538441,0.35,0.61,0.58,0.25,0.50,0.38,0.15,0.49,0.34,0.00,0.07,0.47,0.09,37,0.37,2,0
18,13,102,34,760,451,20,27,12,0,0,31,33,49,10,0,0,2,3,-0.429184549356223,1.00323624595469,-1.23983739837398,-0.633802816901408,-1.75257731958763,0.480769230769229,0.20,0.34,0.12,0.00,0.00,0.31,0.33,0.49,0.10,0.00,0.00,0.02,0.03,16,0.16,1,0
15,10,110,28,712,460,34,32,0,29,27,25,0,21,16,20,0,53,0,-0.858369098712446,0.0323624595469255,0.386178861788619,-1.2374245472837,0.721649484536081,-0.384615384615385,0.34,0.40,0.00,0.29,0.27,0.25,0.00,0.21,0.16,0.20,0.00,0.53,0.00,12,0.12,0,0
15,14,110,45,720,451,32,35,22,27,8,19,22,54,29,12,0,6,0,-0.858369098712446,1.32686084142395,0.386178861788619,0.472837022132797,0.309278350515462,0.480769230769229,0.32,0.44,0.22,0.27,0.08,0.19,0.22,0.54,0.29,0.12,0.00,0.06,0.00,17,0.17,1,0
