Sole,Bench,BrdJ,PosSpec,Agil,Dash,Devl,RawGrd,Run_Defense,Pass_Rush_Technique,Pass_Rush_Strength,Play_Diagnosis,Punishing_Hitter,Endurance,SoleZ,BenchZ,BrdJZ,PosSpecZ,AgilZ,DashZ,DevlZ,RawGrdZ,Run_DefenseZ,Pass_Rush_TechniqueZ,Pass_Rush_StrengthZ,Play_DiagnosisZ,Punishing_HitterZ,EnduranceZ,PeakCur,PeakCurZ,Ability,Draftable
30,27,113,0,760,491,46,43,20,11,0,6,43,17,0.93841642228739,0.330788804071247,0.708446866485014,NaN,0.266666666666667,-0.0714285714285699,0.46,0.54,0.20,0.11,0.00,0.06,0.43,0.17,15,0.15,0,0
28,28,106,0,772,515,29,31,17,0,12,0,50,3,0.64516129032258,0.585241730279898,-0.245231607629427,NaN,-0.133333333333333,-1.78571428571429,0.29,0.39,0.17,0.00,0.12,0.00,0.50,0.03,13,0.13,0,0
21,27,95,0,735,515,37,38,42,0,38,24,0,0,-0.381231671554252,0.330788804071247,-1.74386920980926,NaN,1.1,-1.78571428571429,0.37,0.48,0.42,0.00,0.38,0.24,0.00,0.00,38,0.38,2,0
26,27,110,0,820,502,44,30,0,5,30,13,18,19,0.351906158357771,0.330788804071247,0.299727520435968,NaN,-1.73333333333333,-0.857142857142851,0.44,0.38,0.00,0.05,0.30,0.13,0.18,0.19,18,0.18,1,0
32,24,113,0,795,478,17,33,0,35,0,27,39,56,1.2316715542522,-0.432569974554707,0.708446866485014,NaN,-0.900000000000002,0.857142857142858,0.17,0.41,0.00,0.35,0.00,0.27,0.39,0.56,8,0.08,0,0
12,32,112,0,756,478,36,48,9,36,52,0,59,38,-1.70087976539589,1.6030534351145,0.572207084468665,NaN,0.4,0.857142857142858,0.36,0.60,0.09,0.36,0.52,0.00,0.59,0.38,50,0.50,2,1
22,27,110,0,755,509,49,39,15,0,13,25,24,27,-0.234604105571848,0.330788804071247,0.299727520435968,NaN,0.433333333333333,-1.35714285714285,0.49,0.49,0.15,0.00,0.13,0.25,0.24,0.27,26,0.26,1,0
27,24,94,0,820,478,57,34,0,49,0,53,25,0,0.498533724340176,-0.432569974554707,-1.88010899182561,NaN,-1.73333333333333,0.857142857142858,0.57,0.43,0.00,0.49,0.00,0.53,0.25,0.00,13,0.13,0,0
21,20,101,0,745,479,26,38,29,32,0,22,3,35,-0.381231671554252,-1.45038167938931,-0.926430517711171,NaN,0.766666666666665,0.785714285714288,0.26,0.48,0.29,0.32,0.00,0.22,0.03,0.35,10,0.10,0,0
33,29,106,0,718,504,36,48,61,0,30,16,23,11,1.3782991202346,0.83969465648855,-0.245231607629427,NaN,1.66666666666667,-0.999999999999998,0.36,0.60,0.61,0.00,0.30,0.16,0.23,0.11,22,0.22,1,0
32,29,126,0,717,467,47,66,60,34,27,30,14,62,1.2316715542522,0.83969465648855,2.47956403269755,NaN,1.7,1.64285714285715,0.47,0.83,0.60,0.34,0.27,0.30,0.14,0.62,49,0.49,2,1
14,22,107,0,767,505,28,30,38,6,0,0,4,15,-1.40762463343109,-0.94147582697201,-0.108991825613079,NaN,0.0333333333333326,-1.07142857142857,0.28,0.38,0.38,0.06,0.00,0.00,0.04,0.15,6,0.06,0,0
22,29,118,0,767,494,53,47,16,15,37,22,1,47,-0.234604105571848,0.83969465648855,1.38964577656676,NaN,0.0333333333333326,-0.285714285714286,0.53,0.59,0.16,0.15,0.37,0.22,0.01,0.47,32,0.32,2,0
22,24,107,0,810,509,26,21,2,0,6,7,9,13,-0.234604105571848,-0.432569974554707,-0.108991825613079,NaN,-1.4,-1.35714285714285,0.26,0.26,0.02,0.00,0.06,0.07,0.09,0.13,8,0.08,0,0
30,28,107,0,795,504,38,32,6,4,35,58,36,0,0.93841642228739,0.585241730279898,-0.108991825613079,NaN,-0.900000000000002,-0.999999999999998,0.38,0.40,0.06,0.04,0.35,0.58,0.36,0.00,16,0.16,1,0
18,26,109,0,751,503,45,40,36,0,22,3,17,28,-0.821114369501466,0.0763358778625956,0.163487738419619,NaN,0.566666666666666,-0.928571428571428,0.45,0.50,0.36,0.00,0.22,0.03,0.17,0.28,16,0.16,1,0
21,22,112,0,775,477,44,42,14,50,0,9,17,32,-0.381231671554252,-0.94147582697201,0.572207084468665,NaN,-0.233333333333334,0.928571428571434,0.44,0.53,0.14,0.50,0.00,0.09,0.17,0.32,13,0.13,0,0
32,33,118,0,781,461,31,53,3,62,62,27,62,45,1.2316715542522,1.85750636132316,1.38964577656676,NaN,-0.433333333333333,2.07142857142857,0.31,0.66,0.03,0.62,0.62,0.27,0.62,0.45,56,0.56,3,1
25,19,108,0,750,494,47,37,13,5,4,29,0,0,0.205278592375366,-1.70483460559796,0.0272479564032701,NaN,0.599999999999999,-0.285714285714286,0.47,0.46,0.13,0.05,0.04,0.29,0.00,0.00,15,0.15,0,0
16,23,98,0,753,515,39,30,30,0,5,19,0,0,-1.11436950146628,-0.687022900763359,-1.33514986376022,NaN,0.499999999999998,-1.78571428571429,0.39,0.38,0.30,0.00,0.05,0.19,0.00,0.00,12,0.12,0,0
26,28,99,0,739,515,34,39,48,0,39,34,0,2,0.351906158357771,0.585241730279898,-1.19891008174387,NaN,0.966666666666667,-1.78571428571429,0.34,0.49,0.48,0.00,0.39,0.34,0.00,0.02,33,0.33,2,0
35,20,128,0,705,504,23,44,60,0,0,33,12,62,1.67155425219941,-1.45038167938931,2.75204359673025,NaN,2.1,-0.999999999999998,0.23,0.55,0.60,0.00,0.00,0.33,0.12,0.62,17,0.17,1,0
24,27,111,0,820,481,22,32,0,36,38,15,2,33,0.0586510263929617,0.330788804071247,0.435967302452316,NaN,-1.73333333333333,0.642857142857148,0.22,0.40,0.00,0.36,0.38,0.15,0.02,0.33,18,0.18,1,0
21,19,106,0,760,493,38,34,32,14,0,32,11,13,-0.381231671554252,-1.70483460559796,-0.245231607629427,NaN,0.266666666666667,-0.21428571428571,0.38,0.43,0.32,0.14,0.00,0.32,0.11,0.13,14,0.14,0,0
29,27,111,0,820,504,48,31,0,0,27,22,0,22,0.791788856304985,0.330788804071247,0.435967302452316,NaN,-1.73333333333333,-0.999999999999998,0.48,0.39,0.00,0.00,0.27,0.22,0.00,0.22,15,0.15,0,0
16,31,109,0,767,473,51,50,10,41,24,24,62,22,-1.11436950146628,1.34860050890585,0.163487738419619,NaN,0.0333333333333326,1.21428571428571,0.51,0.63,0.10,0.41,0.24,0.24,0.62,0.22,48,0.48,2,1
12,18,108,0,820,513,53,19,0,3,0,0,0,14,-1.70087976539589,-1.95928753180662,0.0272479564032701,NaN,-1.73333333333333,-1.64285714285714,0.53,0.24,0.00,0.03,0.00,0.00,0.00,0.14,3,0.03,0,0
18,27,112,0,714,474,21,50,47,22,0,6,46,16,-0.821114369501466,0.330788804071247,0.572207084468665,NaN,1.8,1.14285714285714,0.21,0.63,0.47,0.22,0.00,0.06,0.46,0.16,34,0.34,2,0
30,22,108,0,793,513,31,23,5,0,0,52,1,21,0.93841642228739,-0.94147582697201,0.0272479564032701,NaN,-0.833333333333333,-1.64285714285714,0.31,0.29,0.05,0.00,0.00,0.52,0.01,0.21,5,0.05,0,0
31,29,109,0,775,476,49,49,3,41,43,37,11,27,1.08504398826979,0.83969465648855,0.163487738419619,NaN,-0.233333333333334,1,0.49,0.61,0.03,0.41,0.43,0.37,0.11,0.27,38,0.38,2,0
26,21,110,0,797,509,54,29,3,13,7,39,0,10,0.351906158357771,-1.19592875318066,0.299727520435968,NaN,-0.966666666666667,-1.35714285714285,0.54,0.36,0.03,0.13,0.07,0.39,0.00,0.10,15,0.15,0,0
41,32,124,0,723,482,52,66,60,32,41,62,62,60,2.55131964809384,1.6030534351145,2.20708446866485,NaN,1.5,0.571428571428572,0.52,0.83,0.60,0.32,0.41,0.62,0.62,0.60,64,0.64,3,1
24,24,103,0,820,485,19,22,0,24,0,16,61,8,0.0586510263929617,-0.432569974554707,-0.653950953678474,NaN,-1.73333333333333,0.357142857142862,0.19,0.28,0.00,0.24,0.00,0.16,0.61,0.08,6,0.06,0,0
27,24,110,0,721,483,18,43,44,21,9,42,0,0,0.498533724340176,-0.432569974554707,0.299727520435968,NaN,1.56666666666667,0.500000000000002,0.18,0.54,0.44,0.21,0.09,0.42,0.00,0.00,46,0.46,2,1
19,21,98,0,735,497,41,37,39,14,0,14,14,0,-0.674486803519062,-1.19592875318066,-1.33514986376022,NaN,1.1,-0.499999999999996,0.41,0.46,0.39,0.14,0.00,0.14,0.14,0.00,10,0.10,0,0
19,22,100,0,760,485,53,42,26,40,9,0,0,26,-0.674486803519062,-0.94147582697201,-1.06267029972752,NaN,0.266666666666667,0.357142857142862,0.53,0.53,0.26,0.40,0.09,0.00,0.00,0.26,16,0.16,1,0
32,23,108,0,761,474,26,41,24,40,2,36,0,0,1.2316715542522,-0.687022900763359,0.0272479564032701,NaN,0.233333333333331,1.14285714285714,0.26,0.51,0.24,0.40,0.02,0.36,0.00,0.00,9,0.09,0,0
27,20,102,0,764,493,25,29,12,10,0,30,5,0,0.498533724340176,-1.45038167938931,-0.790190735694823,NaN,0.133333333333333,-0.21428571428571,0.25,0.36,0.12,0.10,0.00,0.30,0.05,0.00,7,0.07,0,0
12,19,101,0,820,514,25,10,0,0,0,0,0,0,-1.70087976539589,-1.70483460559796,-0.926430517711171,NaN,-1.73333333333333,-1.71428571428571,0.25,0.13,0.00,0.00,0.00,0.00,0.00,0.00,0,0.00,0,0
22,28,114,0,820,504,54,33,0,0,36,31,27,29,-0.234604105571848,0.585241730279898,0.844686648501363,NaN,-1.73333333333333,-0.999999999999998,0.54,0.41,0.00,0.00,0.36,0.31,0.27,0.29,19,0.19,1,0
23,25,111,0,807,508,40,25,0,0,0,0,36,10,-0.087976539589443,-0.178117048346056,0.435967302452316,NaN,-1.3,-1.28571428571428,0.40,0.31,0.00,0.00,0.00,0.00,0.36,0.10,9,0.09,0,0
14,29,108,0,785,477,21,39,29,52,36,45,0,31,-1.40762463343109,0.83969465648855,0.0272479564032701,NaN,-0.566666666666666,0.928571428571434,0.21,0.49,0.29,0.52,0.36,0.45,0.00,0.31,18,0.18,1,0
21,23,100,0,810,485,22,26,24,39,13,38,0,39,-0.381231671554252,-0.687022900763359,-1.06267029972752,NaN,-1.4,0.357142857142862,0.22,0.33,0.24,0.39,0.13,0.38,0.00,0.39,12,0.12,0,0
37,32,119,0,777,465,35,56,12,61,58,62,56,58,1.96480938416422,1.6030534351145,1.52588555858311,NaN,-0.3,1.78571428571429,0.35,0.70,0.12,0.61,0.58,0.62,0.56,0.58,52,0.52,3,1
23,19,112,0,768,479,27,34,0,44,0,12,9,16,-0.087976539589443,-1.70483460559796,0.572207084468665,NaN,0,0.785714285714288,0.27,0.43,0.00,0.44,0.00,0.12,0.09,0.16,8,0.08,0,0
21,27,109,0,760,515,31,35,30,0,36,32,1,62,-0.381231671554252,0.330788804071247,0.163487738419619,NaN,0.266666666666667,-1.78571428571429,0.31,0.44,0.30,0.00,0.36,0.32,0.01,0.62,18,0.18,1,0
21,27,95,0,760,515,31,34,55,0,35,37,55,0,-0.381231671554252,0.330788804071247,-1.74386920980926,NaN,0.266666666666667,-1.78571428571429,0.31,0.43,0.55,0.00,0.35,0.37,0.55,0.00,20,0.20,1,0
18,24,104,0,726,503,37,41,49,5,24,18,0,24,-0.821114369501466,-0.432569974554707,-0.517711171662125,NaN,1.4,-0.928571428571428,0.37,0.51,0.49,0.05,0.24,0.18,0.00,0.24,19,0.19,1,0
17,27,100,0,760,480,18,37,11,59,10,26,41,3,-0.967741935483871,0.330788804071247,-1.06267029972752,NaN,0.266666666666667,0.714285714285718,0.18,0.46,0.11,0.59,0.10,0.26,0.41,0.03,10,0.10,0,0
24,27,104,0,728,497,27,44,62,19,29,55,29,24,0.0586510263929617,0.330788804071247,-0.517711171662125,NaN,1.33333333333333,-0.499999999999996,0.27,0.55,0.62,0.19,0.29,0.55,0.29,0.24,53,0.53,3,1
16,27,112,0,806,476,21,32,0,32,0,18,32,41,-1.11436950146628,0.330788804071247,0.572207084468665,NaN,-1.26666666666667,1,0.21,0.40,0.00,0.32,0.00,0.18,0.32,0.41,9,0.09,0,0
11,20,101,0,760,498,52,34,31,19,0,0,40,43,-1.8475073313783,-1.45038167938931,-0.926430517711171,NaN,0.266666666666667,-0.571428571428572,0.52,0.43,0.31,0.19,0.00,0.00,0.40,0.43,14,0.14,0,0
21,23,99,0,819,477,32,28,0,50,0,0,44,0,-0.381231671554252,-0.687022900763359,-1.19891008174387,NaN,-1.7,0.928571428571434,0.32,0.35,0.00,0.50,0.00,0.00,0.44,0.00,7,0.07,0,0
26,21,101,0,738,482,51,43,26,26,0,3,25,3,0.351906158357771,-1.19592875318066,-0.926430517711171,NaN,0.999999999999999,0.571428571428572,0.51,0.54,0.26,0.26,0.00,0.03,0.25,0.03,46,0.46,2,1
12,19,94,0,749,479,17,30,31,39,0,0,9,0,-1.70087976539589,-1.70483460559796,-1.88010899182561,NaN,0.633333333333332,0.785714285714288,0.17,0.38,0.31,0.39,0.00,0.00,0.09,0.00,5,0.05,0,0
17,22,94,0,820,476,37,28,0,37,0,0,10,0,-0.967741935483871,-0.94147582697201,-1.88010899182561,NaN,-1.73333333333333,1,0.37,0.35,0.00,0.37,0.00,0.00,0.10,0.00,8,0.08,0,0
21,20,97,0,756,485,32,37,60,28,14,24,0,0,-0.381231671554252,-1.45038167938931,-1.47138964577657,NaN,0.4,0.357142857142862,0.32,0.46,0.60,0.28,0.14,0.24,0.00,0.00,40,0.40,2,1
17,25,97,0,820,506,43,23,0,0,33,21,0,0,-0.967741935483871,-0.178117048346056,-1.47138964577657,NaN,-1.73333333333333,-1.14285714285714,0.43,0.29,0.00,0.00,0.33,0.21,0.00,0.00,11,0.11,0,0
33,28,107,0,770,485,14,41,24,41,17,32,50,26,1.3782991202346,0.585241730279898,-0.108991825613079,NaN,-0.0666666666666682,0.357142857142862,0.14,0.51,0.24,0.41,0.17,0.32,0.50,0.26,14,0.14,0,0
29,31,98,0,763,502,39,40,21,0,56,18,10,0,0.791788856304985,1.34860050890585,-1.33514986376022,NaN,0.166666666666666,-0.857142857142851,0.39,0.50,0.21,0.00,0.56,0.18,0.10,0.00,20,0.20,1,0
26,29,118,0,744,480,48,55,33,42,27,62,0,59,0.351906158357771,0.83969465648855,1.38964577656676,NaN,0.799999999999998,0.714285714285718,0.48,0.69,0.33,0.42,0.27,0.62,0.00,0.59,44,0.44,2,1
25,31,118,0,740,473,37,58,25,61,57,19,62,20,0.205278592375366,1.34860050890585,1.38964577656676,NaN,0.933333333333331,1.21428571428571,0.37,0.73,0.25,0.61,0.57,0.19,0.62,0.20,67,0.67,3,1
12,27,113,0,819,515,28,22,0,0,35,8,23,45,-1.70087976539589,0.330788804071247,0.708446866485014,NaN,-1.7,-1.78571428571429,0.28,0.28,0.00,0.00,0.35,0.08,0.23,0.45,16,0.16,1,0
18,29,103,0,775,478,17,35,4,22,37,3,41,0,-0.821114369501466,0.83969465648855,-0.653950953678474,NaN,-0.233333333333334,0.857142857142858,0.17,0.44,0.04,0.22,0.37,0.03,0.41,0.00,15,0.15,0,0
33,34,120,0,743,466,40,65,50,62,62,45,55,49,1.3782991202346,2.11195928753181,1.66212534059946,NaN,0.833333333333333,1.71428571428572,0.40,0.81,0.50,0.62,0.62,0.45,0.55,0.49,51,0.51,3,1
30,22,110,0,807,485,44,34,0,29,0,15,34,59,0.93841642228739,-0.94147582697201,0.299727520435968,NaN,-1.3,0.357142857142862,0.44,0.43,0.00,0.29,0.00,0.15,0.34,0.59,9,0.09,0,0
20,18,113,0,760,510,32,28,19,0,0,14,0,56,-0.527859237536657,-1.95928753180662,0.708446866485014,NaN,0.266666666666667,-1.42857142857142,0.32,0.35,0.19,0.00,0.00,0.14,0.00,0.56,7,0.07,0,0
32,29,124,0,748,475,42,57,14,53,37,55,16,62,1.2316715542522,0.83969465648855,2.20708446866485,NaN,0.666666666666664,1.07142857142857,0.42,0.71,0.14,0.53,0.37,0.55,0.16,0.62,47,0.47,2,1
31,27,122,0,760,465,48,57,23,62,9,62,31,62,1.08504398826979,0.330788804071247,1.93460490463215,NaN,0.266666666666667,1.78571428571429,0.48,0.71,0.23,0.62,0.09,0.62,0.31,0.62,41,0.41,2,1
26,27,107,0,780,508,41,38,27,42,19,17,44,29,0.351906158357771,0.330788804071247,-0.108991825613079,NaN,-0.4,-1.28571428571428,0.41,0.48,0.27,0.42,0.19,0.17,0.44,0.29,17,0.17,1,0
9,21,99,0,781,485,19,29,26,62,0,0,38,0,-2.14076246334311,-1.19592875318066,-1.19891008174387,NaN,-0.433333333333333,0.357142857142862,0.19,0.36,0.26,0.62,0.00,0.00,0.38,0.00,8,0.08,0,0
11,19,108,0,804,498,23,20,17,17,0,11,0,38,-1.8475073313783,-1.70483460559796,0.0272479564032701,NaN,-1.2,-0.571428571428572,0.23,0.25,0.17,0.17,0.00,0.11,0.00,0.38,4,0.04,0,0
31,25,114,0,745,470,30,52,40,62,2,39,40,46,1.08504398826979,-0.178117048346056,0.844686648501363,NaN,0.766666666666665,1.42857142857143,0.30,0.65,0.40,0.62,0.02,0.39,0.40,0.46,37,0.37,2,0
28,27,101,0,783,484,33,35,11,26,12,0,23,9,0.64516129032258,0.330788804071247,-0.926430517711171,NaN,-0.500000000000001,0.428571428571432,0.33,0.44,0.11,0.26,0.12,0.00,0.23,0.09,10,0.10,0,0
16,29,109,0,801,473,47,42,0,40,51,0,39,5,-1.11436950146628,0.83969465648855,0.163487738419619,NaN,-1.1,1.21428571428571,0.47,0.53,0.00,0.40,0.51,0.00,0.39,0.05,41,0.41,2,1
26,27,120,0,735,468,18,52,41,62,24,37,24,62,0.351906158357771,0.330788804071247,1.66212534059946,NaN,1.1,1.57142857142858,0.18,0.65,0.41,0.62,0.24,0.37,0.24,0.62,63,0.63,3,1
11,27,112,0,760,515,24,30,18,0,30,0,0,25,-1.8475073313783,0.330788804071247,0.572207084468665,NaN,0.266666666666667,-1.78571428571429,0.24,0.38,0.18,0.00,0.30,0.00,0.00,0.25,17,0.17,1,0
21,21,120,0,811,502,26,22,0,7,0,16,10,39,-0.381231671554252,-1.19592875318066,1.66212534059946,NaN,-1.43333333333333,-0.857142857142851,0.26,0.28,0.00,0.07,0.00,0.16,0.10,0.39,7,0.07,0,0
21,20,99,0,770,486,36,31,13,14,0,26,22,0,-0.381231671554252,-1.45038167938931,-1.19891008174387,NaN,-0.0666666666666682,0.285714285714286,0.36,0.39,0.13,0.14,0.00,0.26,0.22,0.00,7,0.07,0,0
13,18,107,0,750,485,54,38,22,26,0,1,0,4,-1.55425219941349,-1.95928753180662,-0.108991825613079,NaN,0.599999999999999,0.357142857142862,0.54,0.48,0.22,0.26,0.00,0.01,0.00,0.04,13,0.13,0,0
17,26,119,0,763,505,43,40,45,10,31,17,0,55,-0.967741935483871,0.0763358778625956,1.52588555858311,NaN,0.166666666666666,-1.07142857142857,0.43,0.50,0.45,0.10,0.31,0.17,0.00,0.55,18,0.18,1,0
30,27,98,0,760,485,37,42,21,3,44,17,0,0,0.93841642228739,0.330788804071247,-1.33514986376022,NaN,0.266666666666667,0.357142857142862,0.37,0.53,0.21,0.03,0.44,0.17,0.00,0.00,28,0.28,1,0
15,27,112,0,820,515,34,24,0,0,46,6,11,39,-1.26099706744868,0.330788804071247,0.572207084468665,NaN,-1.73333333333333,-1.78571428571429,0.34,0.30,0.00,0.00,0.46,0.06,0.11,0.39,17,0.17,1,0
35,34,121,0,727,462,38,68,34,62,56,62,62,53,1.67155425219941,2.11195928753181,1.7983651226158,NaN,1.36666666666667,2,0.38,0.85,0.34,0.62,0.56,0.62,0.62,0.53,72,0.72,4,1
21,28,110,0,743,485,20,42,34,23,42,6,0,33,-0.381231671554252,0.585241730279898,0.299727520435968,NaN,0.833333333333333,0.357142857142862,0.20,0.53,0.34,0.23,0.42,0.06,0.00,0.33,30,0.30,1,0
21,27,106,0,760,474,16,37,0,20,9,15,17,0,-0.381231671554252,0.330788804071247,-0.245231607629427,NaN,0.266666666666667,1.14285714285714,0.16,0.46,0.00,0.20,0.09,0.15,0.17,0.00,10,0.10,0,0
10,27,100,0,741,496,49,42,51,4,31,0,1,0,-1.9941348973607,0.330788804071247,-1.06267029972752,NaN,0.899999999999999,-0.428571428571426,0.49,0.53,0.51,0.04,0.31,0.00,0.01,0.00,35,0.35,2,0
24,30,109,0,745,479,24,49,37,40,23,15,39,25,0.0586510263929617,1.0941475826972,0.163487738419619,NaN,0.766666666666665,0.785714285714288,0.24,0.61,0.37,0.40,0.23,0.15,0.39,0.25,32,0.32,2,0
30,29,116,0,739,515,21,39,24,0,34,23,34,29,0.93841642228739,0.83969465648855,1.11716621253406,NaN,0.966666666666667,-1.78571428571429,0.21,0.49,0.24,0.00,0.34,0.23,0.34,0.29,19,0.19,1,0
36,30,118,0,795,488,31,38,0,4,19,29,58,24,1.81818181818182,1.0941475826972,1.38964577656676,NaN,-0.900000000000002,0.142857142857146,0.31,0.48,0.00,0.04,0.19,0.29,0.58,0.24,15,0.15,0,0
16,28,101,0,777,485,29,38,23,21,54,29,0,15,-1.11436950146628,0.585241730279898,-0.926430517711171,NaN,-0.3,0.357142857142862,0.29,0.48,0.23,0.21,0.54,0.29,0.00,0.15,31,0.31,2,0
24,33,110,0,730,515,18,43,48,0,61,35,61,45,0.0586510263929617,1.85750636132316,0.299727520435968,NaN,1.26666666666667,-1.78571428571429,0.18,0.54,0.48,0.00,0.61,0.35,0.61,0.45,43,0.43,2,1
23,21,96,0,756,485,23,34,43,17,10,53,2,14,-0.087976539589443,-1.19592875318066,-1.60762942779292,NaN,0.4,0.357142857142862,0.23,0.43,0.43,0.17,0.10,0.53,0.02,0.14,12,0.12,0,0
21,25,100,0,812,481,22,25,0,11,26,2,0,3,-0.381231671554252,-0.178117048346056,-1.06267029972752,NaN,-1.46666666666667,0.642857142857148,0.22,0.31,0.00,0.11,0.26,0.02,0.00,0.03,12,0.12,0,0
23,27,96,0,769,515,29,29,0,0,21,27,35,0,-0.087976539589443,0.330788804071247,-1.60762942779292,NaN,-0.0333333333333356,-1.78571428571429,0.29,0.36,0.00,0.00,0.21,0.27,0.35,0.00,10,0.10,0,0
23,20,112,0,780,485,27,33,21,28,0,20,16,16,-0.087976539589443,-1.45038167938931,0.572207084468665,NaN,-0.4,0.357142857142862,0.27,0.41,0.21,0.28,0.00,0.20,0.16,0.16,9,0.09,0,0
21,28,120,0,700,472,15,55,58,32,0,8,42,11,-0.381231671554252,0.585241730279898,1.66212534059946,NaN,2.26666666666667,1.28571428571429,0.15,0.69,0.58,0.32,0.00,0.08,0.42,0.11,53,0.53,3,1
21,27,96,0,820,515,50,24,0,0,33,21,4,0,-0.381231671554252,0.330788804071247,-1.60762942779292,NaN,-1.73333333333333,-1.78571428571429,0.50,0.30,0.00,0.00,0.33,0.21,0.04,0.00,12,0.12,0,0
33,23,105,0,799,515,32,21,0,0,0,25,4,0,1.3782991202346,-0.687022900763359,-0.381471389645776,NaN,-1.03333333333333,-1.78571428571429,0.32,0.26,0.00,0.00,0.00,0.25,0.04,0.00,6,0.06,0,0
21,28,123,0,767,507,39,42,29,0,37,26,0,61,-0.381231671554252,0.585241730279898,2.0708446866485,NaN,0.0333333333333326,-1.21428571428571,0.39,0.53,0.29,0.00,0.37,0.26,0.00,0.61,20,0.20,1,0
21,27,113,0,766,491,11,34,29,14,0,20,46,43,-0.381231671554252,0.330788804071247,0.708446866485014,NaN,0.0666666666666653,-0.0714285714285699,0.11,0.43,0.29,0.14,0.00,0.20,0.46,0.43,8,0.08,0,0
20,22,115,0,820,513,20,16,0,0,0,4,22,9,-0.527859237536657,-0.94147582697201,0.980926430517712,NaN,-1.73333333333333,-1.64285714285714,0.20,0.20,0.00,0.00,0.00,0.04,0.22,0.09,6,0.06,0,0
15,25,99,0,742,474,58,49,34,41,0,0,5,0,-1.26099706744868,-0.178117048346056,-1.19891008174387,NaN,0.866666666666666,1.14285714285714,0.58,0.61,0.34,0.41,0.00,0.00,0.05,0.00,28,0.28,1,0
24,31,103,0,769,515,24,33,38,0,61,28,3,0,0.0586510263929617,1.34860050890585,-0.653950953678474,NaN,-0.0333333333333356,-1.78571428571429,0.24,0.41,0.38,0.00,0.61,0.28,0.03,0.00,19,0.19,1,0
31,28,103,0,772,479,54,49,25,50,43,29,0,0,1.08504398826979,0.585241730279898,-0.653950953678474,NaN,-0.133333333333333,0.785714285714288,0.54,0.61,0.25,0.50,0.43,0.29,0.00,0.00,38,0.38,2,0
22,29,98,0,760,494,43,42,23,12,39,21,32,0,-0.234604105571848,0.83969465648855,-1.33514986376022,NaN,0.266666666666667,-0.285714285714286,0.43,0.53,0.23,0.12,0.39,0.21,0.32,0.00,41,0.41,2,1
14,21,106,0,780,500,13,21,0,0,0,4,15,7,-1.40762463343109,-1.19592875318066,-0.245231607629427,NaN,-0.4,-0.714285714285712,0.13,0.26,0.00,0.00,0.00,0.04,0.15,0.07,4,0.04,0,0
24,27,111,0,760,515,24,31,14,0,13,9,14,10,0.0586510263929617,0.330788804071247,0.435967302452316,NaN,0.266666666666667,-1.78571428571429,0.24,0.39,0.14,0.00,0.13,0.09,0.14,0.10,12,0.12,0,0
27,21,118,0,771,477,38,42,24,50,0,0,16,38,0.498533724340176,-1.19592875318066,1.38964577656676,NaN,-0.100000000000001,0.928571428571434,0.38,0.53,0.24,0.50,0.00,0.00,0.16,0.38,14,0.14,0,0
21,23,110,0,754,497,22,32,24,4,0,14,37,39,-0.381231671554252,-0.687022900763359,0.299727520435968,NaN,0.466666666666666,-0.499999999999996,0.22,0.40,0.24,0.04,0.00,0.14,0.37,0.39,10,0.10,0,0
16,24,101,0,784,480,24,34,4,56,28,42,0,35,-1.11436950146628,-0.432569974554707,-0.926430517711171,NaN,-0.533333333333334,0.714285714285718,0.24,0.43,0.04,0.56,0.28,0.42,0.00,0.35,23,0.23,1,0
13,27,94,0,820,485,17,24,0,43,30,30,32,4,-1.55425219941349,0.330788804071247,-1.88010899182561,NaN,-1.73333333333333,0.357142857142862,0.17,0.30,0.00,0.43,0.30,0.30,0.32,0.04,15,0.15,0,0
28,25,119,0,760,459,11,41,8,32,0,16,8,10,0.64516129032258,-0.178117048346056,1.52588555858311,NaN,0.266666666666667,2.21428571428572,0.11,0.51,0.08,0.32,0.00,0.16,0.08,0.10,13,0.13,0,0
23,23,111,0,760,485,30,37,18,16,7,5,13,6,-0.087976539589443,-0.687022900763359,0.435967302452316,NaN,0.266666666666667,0.357142857142862,0.30,0.46,0.18,0.16,0.07,0.05,0.13,0.06,12,0.12,0,0
28,21,106,0,763,510,22,26,16,0,0,34,17,16,0.64516129032258,-1.19592875318066,-0.245231607629427,NaN,0.166666666666666,-1.42857142857142,0.22,0.33,0.16,0.00,0.00,0.34,0.17,0.16,5,0.05,0,0
25,25,107,0,815,505,33,23,0,0,8,1,18,6,0.205278592375366,-0.178117048346056,-0.108991825613079,NaN,-1.56666666666667,-1.07142857142857,0.33,0.29,0.00,0.00,0.08,0.01,0.18,0.06,7,0.07,0,0
20,29,109,0,742,491,35,46,33,11,56,0,15,5,-0.527859237536657,0.83969465648855,0.163487738419619,NaN,0.866666666666666,-0.0714285714285699,0.35,0.58,0.33,0.11,0.56,0.00,0.15,0.05,42,0.42,2,1
28,28,113,0,712,479,42,59,60,29,37,59,0,23,0.64516129032258,0.585241730279898,0.708446866485014,NaN,1.86666666666667,0.785714285714288,0.42,0.74,0.60,0.29,0.37,0.59,0.00,0.23,61,0.61,3,1
35,21,105,0,755,485,18,35,22,46,0,34,12,48,1.67155425219941,-1.19592875318066,-0.381471389645776,NaN,0.433333333333333,0.357142857142862,0.18,0.44,0.22,0.46,0.00,0.34,0.12,0.48,6,0.06,0,0
