Sole,Bench,BrdJ,PosSpec,Agil,Dash,Devl,RawGrd,Run_Blocking,Pass_Blocking,Blocking_Strength,Avoid_Drops,Get_Downfield,Route_Running,Third_Down_Receiving,Big_Play_Receiving,Courage,Adjust_to_Ball,Endurance,Special_Teams,Long_Snapping,SoleZ,BenchZ,BrdJZ,PosSpecZ,AgilZ,DashZ,DevlZ,RawGrdZ,Run_BlockingZ,Pass_BlockingZ,Blocking_StrengthZ,Avoid_DropsZ,Get_DownfieldZ,Route_RunningZ,Third_Down_ReceivingZ,Big_Play_ReceivingZ,CourageZ,Adjust_to_BallZ,EnduranceZ,Special_TeamsZ,Long_SnappingZ,PeakCur,PeakCurZ,Ability,Draftable
38,25,98,20,764,473,47,44,24,64,39,0,35,51,0,44,35,22,28,45,0,2.15859030837004,1.06635071090047,-0.747384155455904,-0.759013282732448,0.865921787709499,1.1340206185567,0.47,0.55,0.24,0.64,0.39,0.00,0.35,0.51,0.00,0.44,0.35,0.22,0.28,0.45,0.00,32,0.32,2,0
21,22,97,19,803,488,49,33,31,14,25,7,13,22,0,15,12,25,31,0,0,-0.337738619676946,0.355450236966825,-0.896860986547085,-0.853889943074004,-0.223463687150836,-0.412371134020619,0.49,0.41,0.31,0.14,0.25,0.07,0.13,0.22,0.00,0.15,0.12,0.25,0.31,0.00,0.00,16,0.16,1,0
28,25,106,39,784,478,42,48,9,38,38,64,30,30,54,27,21,34,24,43,0,0.690161527165932,1.06635071090047,0.448430493273543,1.04364326375712,0.307262569832403,0.618556701030924,0.42,0.60,0.09,0.38,0.38,0.64,0.30,0.30,0.54,0.27,0.21,0.34,0.24,0.43,0.00,32,0.32,2,0
31,15,112,21,762,483,38,42,44,0,0,23,33,30,53,12,14,0,65,45,0,1.13069016152717,-1.30331753554502,1.34529147982063,-0.664136622390892,0.921787709497207,0.103092783505152,0.38,0.53,0.44,0.00,0.00,0.23,0.33,0.30,0.53,0.12,0.14,0.00,0.65,0.45,0.00,16,0.16,1,0
26,21,104,17,806,484,30,32,23,0,14,9,8,19,18,23,0,0,26,2,0,0.39647577092511,0.118483412322275,0.149476831091181,-1.04364326375712,-0.307262569832403,0,0.30,0.40,0.23,0.00,0.14,0.09,0.08,0.19,0.18,0.23,0.00,0.00,0.26,0.02,0.00,12,0.12,0,0
19,15,110,36,845,487,57,38,32,18,0,46,0,4,35,23,22,24,20,0,0,-0.631424375917768,-1.30331753554502,1.04633781763827,0.759013282732448,-1.39664804469273,-0.309278350515466,0.57,0.48,0.32,0.18,0.00,0.46,0.00,0.04,0.35,0.23,0.22,0.24,0.20,0.00,0.00,16,0.16,1,0
23,22,112,18,848,481,35,38,49,23,23,7,0,35,39,25,21,11,19,33,0,-0.0440528634361235,0.355450236966825,1.34529147982063,-0.94876660341556,-1.4804469273743,0.309278350515466,0.35,0.48,0.49,0.23,0.23,0.07,0.00,0.35,0.39,0.25,0.21,0.11,0.19,0.33,0.00,32,0.32,2,0
18,15,104,23,790,483,28,28,9,21,0,14,17,20,39,16,47,9,40,27,0,-0.778267254038179,-1.30331753554502,0.149476831091181,-0.47438330170778,0.139664804469273,0.103092783505152,0.28,0.35,0.09,0.21,0.00,0.14,0.17,0.20,0.39,0.16,0.47,0.09,0.40,0.27,0.00,13,0.13,0,0
10,15,95,9,850,500,48,27,0,0,0,0,0,0,0,0,0,0,0,0,0,-1.95301027900147,-1.30331753554502,-1.19581464872945,-1.80265654648956,-1.53631284916201,-1.64948453608248,0.48,0.34,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1,0.01,0,0
29,25,99,35,760,478,50,43,2,0,48,37,50,34,9,12,9,32,0,24,0,0.837004405286344,1.06635071090047,-0.597907324364723,0.664136622390892,0.977653631284918,0.618556701030924,0.50,0.54,0.02,0.00,0.48,0.37,0.50,0.34,0.09,0.12,0.09,0.32,0.00,0.24,0.00,32,0.32,2,0
32,27,109,28,841,498,32,40,55,22,44,0,0,20,30,0,55,51,0,29,0,1.27753303964758,1.54028436018957,0.896860986547085,0,-1.28491620111732,-1.44329896907217,0.32,0.50,0.55,0.22,0.44,0.00,0.00,0.20,0.30,0.00,0.55,0.51,0.00,0.29,0.00,12,0.12,0,0
21,26,98,34,775,489,48,36,0,0,56,16,22,37,9,0,13,36,0,40,0,-0.337738619676946,1.30331753554502,-0.747384155455904,0.569259962049336,0.558659217877095,-0.515463917525771,0.48,0.45,0.00,0.00,0.56,0.16,0.22,0.37,0.09,0.00,0.13,0.36,0.00,0.40,0.00,15,0.15,0,0
24,18,112,9,775,494,33,34,40,12,11,1,27,6,30,0,30,0,28,2,0,0.102790014684288,-0.592417061611374,1.34529147982063,-1.80265654648956,0.558659217877095,-1.03092783505155,0.33,0.43,0.40,0.12,0.11,0.01,0.27,0.06,0.30,0.00,0.30,0.00,0.28,0.02,0.00,11,0.11,0,0
21,15,90,7,842,500,58,23,0,0,0,0,0,0,0,0,0,0,0,0,7,-0.337738619676946,-1.30331753554502,-1.94319880418535,-1.99240986717268,-1.31284916201117,-1.64948453608248,0.58,0.29,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.07,3,0.03,0,0
15,16,97,30,752,478,37,27,15,0,0,26,43,20,3,13,24,23,22,0,0,-1.21879588839941,-1.06635071090047,-0.896860986547085,0.189753320683112,1.20111731843576,0.618556701030924,0.37,0.34,0.15,0.00,0.00,0.26,0.43,0.20,0.03,0.13,0.24,0.23,0.22,0.00,0.00,9,0.09,0,0
27,20,100,34,817,479,32,36,27,57,18,31,11,48,48,24,26,28,30,26,0,0.543318649045521,-0.118483412322275,-0.448430493273543,0.569259962049336,-0.614525139664804,0.515463917525771,0.32,0.45,0.27,0.57,0.18,0.31,0.11,0.48,0.48,0.24,0.26,0.28,0.30,0.26,0.00,20,0.20,1,0
19,31,104,35,726,467,54,54,19,48,76,27,76,39,38,28,12,40,16,44,0,-0.631424375917768,2.48815165876777,0.149476831091181,0.664136622390892,1.92737430167598,1.75257731958763,0.54,0.68,0.19,0.48,0.76,0.27,0.76,0.39,0.38,0.28,0.12,0.40,0.16,0.44,0.00,59,0.59,3,1
18,20,111,27,747,470,59,53,55,76,20,31,56,31,40,47,0,14,43,33,0,-0.778267254038179,-0.118483412322275,1.19581464872945,-0.094876660341556,1.34078212290503,1.44329896907216,0.59,0.66,0.55,0.76,0.20,0.31,0.56,0.31,0.40,0.47,0.00,0.14,0.43,0.33,0.00,37,0.37,2,0
34,22,104,35,775,478,48,50,27,74,37,54,31,71,44,41,31,49,57,66,0,1.5712187958884,0.355450236966825,0.149476831091181,0.664136622390892,0.558659217877095,0.618556701030924,0.48,0.63,0.27,0.74,0.37,0.54,0.31,0.71,0.44,0.41,0.31,0.49,0.57,0.66,0.00,52,0.52,3,1
26,17,110,41,842,487,55,42,32,0,4,46,0,52,50,18,5,49,4,0,0,0.39647577092511,-0.829383886255924,1.04633781763827,1.23339658444023,-1.31284916201117,-0.309278350515466,0.55,0.53,0.32,0.00,0.04,0.46,0.00,0.52,0.50,0.18,0.05,0.49,0.04,0.00,0.00,21,0.21,1,0
12,19,104,32,799,499,61,33,34,27,20,2,4,0,15,0,24,28,6,41,0,-1.65932452276065,-0.355450236966825,0.149476831091181,0.379506641366224,-0.111731843575419,-1.54639175257732,0.61,0.41,0.34,0.27,0.20,0.02,0.04,0.00,0.15,0.00,0.24,0.28,0.06,0.41,0.00,16,0.16,1,0
25,28,121,36,749,478,47,58,76,58,62,56,53,65,76,33,42,42,51,63,0,0.249632892804699,1.77725118483412,2.69058295964126,0.759013282732448,1.28491620111732,0.618556701030924,0.47,0.73,0.76,0.58,0.62,0.56,0.53,0.65,0.76,0.33,0.42,0.42,0.51,0.63,0.00,84,0.84,4,1
27,19,106,35,826,467,33,41,50,6,4,26,0,25,26,41,52,37,60,24,0,0.543318649045521,-0.355450236966825,0.448430493273543,0.664136622390892,-0.865921787709496,1.75257731958763,0.33,0.51,0.50,0.06,0.04,0.26,0.00,0.25,0.26,0.41,0.52,0.37,0.60,0.24,0.00,22,0.22,1,0
10,15,93,7,850,500,34,23,0,0,0,0,0,0,0,0,0,0,0,0,20,-1.95301027900147,-1.30331753554502,-1.49476831091181,-1.99240986717268,-1.53631284916201,-1.64948453608248,0.34,0.29,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.20,6,0.06,0,0
19,15,102,22,760,477,43,35,32,55,0,0,51,16,19,17,45,14,22,0,0,-0.631424375917768,-1.30331753554502,-0.149476831091181,-0.569259962049336,0.977653631284918,0.721649484536085,0.43,0.44,0.32,0.55,0.00,0.00,0.51,0.16,0.19,0.17,0.45,0.14,0.22,0.00,0.00,24,0.24,1,0
22,15,99,34,850,484,49,32,29,0,2,24,3,29,21,31,15,47,0,0,0,-0.190895741556535,-1.30331753554502,-0.597907324364723,0.569259962049336,-1.53631284916201,0,0.49,0.40,0.29,0.00,0.02,0.24,0.03,0.29,0.21,0.31,0.15,0.47,0.00,0.00,0.00,15,0.15,0,0
21,15,101,33,775,478,28,33,16,51,0,6,34,36,21,24,34,60,0,8,0,-0.337738619676946,-1.30331753554502,-0.298953662182362,0.47438330170778,0.558659217877095,0.618556701030924,0.28,0.41,0.16,0.51,0.00,0.06,0.34,0.36,0.21,0.24,0.34,0.60,0.00,0.08,0.00,20,0.20,1,0
21,15,108,22,850,486,55,35,40,31,0,9,0,29,7,24,25,29,40,13,0,-0.337738619676946,-1.30331753554502,0.747384155455904,-0.569259962049336,-1.53631284916201,-0.206185567010314,0.55,0.44,0.40,0.31,0.00,0.09,0.00,0.29,0.07,0.24,0.25,0.29,0.40,0.13,0.00,31,0.31,2,0
21,23,95,35,750,483,47,36,0,30,17,30,47,0,0,0,0,27,21,42,0,-0.337738619676946,0.592417061611374,-1.19581464872945,0.664136622390892,1.25698324022346,0.103092783505152,0.47,0.45,0.00,0.30,0.17,0.30,0.47,0.00,0.00,0.00,0.00,0.27,0.21,0.42,0.00,14,0.14,0,0
12,23,101,35,796,488,46,33,10,45,36,33,18,0,18,7,11,8,2,19,0,-1.65932452276065,0.592417061611374,-0.298953662182362,0.664136622390892,-0.0279329608938542,-0.412371134020619,0.46,0.41,0.10,0.45,0.36,0.33,0.18,0.00,0.18,0.07,0.11,0.08,0.02,0.19,0.00,16,0.16,1,0
32,23,108,33,761,486,40,48,30,0,30,34,20,51,37,0,20,22,13,0,0,1.27753303964758,0.592417061611374,0.747384155455904,0.47438330170778,0.949720670391061,-0.206185567010314,0.40,0.60,0.30,0.00,0.30,0.34,0.20,0.51,0.37,0.00,0.20,0.22,0.13,0.00,0.00,27,0.27,1,0
16,19,97,34,805,486,26,25,0,10,12,46,6,31,14,7,10,0,0,25,0,-1.071953010279,-0.355450236966825,-0.896860986547085,0.569259962049336,-0.279329608938549,-0.206185567010314,0.26,0.31,0.00,0.10,0.12,0.46,0.06,0.31,0.14,0.07,0.10,0.00,0.00,0.25,0.00,9,0.09,0,0
29,15,103,16,839,478,39,29,17,13,0,0,0,19,0,32,42,0,0,16,0,0.837004405286344,-1.30331753554502,0,-1.13851992409867,-1.22905027932961,0.618556701030924,0.39,0.36,0.17,0.13,0.00,0.00,0.00,0.19,0.00,0.32,0.42,0.00,0.00,0.16,0.00,11,0.11,0,0
29,16,104,29,769,479,42,36,11,39,4,16,25,16,11,16,10,17,0,50,0,0.837004405286344,-1.06635071090047,0.149476831091181,0.094876660341556,0.726256983240223,0.515463917525771,0.42,0.45,0.11,0.39,0.04,0.16,0.25,0.16,0.11,0.16,0.10,0.17,0.00,0.50,0.00,13,0.13,0,0
21,26,113,24,802,478,53,46,38,8,47,25,9,9,41,22,28,2,41,33,0,-0.337738619676946,1.30331753554502,1.49476831091181,-0.379506641366224,-0.195530726256982,0.618556701030924,0.53,0.58,0.38,0.08,0.47,0.25,0.09,0.09,0.41,0.22,0.28,0.02,0.41,0.33,0.00,32,0.32,2,0
22,22,99,24,758,478,47,36,0,17,22,0,45,0,2,5,0,36,0,0,0,-0.190895741556535,0.355450236966825,-0.597907324364723,-0.379506641366224,1.03351955307263,0.618556701030924,0.47,0.45,0.00,0.17,0.22,0.00,0.45,0.00,0.02,0.05,0.00,0.36,0.00,0.00,0.00,12,0.12,0,0
23,16,108,37,850,500,26,28,32,30,2,19,0,0,13,0,36,33,39,22,0,-0.0440528634361235,-1.06635071090047,0.747384155455904,0.853889943074004,-1.53631284916201,-1.64948453608248,0.26,0.35,0.32,0.30,0.02,0.19,0.00,0.00,0.13,0.00,0.36,0.33,0.39,0.22,0.00,10,0.10,0,0
21,26,101,40,771,469,26,41,25,0,37,34,35,37,37,33,50,60,41,58,0,-0.337738619676946,1.30331753554502,-0.298953662182362,1.13851992409867,0.670391061452515,1.54639175257731,0.26,0.51,0.25,0.00,0.37,0.34,0.35,0.37,0.37,0.33,0.50,0.60,0.41,0.58,0.00,20,0.20,1,0
19,22,108,34,848,499,25,32,45,12,32,20,0,33,40,3,0,30,0,0,0,-0.631424375917768,0.355450236966825,0.747384155455904,0.569259962049336,-1.4804469273743,-1.54639175257732,0.25,0.40,0.45,0.12,0.32,0.20,0.00,0.33,0.40,0.03,0.00,0.30,0.00,0.00,0.00,14,0.14,0,0
24,15,96,12,835,498,32,18,0,0,0,0,0,0,0,0,0,0,0,0,0,0.102790014684288,-1.30331753554502,-1.04633781763827,-1.5180265654649,-1.11731843575419,-1.44329896907217,0.32,0.23,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0,0.00,0,0
25,27,102,35,824,486,54,43,19,25,49,41,8,32,0,8,33,18,34,23,0,0.249632892804699,1.54028436018957,-0.149476831091181,0.664136622390892,-0.810055865921788,-0.206185567010314,0.54,0.54,0.19,0.25,0.49,0.41,0.08,0.32,0.00,0.08,0.33,0.18,0.34,0.23,0.00,18,0.18,1,0
12,23,99,35,794,493,52,33,4,44,30,41,13,6,21,6,11,27,22,28,0,-1.65932452276065,0.592417061611374,-0.597907324364723,0.664136622390892,0.0279329608938542,-0.92783505154639,0.52,0.41,0.04,0.44,0.30,0.41,0.13,0.06,0.21,0.06,0.11,0.27,0.22,0.28,0.00,23,0.23,1,0
15,25,100,22,775,494,44,32,14,36,49,15,27,0,7,0,0,0,0,0,0,-1.21879588839941,1.06635071090047,-0.448430493273543,-0.569259962049336,0.558659217877095,-1.03092783505155,0.44,0.40,0.14,0.36,0.49,0.15,0.27,0.00,0.07,0.00,0.00,0.00,0.00,0.00,0.00,15,0.15,0,0
18,22,99,32,830,478,30,33,0,34,53,20,18,35,39,31,32,43,38,13,0,-0.778267254038179,0.355450236966825,-0.597907324364723,0.379506641366224,-0.977653631284918,0.618556701030924,0.30,0.41,0.00,0.34,0.53,0.20,0.18,0.35,0.39,0.31,0.32,0.43,0.38,0.13,0.00,21,0.21,1,0
17,17,103,35,792,478,27,28,17,8,9,23,10,0,17,24,0,27,35,30,0,-0.925110132158591,-0.829383886255924,0,0.664136622390892,0.0837988826815649,0.618556701030924,0.27,0.35,0.17,0.08,0.09,0.23,0.10,0.00,0.17,0.24,0.00,0.27,0.35,0.30,0.00,12,0.12,0,0
14,26,97,31,761,476,31,32,0,5,45,29,56,0,0,24,24,19,41,35,0,-1.36563876651982,1.30331753554502,-0.896860986547085,0.284629981024668,0.949720670391061,0.824742268041238,0.31,0.40,0.00,0.05,0.45,0.29,0.56,0.00,0.00,0.24,0.24,0.19,0.41,0.35,0.00,14,0.14,0,0
17,15,96,17,772,476,20,20,20,18,2,10,29,13,0,25,2,0,3,0,0,-0.925110132158591,-1.30331753554502,-1.04633781763827,-1.04364326375712,0.64245810055866,0.824742268041238,0.20,0.25,0.20,0.18,0.02,0.10,0.29,0.13,0.00,0.25,0.02,0.00,0.03,0.00,0.00,9,0.09,0,0
12,15,90,9,850,500,40,25,0,0,0,0,0,0,0,0,0,0,0,0,76,-1.65932452276065,-1.30331753554502,-1.94319880418535,-1.80265654648956,-1.53631284916201,-1.64948453608248,0.40,0.31,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.76,18,0.18,1,0
29,25,110,38,823,497,36,41,48,26,39,43,0,20,11,0,19,53,17,3,0,0.837004405286344,1.06635071090047,1.04633781763827,0.94876660341556,-0.782122905027934,-1.34020618556701,0.36,0.51,0.48,0.26,0.39,0.43,0.00,0.20,0.11,0.00,0.19,0.53,0.17,0.03,0.00,17,0.17,1,0
10,23,100,24,759,475,28,29,15,23,36,10,43,0,22,20,14,13,21,0,0,-1.95301027900147,0.592417061611374,-0.448430493273543,-0.379506641366224,1.00558659217877,0.92783505154639,0.28,0.36,0.15,0.23,0.36,0.10,0.43,0.00,0.22,0.20,0.14,0.13,0.21,0.00,0.00,16,0.16,1,0
24,24,97,33,760,483,35,36,0,43,30,0,35,37,0,0,24,52,25,44,0,0.102790014684288,0.829383886255924,-0.896860986547085,0.47438330170778,0.977653631284918,0.103092783505152,0.35,0.45,0.00,0.43,0.30,0.00,0.35,0.37,0.00,0.00,0.24,0.52,0.25,0.44,0.00,14,0.14,0,0
21,22,91,33,789,492,43,32,5,30,31,45,10,14,0,11,17,6,0,7,0,-0.337738619676946,0.355450236966825,-1.79372197309417,0.47438330170778,0.16759776536313,-0.824742268041238,0.43,0.40,0.05,0.30,0.31,0.45,0.10,0.14,0.00,0.11,0.17,0.06,0.00,0.07,0.00,14,0.14,0,0
17,18,95,33,796,486,36,27,4,42,14,25,16,33,0,15,26,32,0,0,0,-0.925110132158591,-0.592417061611374,-1.19581464872945,0.47438330170778,-0.0279329608938542,-0.206185567010314,0.36,0.34,0.04,0.42,0.14,0.25,0.16,0.33,0.00,0.15,0.26,0.32,0.00,0.00,0.00,12,0.12,0,0
27,17,106,29,797,492,51,39,45,46,12,19,18,6,23,3,27,3,10,0,0,0.543318649045521,-0.829383886255924,0.448430493273543,0.094876660341556,-0.0558659217877083,-0.824742268041238,0.51,0.49,0.45,0.46,0.12,0.19,0.18,0.06,0.23,0.03,0.27,0.03,0.10,0.00,0.00,32,0.32,2,0
21,15,94,8,850,500,64,32,0,0,0,0,0,0,0,0,0,0,0,0,68,-0.337738619676946,-1.30331753554502,-1.34529147982063,-1.89753320683112,-1.53631284916201,-1.64948453608248,0.64,0.40,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.68,16,0.16,1,0
21,22,103,33,850,487,50,39,35,15,36,27,0,33,24,26,36,52,27,25,0,-0.337738619676946,0.355450236966825,0,0.47438330170778,-1.53631284916201,-0.309278350515466,0.50,0.49,0.35,0.15,0.36,0.27,0.00,0.33,0.24,0.26,0.36,0.52,0.27,0.25,0.00,22,0.22,1,0
27,22,97,34,817,488,59,38,13,37,25,40,11,0,6,4,17,11,0,24,0,0.543318649045521,0.355450236966825,-0.896860986547085,0.569259962049336,-0.614525139664804,-0.412371134020619,0.59,0.48,0.13,0.37,0.25,0.40,0.11,0.00,0.06,0.04,0.17,0.11,0.00,0.24,0.00,13,0.13,0,0
21,16,96,16,838,496,55,25,0,0,0,0,0,0,0,0,0,0,0,0,65,-0.337738619676946,-1.06635071090047,-1.04633781763827,-1.13851992409867,-1.20111731843576,-1.23711340206186,0.55,0.31,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.65,15,0.15,0,0
35,21,98,40,756,477,45,43,0,19,18,18,36,43,19,24,43,56,23,19,0,1.71806167400881,0.118483412322275,-0.747384155455904,1.13851992409867,1.08938547486034,0.721649484536085,0.45,0.54,0.00,0.19,0.18,0.18,0.36,0.43,0.19,0.24,0.43,0.56,0.23,0.19,0.00,21,0.21,1,0
23,22,107,37,773,477,20,39,5,21,26,26,28,16,29,38,58,29,50,24,0,-0.0440528634361235,0.355450236966825,0.597907324364723,0.853889943074004,0.614525139664804,0.721649484536085,0.20,0.49,0.05,0.21,0.26,0.26,0.28,0.16,0.29,0.38,0.58,0.29,0.50,0.24,0.00,38,0.38,2,0
17,22,100,18,795,490,51,32,22,34,31,11,11,0,13,4,26,0,8,21,0,-0.925110132158591,0.355450236966825,-0.448430493273543,-0.94876660341556,0,-0.618556701030933,0.51,0.40,0.22,0.34,0.31,0.11,0.11,0.00,0.13,0.04,0.26,0.00,0.08,0.21,0.00,15,0.15,0,0
13,15,90,8,850,500,39,25,0,0,0,0,0,0,0,0,0,0,0,0,2,-1.51248164464024,-1.30331753554502,-1.94319880418535,-1.89753320683112,-1.53631284916201,-1.64948453608248,0.39,0.31,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.02,2,0.02,0,0
15,26,116,32,769,465,39,49,39,60,41,25,24,0,57,50,30,22,40,28,0,-1.21879588839941,1.30331753554502,1.94319880418535,0.379506641366224,0.726256983240223,1.95876288659793,0.39,0.61,0.39,0.60,0.41,0.25,0.24,0.00,0.57,0.50,0.30,0.22,0.40,0.28,0.00,40,0.40,2,1
16,22,97,33,823,493,45,28,10,7,40,32,0,2,0,3,15,3,9,16,0,-1.071953010279,0.355450236966825,-0.896860986547085,0.47438330170778,-0.782122905027934,-0.92783505154639,0.45,0.35,0.10,0.07,0.40,0.32,0.00,0.02,0.00,0.03,0.15,0.03,0.09,0.16,0.00,10,0.10,0,0
21,15,98,32,792,494,45,29,5,0,0,19,22,30,34,8,40,34,0,38,0,-0.337738619676946,-1.30331753554502,-0.747384155455904,0.379506641366224,0.0837988826815649,-1.03092783505155,0.45,0.36,0.05,0.00,0.00,0.19,0.22,0.30,0.34,0.08,0.40,0.34,0.00,0.38,0.00,15,0.15,0,0
13,15,91,7,846,498,44,16,0,0,0,0,0,0,0,0,0,0,0,0,0,-1.51248164464024,-1.30331753554502,-1.79372197309417,-1.99240986717268,-1.42458100558659,-1.44329896907217,0.44,0.20,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0,0.00,0,0
10,18,108,33,797,478,60,38,7,17,16,10,19,1,30,39,60,39,17,10,0,-1.95301027900147,-0.592417061611374,0.747384155455904,0.47438330170778,-0.0558659217877083,0.618556701030924,0.60,0.48,0.07,0.17,0.16,0.10,0.19,0.01,0.30,0.39,0.60,0.39,0.17,0.10,0.00,26,0.26,1,0
28,17,99,35,804,479,37,33,18,17,0,5,0,38,2,23,11,18,0,27,0,0.690161527165932,-0.829383886255924,-0.597907324364723,0.664136622390892,-0.25139664804469,0.515463917525771,0.37,0.41,0.18,0.17,0.00,0.05,0.00,0.38,0.02,0.23,0.11,0.18,0.00,0.27,0.00,10,0.10,0,0
25,25,109,32,829,478,59,49,30,30,51,25,0,0,39,41,47,35,17,39,0,0.249632892804699,1.06635071090047,0.896860986547085,0.379506641366224,-0.949720670391059,0.618556701030924,0.59,0.61,0.30,0.30,0.51,0.25,0.00,0.00,0.39,0.41,0.47,0.35,0.17,0.39,0.00,24,0.24,1,0
21,22,100,33,809,477,21,33,3,20,40,35,16,27,40,40,53,17,4,0,0,-0.337738619676946,0.355450236966825,-0.448430493273543,0.47438330170778,-0.391061452513966,0.721649484536085,0.21,0.41,0.03,0.20,0.40,0.35,0.16,0.27,0.40,0.40,0.53,0.17,0.04,0.00,0.00,33,0.33,2,0
35,27,105,40,793,474,37,50,19,63,50,57,28,37,32,29,36,41,49,44,0,1.71806167400881,1.54028436018957,0.298953662182362,1.13851992409867,0.0558659217877108,1.03092783505154,0.37,0.63,0.19,0.63,0.50,0.57,0.28,0.37,0.32,0.29,0.36,0.41,0.49,0.44,0.00,38,0.38,2,0
13,15,106,22,745,482,42,33,42,0,0,27,54,4,1,0,60,3,18,5,0,-1.51248164464024,-1.30331753554502,0.448430493273543,-0.569259962049336,1.39664804469274,0.206185567010305,0.42,0.41,0.42,0.00,0.00,0.27,0.54,0.04,0.01,0.00,0.60,0.03,0.18,0.05,0.00,13,0.13,0,0
17,22,116,40,775,486,58,47,53,0,16,32,18,6,25,0,8,28,25,26,0,-0.925110132158591,0.355450236966825,1.94319880418535,1.13851992409867,0.558659217877095,-0.206185567010314,0.58,0.59,0.53,0.00,0.16,0.32,0.18,0.06,0.25,0.00,0.08,0.28,0.25,0.26,0.00,21,0.21,1,0
33,19,111,36,756,478,42,47,13,34,0,7,34,39,21,6,48,33,1,11,0,1.42437591776799,-0.355450236966825,1.19581464872945,0.759013282732448,1.08938547486034,0.618556701030924,0.42,0.59,0.13,0.34,0.00,0.07,0.34,0.39,0.21,0.06,0.48,0.33,0.01,0.11,0.00,29,0.29,1,0
26,20,108,24,760,480,18,33,9,36,12,24,48,13,29,2,5,0,0,7,0,0.39647577092511,-0.118483412322275,0.747384155455904,-0.379506641366224,0.977653631284918,0.412371134020619,0.18,0.41,0.09,0.36,0.12,0.24,0.48,0.13,0.29,0.02,0.05,0.00,0.00,0.07,0.00,12,0.12,0,0
25,18,99,35,753,478,44,40,12,42,22,53,65,41,13,10,20,24,28,67,0,0.249632892804699,-0.592417061611374,-0.597907324364723,0.664136622390892,1.1731843575419,0.618556701030924,0.44,0.50,0.12,0.42,0.22,0.53,0.65,0.41,0.13,0.10,0.20,0.24,0.28,0.67,0.00,38,0.38,2,0
32,22,104,23,787,482,27,39,20,46,13,32,30,54,55,8,0,0,36,27,0,1.27753303964758,0.355450236966825,0.149476831091181,-0.47438330170778,0.223463687150838,0.206185567010305,0.27,0.49,0.20,0.46,0.13,0.32,0.30,0.54,0.55,0.08,0.00,0.00,0.36,0.27,0.00,19,0.19,1,0
23,15,100,23,804,495,21,23,17,38,0,0,17,0,0,5,19,32,17,7,0,-0.0440528634361235,-1.30331753554502,-0.448430493273543,-0.47438330170778,-0.25139664804469,-1.1340206185567,0.21,0.29,0.17,0.38,0.00,0.00,0.17,0.00,0.00,0.05,0.19,0.32,0.17,0.07,0.00,7,0.07,0,0
15,16,106,35,838,500,17,24,14,51,0,37,0,22,54,0,3,21,27,16,0,-1.21879588839941,-1.06635071090047,0.448430493273543,0.664136622390892,-1.20111731843576,-1.64948453608248,0.17,0.30,0.14,0.51,0.00,0.37,0.00,0.22,0.54,0.00,0.03,0.21,0.27,0.16,0.00,9,0.09,0,0
14,18,92,22,790,477,43,26,0,0,0,1,11,0,0,32,24,26,18,42,0,-1.36563876651982,-0.592417061611374,-1.64424514200299,-0.569259962049336,0.139664804469273,0.721649484536085,0.43,0.33,0.00,0.00,0.00,0.01,0.11,0.00,0.00,0.32,0.24,0.26,0.18,0.42,0.00,9,0.09,0,0
32,19,105,27,763,478,44,41,1,24,10,0,25,24,31,10,0,21,33,15,0,1.27753303964758,-0.355450236966825,0.298953662182362,-0.094876660341556,0.893854748603353,0.618556701030924,0.44,0.51,0.01,0.24,0.10,0.00,0.25,0.24,0.31,0.10,0.00,0.21,0.33,0.15,0.00,13,0.13,0,0
12,15,95,24,841,489,34,16,0,13,0,12,7,8,10,18,9,12,1,12,0,-1.65932452276065,-1.30331753554502,-1.19581464872945,-0.379506641366224,-1.28491620111732,-0.515463917525771,0.34,0.20,0.00,0.13,0.00,0.12,0.07,0.08,0.10,0.18,0.09,0.12,0.01,0.12,0.00,8,0.08,0,0
17,16,105,40,792,475,35,34,18,29,0,27,12,30,21,31,0,39,0,0,0,-0.925110132158591,-1.06635071090047,0.298953662182362,1.13851992409867,0.0837988826815649,0.92783505154639,0.35,0.43,0.18,0.29,0.00,0.27,0.12,0.30,0.21,0.31,0.00,0.39,0.00,0.00,0.00,13,0.13,0,0
