Sole,Bench,BrdJ,PosSpec,Agil,Dash,Devl,RawGrd,Breakaway_Speed,Power_Inside,Third_Down_Runs,Hole_Recognition,Elusiveness,Speed_Outside,Blitz_Pickup,Avoid_Drops,Get_Downfield,Route_Running,Third_Down_Receiving,Punt_Returns,Kick_Returns,Endurance,Special_Teams,SoleZ,BenchZ,BrdJZ,PosSpecZ,AgilZ,DashZ,DevlZ,RawGrdZ,Breakaway_SpeedZ,Power_InsideZ,Third_Down_RunsZ,Hole_RecognitionZ,ElusivenessZ,Speed_OutsideZ,Blitz_PickupZ,Avoid_DropsZ,Get_DownfieldZ,Route_RunningZ,Third_Down_ReceivingZ,Punt_ReturnsZ,Kick_ReturnsZ,EnduranceZ,Special_TeamsZ,PeakCur,PeakCurZ,Ability,Draftable
16,10,122,18,738,472,59,45,11,2,15,45,59,0,0,0,0,47,43,0,0,51,40,-0.728682170542636,-1.19186046511628,1.30350194552529,0.0952380952380955,-0.198675496688743,-0.537634408602149,0.59,0.56,0.11,0.02,0.15,0.45,0.59,0.00,0.00,0.00,0.00,0.47,0.43,0.00,0.00,0.51,0.40,32,0.32,2,0
18,13,114,25,745,468,47,38,1,6,8,0,33,19,56,0,21,39,18,0,0,11,5,-0.418604651162791,-0.319767441860465,-0.252918287937743,1.20634920634921,-0.662251655629143,-0.107526881720428,0.47,0.48,0.01,0.06,0.08,0.00,0.33,0.19,0.56,0.00,0.21,0.39,0.18,0.00,0.00,0.11,0.05,14,0.14,0,0
19,9,116,15,712,465,29,38,29,0,64,22,69,19,20,45,0,24,54,0,0,0,42,-0.263565891472868,-1.48255813953488,0.136186770428016,-0.380952380952381,1.52317880794702,0.215053763440856,0.29,0.48,0.29,0.00,0.64,0.22,0.69,0.19,0.20,0.45,0.00,0.24,0.54,0.00,0.00,0.00,0.42,20,0.20,1,0
8,15,112,7,735,465,52,32,36,26,43,0,30,3,26,0,27,13,61,0,0,50,53,-1.96899224806202,0.261627906976744,-0.642023346303501,-1.65079365079365,0,0.215053763440856,0.52,0.40,0.36,0.26,0.43,0.00,0.30,0.03,0.26,0.00,0.27,0.13,0.61,0.00,0.00,0.50,0.53,16,0.16,1,0
14,15,118,4,748,465,54,35,48,16,10,11,0,0,0,27,15,1,0,0,0,16,6,-1.03875968992248,0.261627906976744,0.525291828793775,-2.12698412698413,-0.860927152317886,0.215053763440856,0.54,0.44,0.48,0.16,0.10,0.11,0.00,0.00,0.00,0.27,0.15,0.01,0.00,0.00,0.00,0.16,0.06,19,0.19,1,0
15,11,120,14,735,468,35,37,10,3,0,63,47,21,16,36,40,4,31,0,0,47,0,-0.883720930232558,-0.901162790697674,0.914396887159534,-0.539682539682539,0,-0.107526881720428,0.35,0.46,0.10,0.03,0.00,0.63,0.47,0.21,0.16,0.36,0.40,0.04,0.31,0.00,0.00,0.47,0.00,24,0.24,1,0
13,9,120,17,726,461,65,40,44,0,24,18,42,6,4,0,0,21,8,0,9,16,27,-1.1937984496124,-1.48255813953488,0.914396887159534,-0.0634920634920633,0.596026490066224,0.645161290322576,0.65,0.50,0.44,0.00,0.24,0.18,0.42,0.06,0.04,0.00,0.00,0.21,0.08,0.00,0.09,0.16,0.27,26,0.26,1,0
8,10,114,19,778,480,38,18,0,0,0,0,0,9,45,0,0,4,0,0,0,30,5,-1.96899224806202,-1.19186046511628,-0.252918287937743,0.253968253968254,-2.8476821192053,-1.39784946236559,0.38,0.23,0.00,0.00,0.00,0.00,0.00,0.09,0.45,0.00,0.00,0.04,0.00,0.00,0.00,0.30,0.05,9,0.09,0,0
9,14,103,8,752,465,51,24,17,15,0,0,0,9,0,7,10,0,0,0,0,0,0,-1.81395348837209,-0.0290697674418604,-2.39299610894942,-1.49206349206349,-1.12582781456954,0.215053763440856,0.51,0.30,0.17,0.15,0.00,0.00,0.00,0.09,0.00,0.07,0.10,0.00,0.00,0.00,0.00,0.00,0.00,11,0.11,0,0
19,16,108,29,735,462,53,43,25,15,4,12,3,31,65,51,53,42,34,0,0,0,69,-0.263565891472868,0.552325581395349,-1.42023346303502,1.84126984126984,0,0.537634408602149,0.53,0.54,0.25,0.15,0.04,0.12,0.03,0.31,0.65,0.51,0.53,0.42,0.34,0.00,0.00,0.00,0.69,19,0.19,1,0
16,12,109,18,766,465,55,33,25,0,2,10,0,0,24,0,0,0,0,0,0,0,25,-0.728682170542636,-0.61046511627907,-1.22568093385214,0.0952380952380955,-2.05298013245033,0.215053763440856,0.55,0.41,0.25,0.00,0.02,0.10,0.00,0.00,0.24,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.25,13,0.13,0,0
21,19,116,20,762,465,49,43,64,70,9,10,9,13,43,34,0,0,0,0,0,13,0,0.0465116279069769,1.42441860465116,0.136186770428016,0.412698412698413,-1.78807947019868,0.215053763440856,0.49,0.54,0.64,0.70,0.09,0.10,0.09,0.13,0.43,0.34,0.00,0.00,0.00,0.00,0.00,0.13,0.00,26,0.26,1,0
21,10,103,6,731,480,34,30,8,0,5,51,20,9,0,0,9,0,0,0,2,0,21,0.0465116279069769,-1.19186046511628,-2.39299610894942,-1.80952380952381,0.264900662251656,-1.39784946236559,0.34,0.38,0.08,0.00,0.05,0.51,0.20,0.09,0.00,0.00,0.09,0.00,0.00,0.00,0.02,0.00,0.21,17,0.17,1,0
18,20,118,17,720,465,65,50,31,70,56,1,0,22,11,0,45,16,16,0,0,39,36,-0.418604651162791,1.71511627906977,0.525291828793775,-0.0634920634920633,0.993377483443705,0.215053763440856,0.65,0.63,0.31,0.70,0.56,0.01,0.00,0.22,0.11,0.00,0.45,0.16,0.16,0.00,0.00,0.39,0.36,29,0.29,1,0
26,21,131,28,717,456,44,65,21,70,70,46,44,64,70,51,46,48,63,70,0,70,70,0.821705426356589,2.00581395348837,3.05447470817121,1.68253968253968,1.19205298013245,1.18279569892473,0.44,0.81,0.21,0.70,0.70,0.46,0.44,0.64,0.70,0.51,0.46,0.48,0.63,0.70,0.00,0.70,0.70,55,0.55,3,1
27,15,117,12,735,468,47,48,10,19,28,70,42,8,0,21,16,26,9,31,0,23,59,0.976744186046512,0.261627906976744,0.330739299610895,-0.857142857142857,0,-0.107526881720428,0.47,0.60,0.10,0.19,0.28,0.70,0.42,0.08,0.00,0.21,0.16,0.26,0.09,0.31,0.00,0.23,0.59,23,0.23,1,0
18,20,112,15,735,475,56,43,11,64,0,18,70,0,0,0,0,39,33,0,0,28,27,-0.418604651162791,1.71511627906977,-0.642023346303501,-0.380952380952381,0,-0.860215053763442,0.56,0.54,0.11,0.64,0.00,0.18,0.70,0.00,0.00,0.00,0.00,0.39,0.33,0.00,0.00,0.28,0.27,26,0.26,1,0
33,10,121,6,742,462,34,45,22,0,35,49,17,27,0,0,11,12,24,0,0,70,70,1.90697674418605,-1.19186046511628,1.10894941634241,-1.80952380952381,-0.463576158940399,0.537634408602149,0.34,0.56,0.22,0.00,0.35,0.49,0.17,0.27,0.00,0.00,0.11,0.12,0.24,0.00,0.00,0.70,0.70,29,0.29,1,0
9,13,116,11,735,463,52,34,27,8,16,0,64,56,0,27,20,11,67,0,0,19,0,-1.81395348837209,-0.319767441860465,0.136186770428016,-1.01587301587302,0,0.430107526881721,0.52,0.43,0.27,0.08,0.16,0.00,0.64,0.56,0.00,0.27,0.20,0.11,0.67,0.00,0.00,0.19,0.00,21,0.21,1,0
18,16,103,6,735,465,54,37,34,34,6,13,64,9,4,0,0,0,2,0,0,0,0,-0.418604651162791,0.552325581395349,-2.39299610894942,-1.80952380952381,0,0.215053763440856,0.54,0.46,0.34,0.34,0.06,0.13,0.64,0.09,0.04,0.00,0.00,0.00,0.02,0.00,0.00,0.00,0.00,17,0.17,1,0
14,9,116,16,709,448,56,45,67,0,16,28,70,32,50,10,48,44,31,0,0,8,26,-1.03875968992248,-1.48255813953488,0.136186770428016,-0.222222222222222,1.72185430463576,2.04301075268817,0.56,0.56,0.67,0.00,0.16,0.28,0.70,0.32,0.50,0.10,0.48,0.44,0.31,0.00,0.00,0.08,0.26,22,0.22,1,0
15,16,116,28,710,448,43,45,51,20,45,0,70,13,37,18,9,20,0,0,10,6,17,-0.883720930232558,0.552325581395349,0.136186770428016,1.68253968253968,1.65562913907285,2.04301075268817,0.43,0.56,0.51,0.20,0.45,0.00,0.70,0.13,0.37,0.18,0.09,0.20,0.00,0.00,0.10,0.06,0.17,23,0.23,1,0
25,9,110,17,735,473,67,41,12,0,21,0,32,10,38,13,0,0,34,0,0,3,1,0.666666666666667,-1.48255813953488,-1.03112840466926,-0.0634920634920633,0,-0.645161290322586,0.67,0.51,0.12,0.00,0.21,0.00,0.32,0.10,0.38,0.13,0.00,0.00,0.34,0.00,0.00,0.03,0.01,21,0.21,1,0
18,10,109,22,769,479,57,33,0,0,0,0,0,32,19,22,0,6,13,0,0,18,26,-0.418604651162791,-1.19186046511628,-1.22568093385214,0.73015873015873,-2.25165562913908,-1.29032258064516,0.57,0.41,0.00,0.00,0.00,0.00,0.00,0.32,0.19,0.22,0.00,0.06,0.13,0.00,0.00,0.18,0.26,16,0.16,1,0
10,15,117,9,735,473,47,32,19,42,7,0,65,12,1,0,1,10,0,0,0,21,0,-1.65891472868217,0.261627906976744,0.330739299610895,-1.33333333333333,0,-0.645161290322586,0.47,0.40,0.19,0.42,0.07,0.00,0.65,0.12,0.01,0.00,0.01,0.10,0.00,0.00,0.00,0.21,0.00,18,0.18,1,0
10,15,104,9,752,472,34,22,0,10,0,28,12,33,17,15,16,0,40,0,0,0,12,-1.65891472868217,0.261627906976744,-2.19844357976654,-1.33333333333333,-1.12582781456954,-0.537634408602149,0.34,0.28,0.00,0.10,0.00,0.28,0.12,0.33,0.17,0.15,0.16,0.00,0.40,0.00,0.00,0.00,0.12,14,0.14,0,0
27,13,116,16,709,480,39,44,0,10,17,43,70,1,17,32,40,13,0,0,0,0,0,0.976744186046512,-0.319767441860465,0.136186770428016,-0.222222222222222,1.72185430463576,-1.39784946236559,0.39,0.55,0.00,0.10,0.17,0.43,0.70,0.01,0.17,0.32,0.40,0.13,0.00,0.00,0.00,0.00,0.00,26,0.26,1,0
18,15,115,9,742,460,59,44,45,15,6,32,35,0,0,15,25,14,0,56,0,13,43,-0.418604651162791,0.261627906976744,-0.0583657587548633,-1.33333333333333,-0.463576158940399,0.752688172043014,0.59,0.55,0.45,0.15,0.06,0.32,0.35,0.00,0.00,0.15,0.25,0.14,0.00,0.56,0.00,0.13,0.43,31,0.31,2,0
29,13,125,20,714,451,38,56,18,11,63,57,70,57,61,42,31,22,24,0,0,26,41,1.28682170542636,-0.319767441860465,1.88715953307393,0.412698412698413,1.39072847682119,1.72043010752688,0.38,0.70,0.18,0.11,0.63,0.57,0.70,0.57,0.61,0.42,0.31,0.22,0.24,0.00,0.00,0.26,0.41,33,0.33,2,0
19,19,113,22,732,458,63,51,36,45,1,55,52,21,61,13,32,19,17,5,0,42,29,-0.263565891472868,1.42441860465116,-0.447470817120622,0.73015873015873,0.198675496688737,0.967741935483869,0.63,0.64,0.36,0.45,0.01,0.55,0.52,0.21,0.61,0.13,0.32,0.19,0.17,0.05,0.00,0.42,0.29,38,0.38,2,0
24,15,121,10,735,456,40,46,36,10,36,4,30,36,0,39,8,6,29,0,0,68,48,0.511627906976744,0.261627906976744,1.10894941634241,-1.17460317460317,0,1.18279569892473,0.40,0.58,0.36,0.10,0.36,0.04,0.30,0.36,0.00,0.39,0.08,0.06,0.29,0.00,0.00,0.68,0.48,20,0.20,1,0
21,17,114,9,750,473,44,39,0,36,48,37,9,8,2,33,2,17,35,0,0,32,11,0.0465116279069769,0.843023255813954,-0.252918287937743,-1.33333333333333,-0.993377483443711,-0.645161290322586,0.44,0.49,0.00,0.36,0.48,0.37,0.09,0.08,0.02,0.33,0.02,0.17,0.35,0.00,0.00,0.32,0.11,20,0.20,1,0
18,10,116,24,756,457,62,43,30,0,4,12,0,32,58,47,0,33,22,0,0,0,9,-0.418604651162791,-1.19186046511628,0.136186770428016,1.04761904761905,-1.39072847682119,1.0752688172043,0.62,0.54,0.30,0.00,0.04,0.12,0.00,0.32,0.58,0.47,0.00,0.33,0.22,0.00,0.00,0.00,0.09,21,0.21,1,0
23,14,115,24,731,458,48,47,36,16,31,59,4,27,56,36,41,21,6,0,0,0,40,0.356589147286822,-0.0290697674418604,-0.0583657587548633,1.04761904761905,0.264900662251656,0.967741935483869,0.48,0.59,0.36,0.16,0.31,0.59,0.04,0.27,0.56,0.36,0.41,0.21,0.06,0.00,0.00,0.00,0.40,34,0.34,2,0
12,18,118,21,735,463,39,37,30,57,2,0,34,11,33,0,0,14,10,0,0,37,0,-1.34883720930233,1.13372093023256,0.525291828793775,0.571428571428572,0,0.430107526881721,0.39,0.46,0.30,0.57,0.02,0.00,0.34,0.11,0.33,0.00,0.00,0.14,0.10,0.00,0.00,0.37,0.00,23,0.23,1,0
18,17,116,17,731,483,62,43,0,44,39,23,7,0,13,33,17,8,0,0,0,0,5,-0.418604651162791,0.843023255813954,0.136186770428016,-0.0634920634920633,0.264900662251656,-1.72043010752688,0.62,0.54,0.00,0.44,0.39,0.23,0.07,0.00,0.13,0.33,0.17,0.08,0.00,0.00,0.00,0.00,0.05,21,0.21,1,0
15,19,117,25,731,452,49,48,55,53,57,33,0,28,36,5,22,30,9,0,0,31,52,-0.883720930232558,1.42441860465116,0.330739299610895,1.20634920634921,0.264900662251656,1.61290322580646,0.49,0.60,0.55,0.53,0.57,0.33,0.00,0.28,0.36,0.05,0.22,0.30,0.09,0.00,0.00,0.31,0.52,40,0.40,2,1
28,19,117,19,735,470,58,53,10,50,20,46,55,10,30,59,0,63,0,0,0,24,0,1.13178294573643,1.42441860465116,0.330739299610895,0.253968253968254,0,-0.322580645161293,0.58,0.66,0.10,0.50,0.20,0.46,0.55,0.10,0.30,0.59,0.00,0.63,0.00,0.00,0.00,0.24,0.00,34,0.34,2,0
21,12,117,20,730,476,57,43,0,9,0,10,60,0,34,8,4,29,16,0,0,4,1,0.0465116279069769,-0.61046511627907,0.330739299610895,0.412698412698413,0.331125827814568,-0.967741935483869,0.57,0.54,0.00,0.09,0.00,0.10,0.60,0.00,0.34,0.08,0.04,0.29,0.16,0.00,0.00,0.04,0.01,21,0.21,1,0
14,18,107,13,743,462,54,35,41,42,0,1,56,0,46,26,14,9,10,0,0,11,51,-1.03875968992248,1.13372093023256,-1.6147859922179,-0.698412698412698,-0.529801324503312,0.537634408602149,0.54,0.44,0.41,0.42,0.00,0.01,0.56,0.00,0.46,0.26,0.14,0.09,0.10,0.00,0.00,0.11,0.51,19,0.19,1,0
26,19,120,18,740,465,40,49,17,52,65,2,0,39,49,45,34,28,0,0,0,32,0,0.821705426356589,1.42441860465116,0.914396887159534,0.0952380952380955,-0.331125827814574,0.215053763440856,0.40,0.61,0.17,0.52,0.65,0.02,0.00,0.39,0.49,0.45,0.34,0.28,0.00,0.00,0.00,0.32,0.00,19,0.19,1,0
18,9,109,10,755,474,26,25,4,0,0,0,38,32,27,4,21,0,23,0,0,21,12,-0.418604651162791,-1.48255813953488,-1.22568093385214,-1.17460317460317,-1.32450331125828,-0.752688172043014,0.26,0.31,0.04,0.00,0.00,0.00,0.38,0.32,0.27,0.04,0.21,0.00,0.23,0.00,0.00,0.21,0.12,11,0.11,0,0
27,9,113,12,766,465,47,38,19,0,0,52,0,35,13,0,20,42,31,0,0,22,30,0.976744186046512,-1.48255813953488,-0.447470817120622,-0.857142857142857,-2.05298013245033,0.215053763440856,0.47,0.48,0.19,0.00,0.00,0.52,0.00,0.35,0.13,0.00,0.20,0.42,0.31,0.00,0.00,0.22,0.30,23,0.23,1,0
34,11,115,18,727,452,63,52,41,1,0,21,51,36,13,39,0,0,0,0,0,15,1,2.06201550387597,-0.901162790697674,-0.0583657587548633,0.0952380952380955,0.529801324503312,1.61290322580646,0.63,0.65,0.41,0.01,0.00,0.21,0.51,0.36,0.13,0.39,0.00,0.00,0.00,0.00,0.00,0.15,0.01,33,0.33,2,0
17,13,115,13,735,474,18,29,0,9,0,0,38,18,11,0,9,0,0,0,0,28,7,-0.573643410852713,-0.319767441860465,-0.0583657587548633,-0.698412698412698,0,-0.752688172043014,0.18,0.36,0.00,0.09,0.00,0.00,0.38,0.18,0.11,0.00,0.09,0.00,0.00,0.00,0.00,0.28,0.07,15,0.15,0,0
25,15,120,15,727,473,48,46,6,21,21,14,20,18,17,1,34,4,7,0,0,51,24,0.666666666666667,0.261627906976744,0.914396887159534,-0.380952380952381,0.529801324503312,-0.645161290322586,0.48,0.58,0.06,0.21,0.21,0.14,0.20,0.18,0.17,0.01,0.34,0.04,0.07,0.00,0.00,0.51,0.24,33,0.33,2,0
33,21,128,29,693,432,38,68,68,43,68,62,68,43,33,51,68,32,58,0,0,68,63,1.90697674418605,2.00581395348837,2.47081712062257,1.84126984126984,2.78145695364238,3.76344086021505,0.38,0.85,0.68,0.43,0.68,0.62,0.68,0.43,0.33,0.51,0.68,0.32,0.58,0.00,0.00,0.68,0.63,68,0.68,3,1
20,9,105,6,764,485,60,33,2,0,10,56,39,21,0,7,0,25,16,0,0,25,0,-0.108527131782946,-1.48255813953488,-2.00389105058366,-1.80952380952381,-1.9205298013245,-1.93548387096774,0.60,0.41,0.02,0.00,0.10,0.56,0.39,0.21,0.00,0.07,0.00,0.25,0.16,0.00,0.00,0.25,0.00,20,0.20,1,0
13,9,117,9,769,473,47,29,0,3,0,39,0,30,29,0,0,2,15,0,0,11,24,-1.1937984496124,-1.48255813953488,0.330739299610895,-1.33333333333333,-2.25165562913908,-0.645161290322586,0.47,0.36,0.00,0.03,0.00,0.39,0.00,0.30,0.29,0.00,0.00,0.02,0.15,0.00,0.00,0.11,0.24,23,0.23,1,0
19,15,119,19,735,456,64,53,68,20,29,65,17,12,44,45,45,37,33,60,68,48,62,-0.263565891472868,0.261627906976744,0.719844357976654,0.253968253968254,0,1.18279569892473,0.64,0.66,0.68,0.20,0.29,0.65,0.17,0.12,0.44,0.45,0.45,0.37,0.33,0.60,0.68,0.48,0.62,65,0.65,3,1
23,13,117,27,722,458,49,50,36,22,19,51,42,27,23,20,39,55,8,0,0,8,35,0.356589147286822,-0.319767441860465,0.330739299610895,1.52380952380952,0.86092715231788,0.967741935483869,0.49,0.63,0.36,0.22,0.19,0.51,0.42,0.27,0.23,0.20,0.39,0.55,0.08,0.00,0.00,0.08,0.35,39,0.39,2,0
18,9,113,7,759,474,46,31,17,0,26,12,7,12,0,11,17,0,63,0,0,20,53,-0.418604651162791,-1.48255813953488,-0.447470817120622,-1.65079365079365,-1.58940397350994,-0.752688172043014,0.46,0.39,0.17,0.00,0.26,0.12,0.07,0.12,0.00,0.11,0.17,0.00,0.63,0.00,0.00,0.20,0.53,18,0.18,1,0
18,9,114,12,731,485,49,34,0,0,4,20,38,0,0,15,32,0,5,0,0,1,15,-0.418604651162791,-1.48255813953488,-0.252918287937743,-0.857142857142857,0.264900662251656,-1.93548387096774,0.49,0.43,0.00,0.00,0.04,0.20,0.38,0.00,0.00,0.15,0.32,0.00,0.05,0.00,0.00,0.01,0.15,13,0.13,0,0
32,15,111,20,722,470,34,48,14,32,8,63,68,20,55,52,24,28,48,0,0,0,0,1.75193798449612,0.261627906976744,-0.836575875486381,0.412698412698413,0.86092715231788,-0.322580645161293,0.34,0.60,0.14,0.32,0.08,0.63,0.68,0.20,0.55,0.52,0.24,0.28,0.48,0.00,0.00,0.00,0.00,36,0.36,2,0
25,16,111,16,730,472,33,37,6,32,11,28,28,37,8,1,25,12,0,0,0,0,21,0.666666666666667,0.552325581395349,-0.836575875486381,-0.222222222222222,0.331125827814568,-0.537634408602149,0.33,0.46,0.06,0.32,0.11,0.28,0.28,0.37,0.08,0.01,0.25,0.12,0.00,0.00,0.00,0.00,0.21,18,0.18,1,0
24,9,116,22,721,476,29,38,1,0,30,30,50,0,6,0,50,68,34,0,0,7,23,0.511627906976744,-1.48255813953488,0.136186770428016,0.73015873015873,0.927152317880793,-0.967741935483869,0.29,0.48,0.01,0.00,0.30,0.30,0.50,0.00,0.06,0.00,0.50,0.68,0.34,0.00,0.00,0.07,0.23,15,0.15,0,0
20,9,108,18,751,474,68,37,11,0,0,17,18,1,37,17,0,4,13,0,0,2,0,-0.108527131782946,-1.48255813953488,-1.42023346303502,0.0952380952380955,-1.05960264900662,-0.752688172043014,0.68,0.46,0.11,0.00,0.00,0.17,0.18,0.01,0.37,0.17,0.00,0.04,0.13,0.00,0.00,0.02,0.00,21,0.21,1,0
21,15,120,19,714,481,31,43,0,22,33,0,68,0,11,15,39,40,13,0,0,54,35,0.0465116279069769,0.261627906976744,0.914396887159534,0.253968253968254,1.39072847682119,-1.50537634408602,0.31,0.54,0.00,0.22,0.33,0.00,0.68,0.00,0.11,0.15,0.39,0.40,0.13,0.00,0.00,0.54,0.35,13,0.13,0,0
25,16,115,7,728,462,47,48,24,33,56,48,58,0,0,19,36,18,31,0,0,3,67,0.666666666666667,0.552325581395349,-0.0583657587548633,-1.65079365079365,0.463576158940393,0.537634408602149,0.47,0.60,0.24,0.33,0.56,0.48,0.58,0.00,0.00,0.19,0.36,0.18,0.31,0.00,0.00,0.03,0.67,20,0.20,1,0
9,9,120,20,735,465,36,32,38,0,67,0,52,41,4,41,14,44,26,0,0,11,10,-1.81395348837209,-1.48255813953488,0.914396887159534,0.412698412698413,0,0.215053763440856,0.36,0.40,0.38,0.00,0.67,0.00,0.52,0.41,0.04,0.41,0.14,0.44,0.26,0.00,0.00,0.11,0.10,21,0.21,1,0
32,13,117,16,709,460,59,53,17,0,51,32,68,38,6,0,0,21,16,0,0,22,25,1.75193798449612,-0.319767441860465,0.330739299610895,-0.222222222222222,1.72185430463576,0.752688172043014,0.59,0.66,0.17,0.00,0.51,0.32,0.68,0.38,0.06,0.00,0.00,0.21,0.16,0.00,0.00,0.22,0.25,27,0.27,1,0
11,12,118,11,727,465,56,37,19,16,14,7,46,30,3,20,13,3,2,0,0,40,1,-1.50387596899225,-0.61046511627907,0.525291828793775,-1.01587301587302,0.529801324503312,0.215053763440856,0.56,0.46,0.19,0.16,0.14,0.07,0.46,0.30,0.03,0.20,0.13,0.03,0.02,0.00,0.00,0.40,0.01,26,0.26,1,0
18,15,118,20,732,473,51,46,19,43,38,41,56,0,0,0,16,44,18,0,0,40,29,-0.418604651162791,0.261627906976744,0.525291828793775,0.412698412698413,0.198675496688737,-0.645161290322586,0.51,0.58,0.19,0.43,0.38,0.41,0.56,0.00,0.00,0.00,0.16,0.44,0.18,0.00,0.00,0.40,0.29,49,0.49,2,1
19,20,120,32,740,457,56,54,55,64,33,34,0,14,55,68,5,65,45,0,0,22,68,-0.263565891472868,1.71511627906977,0.914396887159534,2.31746031746032,-0.331125827814574,1.0752688172043,0.56,0.68,0.55,0.64,0.33,0.34,0.00,0.14,0.55,0.68,0.05,0.65,0.45,0.00,0.00,0.22,0.68,52,0.52,3,1
23,11,114,21,756,466,42,39,3,0,26,27,0,36,38,30,27,29,32,0,0,19,13,0.356589147286822,-0.901162790697674,-0.252918287937743,0.571428571428572,-1.39072847682119,0.107526881720428,0.42,0.49,0.03,0.00,0.26,0.27,0.00,0.36,0.38,0.30,0.27,0.29,0.32,0.00,0.00,0.19,0.13,20,0.20,1,0
24,10,110,7,764,465,72,39,35,0,0,9,44,9,0,35,7,2,5,0,0,43,54,0.511627906976744,-1.19186046511628,-1.03112840466926,-1.65079365079365,-1.9205298013245,0.215053763440856,0.72,0.49,0.35,0.00,0.00,0.09,0.44,0.09,0.00,0.35,0.07,0.02,0.05,0.00,0.00,0.43,0.54,21,0.21,1,0
11,12,110,19,770,465,48,26,18,4,5,5,0,24,15,0,4,19,0,0,0,9,0,-1.50387596899225,-0.61046511627907,-1.03112840466926,0.253968253968254,-2.31788079470199,0.215053763440856,0.48,0.33,0.18,0.04,0.05,0.05,0.00,0.24,0.15,0.00,0.04,0.19,0.00,0.00,0.00,0.09,0.00,13,0.13,0,0
29,9,117,21,729,466,41,43,22,0,42,25,23,19,45,12,13,29,0,0,0,0,0,1.28682170542636,-1.48255813953488,0.330739299610895,0.571428571428572,0.397350993377481,0.107526881720428,0.41,0.54,0.22,0.00,0.42,0.25,0.23,0.19,0.45,0.12,0.13,0.29,0.00,0.00,0.00,0.00,0.00,18,0.18,1,0
11,9,119,19,739,462,40,32,29,0,38,0,3,16,5,21,14,37,7,0,0,0,30,-1.50387596899225,-1.48255813953488,0.719844357976654,0.253968253968254,-0.264900662251656,0.537634408602149,0.40,0.40,0.29,0.00,0.38,0.00,0.03,0.16,0.05,0.21,0.14,0.37,0.07,0.00,0.00,0.00,0.30,14,0.14,0,0
32,9,118,10,728,465,59,51,34,0,35,62,50,0,16,0,61,12,68,0,0,18,8,1.75193798449612,-1.48255813953488,0.525291828793775,-1.17460317460317,0.463576158940393,0.215053763440856,0.59,0.64,0.34,0.00,0.35,0.62,0.50,0.00,0.16,0.00,0.61,0.12,0.68,0.00,0.00,0.18,0.08,42,0.42,2,1
28,15,123,8,717,470,57,53,2,16,19,68,68,9,0,33,42,16,20,0,0,48,26,1.13178294573643,0.261627906976744,1.49805447470817,-1.49206349206349,1.19205298013245,-0.322580645161293,0.57,0.66,0.02,0.16,0.19,0.68,0.68,0.09,0.00,0.33,0.42,0.16,0.20,0.00,0.00,0.48,0.26,39,0.39,2,0
16,15,119,26,735,473,34,35,17,16,11,0,0,4,5,1,4,29,10,0,0,11,1,-0.728682170542636,0.261627906976744,0.719844357976654,1.36507936507937,0,-0.645161290322586,0.34,0.44,0.17,0.16,0.11,0.00,0.00,0.04,0.05,0.01,0.04,0.29,0.10,0.00,0.00,0.11,0.01,14,0.14,0,0
18,15,116,9,771,477,38,31,16,24,12,7,0,1,15,27,0,2,45,0,0,5,0,-0.418604651162791,0.261627906976744,0.136186770428016,-1.33333333333333,-2.3841059602649,-1.0752688172043,0.38,0.39,0.16,0.24,0.12,0.07,0.00,0.01,0.15,0.27,0.00,0.02,0.45,0.00,0.00,0.05,0.00,18,0.18,1,0
22,13,120,20,722,465,53,49,27,13,14,11,61,1,13,39,9,0,5,0,0,16,3,0.201550387596899,-0.319767441860465,0.914396887159534,0.412698412698413,0.86092715231788,0.215053763440856,0.53,0.61,0.27,0.13,0.14,0.11,0.61,0.01,0.13,0.39,0.09,0.00,0.05,0.00,0.00,0.16,0.03,54,0.54,3,1
15,19,118,7,720,461,57,47,24,46,45,68,4,44,0,45,45,12,56,0,0,43,0,-0.883720930232558,1.42441860465116,0.525291828793775,-1.65079365079365,0.993377483443705,0.645161290322576,0.57,0.59,0.24,0.46,0.45,0.68,0.04,0.44,0.00,0.45,0.45,0.12,0.56,0.00,0.00,0.43,0.00,26,0.26,1,0
24,12,121,14,735,470,52,44,12,3,37,0,27,0,4,9,0,20,44,0,0,53,14,0.511627906976744,-0.61046511627907,1.10894941634241,-0.539682539682539,0,-0.322580645161293,0.52,0.55,0.12,0.03,0.37,0.00,0.27,0.00,0.04,0.09,0.00,0.20,0.44,0.00,0.00,0.53,0.14,19,0.19,1,0
10,13,113,20,726,479,35,27,0,6,0,0,55,4,22,37,0,0,0,0,0,11,6,-1.65891472868217,-0.319767441860465,-0.447470817120622,0.412698412698413,0.596026490066224,-1.29032258064516,0.35,0.34,0.00,0.06,0.00,0.00,0.55,0.04,0.22,0.37,0.00,0.00,0.00,0.00,0.00,0.11,0.06,18,0.18,1,0
21,15,110,20,752,469,31,34,11,26,12,20,0,14,7,0,1,27,2,0,0,0,0,0.0465116279069769,0.261627906976744,-1.03112840466926,0.412698412698413,-1.12582781456954,-0.215053763440865,0.31,0.43,0.11,0.26,0.12,0.20,0.00,0.14,0.07,0.00,0.01,0.27,0.02,0.00,0.00,0.00,0.00,15,0.15,0,0
