Sole,Bench,BrdJ,PosSpec,Agil,Dash,Devl,RawGrd,Run_Defense,Man_to_Man_Defense,Zone_Defense,Bump_and_Run_Defense,Play_Diagnosis,Punishing_Hitter,Intercepting,Punt_Returns,Kick_Returns,Endurance,Special_Teams,SoleZ,BenchZ,BrdJZ,PosSpecZ,AgilZ,DashZ,DevlZ,RawGrdZ,Run_DefenseZ,Man_to_Man_DefenseZ,Zone_DefenseZ,Bump_and_Run_DefenseZ,Play_DiagnosisZ,Punishing_HitterZ,InterceptingZ,Punt_ReturnsZ,Kick_ReturnsZ,EnduranceZ,Special_TeamsZ,PeakCur,PeakCurZ,Ability,Draftable
21,9,108,45,699,456,42,41,52,0,15,0,47,22,33,0,0,11,31,-0.173913043478261,-0.7421875,0.183908045977011,1.06157112526539,1.34328358208955,-0.12658227848101,0.42,0.51,0.52,0.00,0.15,0.00,0.47,0.22,0.33,0.00,0.00,0.11,0.31,19,0.19,1,0
27,10,104,44,709,459,69,48,26,21,23,18,45,4,62,0,0,32,28,0.695652173913044,-0.3515625,-0.735632183908047,0.955414012738854,0.845771144278607,-0.506329113924051,0.69,0.60,0.26,0.21,0.23,0.18,0.45,0.04,0.62,0.00,0.00,0.32,0.28,21,0.21,1,0
30,12,105,33,731,453,42,39,13,32,26,8,25,28,2,0,0,32,13,1.1304347826087,0.4296875,-0.505747126436782,-0.212314225053079,-0.248756218905472,0.25316455696202,0.42,0.49,0.13,0.32,0.26,0.08,0.25,0.28,0.02,0.00,0.00,0.32,0.13,13,0.13,0,0
36,9,106,46,708,452,57,50,31,9,36,12,64,0,25,0,0,36,45,2,-0.7421875,-0.275862068965518,1.16772823779193,0.8955223880597,0.379746835443041,0.57,0.63,0.31,0.09,0.36,0.12,0.64,0.00,0.25,0.00,0.00,0.36,0.45,31,0.31,2,0
18,11,103,20,695,456,52,39,43,24,7,12,18,10,0,0,0,41,0,-0.608695652173913,0.0390624999999999,-0.965517241379311,-1.59235668789809,1.54228855721393,-0.12658227848101,0.52,0.49,0.43,0.24,0.07,0.12,0.18,0.10,0.00,0.00,0.00,0.41,0.00,15,0.15,0,0
14,12,107,31,729,454,56,37,10,8,3,19,6,44,14,0,0,0,6,-1.18840579710145,0.4296875,-0.0459770114942535,-0.424628450106157,-0.149253731343285,0.12658227848101,0.56,0.46,0.10,0.08,0.03,0.19,0.06,0.44,0.14,0.00,0.00,0.00,0.06,15,0.15,0,0
22,13,103,43,708,452,28,43,45,22,27,37,0,13,27,0,0,0,33,-0.0289855072463767,0.8203125,-0.965517241379311,0.849256900212314,0.8955223880597,0.379746835443041,0.28,0.54,0.45,0.22,0.27,0.37,0.00,0.13,0.27,0.00,0.00,0.00,0.33,37,0.37,2,0
41,15,109,35,732,448,32,50,31,44,37,52,53,7,46,0,0,48,31,2.72463768115942,1.6015625,0.413793103448275,0,-0.29850746268657,0.886075949367081,0.32,0.63,0.31,0.44,0.37,0.52,0.53,0.07,0.46,0.00,0.00,0.48,0.31,26,0.26,1,0
13,7,106,46,747,457,31,27,3,6,23,0,0,13,33,0,0,0,13,-1.33333333333333,-1.5234375,-0.275862068965518,1.16772823779193,-1.04477611940298,-0.253164556962031,0.31,0.34,0.03,0.06,0.23,0.00,0.00,0.13,0.33,0.00,0.00,0.00,0.13,8,0.08,0,0
37,14,104,47,713,441,46,60,34,52,63,43,50,54,54,0,0,60,64,2.14492753623188,1.2109375,-0.735632183908047,1.27388535031847,0.646766169154228,1.77215189873417,0.46,0.75,0.34,0.52,0.63,0.43,0.50,0.54,0.54,0.00,0.00,0.60,0.64,59,0.59,3,1
34,14,108,35,725,459,40,45,31,25,36,41,50,15,29,0,0,62,37,1.71014492753623,1.2109375,0.183908045977011,0,0.0497512437810935,-0.506329113924051,0.40,0.56,0.31,0.25,0.36,0.41,0.50,0.15,0.29,0.00,0.00,0.62,0.37,18,0.18,1,0
14,7,104,38,716,452,60,41,47,18,38,8,31,0,15,0,0,42,62,-1.18840579710145,-1.5234375,-0.735632183908047,0.318471337579618,0.497512437810943,0.379746835443041,0.60,0.51,0.47,0.18,0.38,0.08,0.31,0.00,0.15,0.00,0.00,0.42,0.62,40,0.40,2,1
26,12,120,21,720,459,40,35,5,13,1,6,19,46,0,0,42,19,0,0.55072463768116,0.4296875,2.94252873563218,-1.48619957537155,0.298507462686565,-0.506329113924051,0.40,0.44,0.05,0.13,0.01,0.06,0.19,0.46,0.00,0.00,0.42,0.19,0.00,12,0.12,0,0
24,6,107,39,717,452,26,31,10,5,31,0,1,6,12,0,0,0,2,0.260869565217391,-1.9140625,-0.0459770114942535,0.424628450106157,0.44776119402985,0.379746835443041,0.26,0.39,0.10,0.05,0.31,0.00,0.01,0.06,0.12,0.00,0.00,0.00,0.02,7,0.07,0,0
29,13,108,41,699,469,24,36,46,0,0,26,19,26,41,0,0,30,0,0.985507246376812,0.8203125,0.183908045977011,0.636942675159236,1.34328358208955,-1.77215189873418,0.24,0.45,0.46,0.00,0.00,0.26,0.19,0.26,0.41,0.00,0.00,0.30,0.00,18,0.18,1,0
26,12,113,36,733,453,63,47,16,33,11,18,30,34,40,35,0,51,49,0.55072463768116,0.4296875,1.33333333333333,0.106157112526539,-0.348258706467663,0.25316455696202,0.63,0.59,0.16,0.33,0.11,0.18,0.30,0.34,0.40,0.35,0.00,0.51,0.49,21,0.21,1,0
19,12,108,37,710,457,60,46,31,8,21,25,42,22,38,0,0,47,16,-0.463768115942029,0.4296875,0.183908045977011,0.212314225053079,0.796019900497513,-0.253164556962031,0.60,0.58,0.31,0.08,0.21,0.25,0.42,0.22,0.38,0.00,0.00,0.47,0.16,32,0.32,2,0
27,13,115,35,704,446,59,55,35,36,0,44,48,26,33,0,28,54,50,0.695652173913044,0.8203125,1.79310344827586,0,1.09452736318408,1.13924050632911,0.59,0.69,0.35,0.36,0.00,0.44,0.48,0.26,0.33,0.00,0.28,0.54,0.50,40,0.40,2,1
12,10,108,38,720,452,46,41,48,46,13,46,0,3,53,0,0,19,18,-1.47826086956522,-0.3515625,0.183908045977011,0.318471337579618,0.298507462686565,0.379746835443041,0.46,0.51,0.48,0.46,0.13,0.46,0.00,0.03,0.53,0.00,0.00,0.19,0.18,26,0.26,1,0
22,9,108,39,745,450,42,35,3,4,36,0,15,13,0,0,0,18,9,-0.0289855072463767,-0.7421875,0.183908045977011,0.424628450106157,-0.945273631840798,0.632911392405061,0.42,0.44,0.03,0.04,0.36,0.00,0.15,0.13,0.00,0.00,0.00,0.18,0.09,11,0.11,0,0
36,9,111,34,720,452,33,38,29,23,17,0,44,0,0,0,34,58,0,2,-0.7421875,0.873563218390804,-0.106157112526539,0.298507462686565,0.379746835443041,0.33,0.48,0.29,0.23,0.17,0.00,0.44,0.00,0.00,0.00,0.34,0.58,0.00,6,0.06,0,0
21,12,109,37,720,449,30,41,13,53,22,26,6,34,19,0,38,11,0,-0.173913043478261,0.4296875,0.413793103448275,0.212314225053079,0.298507462686565,0.759493670886071,0.30,0.51,0.13,0.53,0.22,0.26,0.06,0.34,0.19,0.00,0.38,0.11,0.00,16,0.16,1,0
19,12,108,39,723,456,52,45,39,31,44,55,0,6,54,0,0,32,58,-0.463768115942029,0.4296875,0.183908045977011,0.424628450106157,0.14925373134328,-0.12658227848101,0.52,0.56,0.39,0.31,0.44,0.55,0.00,0.06,0.54,0.00,0.00,0.32,0.58,17,0.17,1,0
25,13,106,48,705,446,31,51,55,52,20,50,0,0,58,0,0,0,32,0.405797101449275,0.8203125,-0.275862068965518,1.38004246284501,1.04477611940298,1.13924050632911,0.31,0.64,0.55,0.52,0.20,0.50,0.00,0.00,0.58,0.00,0.00,0.00,0.32,26,0.26,1,0
26,12,116,44,716,463,46,43,36,0,25,22,19,18,62,39,0,30,39,0.55072463768116,0.4296875,2.02298850574713,0.955414012738854,0.497512437810943,-1.0126582278481,0.46,0.54,0.36,0.00,0.25,0.22,0.19,0.18,0.62,0.39,0.00,0.30,0.39,20,0.20,1,0
38,14,114,32,686,448,58,54,28,11,9,32,40,19,0,0,0,2,7,2.28985507246377,1.2109375,1.5632183908046,-0.318471337579618,1.99004975124378,0.886075949367081,0.58,0.68,0.28,0.11,0.09,0.32,0.40,0.19,0.00,0.00,0.00,0.02,0.07,38,0.38,2,0
15,8,108,20,760,472,29,15,0,0,0,12,40,9,31,0,0,21,10,-1.04347826086956,-1.1328125,0.183908045977011,-1.59235668789809,-1.69154228855721,-2.15189873417721,0.29,0.19,0.00,0.00,0.00,0.12,0.40,0.09,0.31,0.00,0.00,0.21,0.10,8,0.08,0,0
22,8,104,34,720,472,38,30,31,11,0,20,37,0,52,0,0,0,32,-0.0289855072463767,-1.1328125,-0.735632183908047,-0.106157112526539,0.298507462686565,-2.15189873417721,0.38,0.38,0.31,0.11,0.00,0.20,0.37,0.00,0.52,0.00,0.00,0.00,0.32,13,0.13,0,0
28,14,116,26,720,452,63,48,19,13,0,42,52,12,13,0,35,23,52,0.840579710144928,1.2109375,2.02298850574713,-0.955414012738854,0.298507462686565,0.379746835443041,0.63,0.60,0.19,0.13,0.00,0.42,0.52,0.12,0.13,0.00,0.35,0.23,0.52,33,0.33,2,0
31,13,105,45,720,454,43,48,19,29,0,64,30,0,59,0,0,42,50,1.27536231884058,0.8203125,-0.505747126436782,1.06157112526539,0.298507462686565,0.12658227848101,0.43,0.60,0.19,0.29,0.00,0.64,0.30,0.00,0.59,0.00,0.00,0.42,0.50,30,0.30,1,0
32,14,117,45,704,444,36,52,14,24,27,45,3,30,4,0,0,17,0,1.42028985507246,1.2109375,2.25287356321839,1.06157112526539,1.09452736318408,1.39240506329113,0.36,0.65,0.14,0.24,0.27,0.45,0.03,0.30,0.04,0.00,0.00,0.17,0.00,46,0.46,2,1
24,13,107,29,720,449,49,42,8,13,14,15,12,44,0,0,0,10,0,0.260869565217391,0.8203125,-0.0459770114942535,-0.636942675159236,0.298507462686565,0.759493670886071,0.49,0.53,0.08,0.13,0.14,0.15,0.12,0.44,0.00,0.00,0.00,0.10,0.00,23,0.23,1,0
37,18,105,54,701,434,46,72,52,64,64,64,64,56,64,0,0,58,43,2.14492753623188,2.7734375,-0.505747126436782,2.01698513800425,1.24378109452736,2.65822784810127,0.46,0.90,0.52,0.64,0.64,0.64,0.64,0.56,0.64,0.00,0.00,0.58,0.43,72,0.72,4,1
32,9,104,22,760,465,50,28,0,0,18,1,26,19,0,0,0,0,0,1.42028985507246,-0.7421875,-0.735632183908047,-1.38004246284501,-1.69154228855721,-1.26582278481013,0.50,0.35,0.00,0.00,0.18,0.01,0.26,0.19,0.00,0.00,0.00,0.00,0.00,9,0.09,0,0
23,10,109,20,744,462,64,33,4,0,0,0,27,0,0,0,4,14,0,0.115942028985507,-0.3515625,0.413793103448275,-1.59235668789809,-0.895522388059704,-0.886075949367092,0.64,0.41,0.04,0.00,0.00,0.00,0.27,0.00,0.00,0.00,0.04,0.14,0.00,17,0.17,1,0
19,13,106,25,720,452,38,40,31,47,0,46,24,12,12,0,0,0,0,-0.463768115942029,0.8203125,-0.275862068965518,-1.06157112526539,0.298507462686565,0.379746835443041,0.38,0.50,0.31,0.47,0.00,0.46,0.24,0.12,0.12,0.00,0.00,0.00,0.00,15,0.15,0,0
14,7,112,22,729,464,55,31,31,20,0,0,27,0,48,61,0,22,56,-1.18840579710145,-1.5234375,1.10344827586207,-1.38004246284501,-0.149253731343285,-1.13924050632911,0.55,0.39,0.31,0.20,0.00,0.00,0.27,0.00,0.48,0.61,0.00,0.22,0.56,8,0.08,0,0
19,11,105,39,720,455,43,39,40,16,20,11,10,14,34,0,0,1,32,-0.463768115942029,0.0390624999999999,-0.505747126436782,0.424628450106157,0.298507462686565,0,0.43,0.49,0.40,0.16,0.20,0.11,0.10,0.14,0.34,0.00,0.00,0.01,0.32,10,0.10,0,0
26,9,117,38,755,466,58,35,0,0,20,0,6,14,31,5,13,6,52,0.55072463768116,-0.7421875,2.25287356321839,0.318471337579618,-1.44278606965174,-1.39240506329114,0.58,0.44,0.00,0.00,0.20,0.00,0.06,0.14,0.31,0.05,0.13,0.06,0.52,12,0.12,0,0
21,14,102,49,697,446,54,61,64,64,44,49,41,42,32,0,0,64,64,-0.173913043478261,1.2109375,-1.19540229885058,1.48619957537155,1.44278606965174,1.13924050632911,0.54,0.76,0.64,0.64,0.44,0.49,0.41,0.42,0.32,0.00,0.00,0.64,0.64,83,0.83,4,1
17,14,103,42,720,452,14,38,34,17,10,45,21,47,37,0,0,0,0,-0.753623188405797,1.2109375,-0.965517241379311,0.743099787685775,0.298507462686565,0.379746835443041,0.14,0.48,0.34,0.17,0.10,0.45,0.21,0.47,0.37,0.00,0.00,0.00,0.00,16,0.16,1,0
30,10,107,45,702,458,31,40,49,5,42,2,54,0,27,0,0,7,51,1.1304347826087,-0.3515625,-0.0459770114942535,1.06157112526539,1.19402985074627,-0.379746835443041,0.31,0.50,0.49,0.05,0.42,0.02,0.54,0.00,0.27,0.00,0.00,0.07,0.51,13,0.13,0,0
26,10,103,26,738,472,37,27,9,0,0,26,37,8,28,0,0,32,55,0.55072463768116,-0.3515625,-0.965517241379311,-0.955414012738854,-0.597014925373135,-2.15189873417721,0.37,0.34,0.09,0.00,0.00,0.26,0.37,0.08,0.28,0.00,0.00,0.32,0.55,12,0.12,0,0
15,14,106,33,710,459,31,38,38,4,20,28,16,49,34,0,0,11,11,-1.04347826086956,1.2109375,-0.275862068965518,-0.212314225053079,0.796019900497513,-0.506329113924051,0.31,0.48,0.38,0.04,0.20,0.28,0.16,0.49,0.34,0.00,0.00,0.11,0.11,19,0.19,1,0
11,10,102,51,703,447,24,41,58,40,11,0,0,17,61,0,0,37,0,-1.6231884057971,-0.3515625,-1.19540229885058,1.69851380042463,1.14427860696517,1.0126582278481,0.24,0.51,0.58,0.40,0.11,0.00,0.00,0.17,0.61,0.00,0.00,0.37,0.00,17,0.17,1,0
29,13,114,39,688,450,37,51,63,13,40,36,49,0,0,48,39,63,28,0.985507246376812,0.8203125,1.5632183908046,0.424628450106157,1.89054726368159,0.632911392405061,0.37,0.64,0.63,0.13,0.40,0.36,0.49,0.00,0.00,0.48,0.39,0.63,0.28,32,0.32,2,0
21,10,114,38,707,452,54,46,56,4,16,8,38,35,40,34,0,54,18,-0.173913043478261,-0.3515625,1.5632183908046,0.318471337579618,0.945273631840793,0.379746835443041,0.54,0.58,0.56,0.04,0.16,0.08,0.38,0.35,0.40,0.34,0.00,0.54,0.18,35,0.35,2,0
19,10,114,37,720,446,50,46,50,55,31,16,0,18,21,30,0,0,61,-0.463768115942029,-0.3515625,1.5632183908046,0.212314225053079,0.298507462686565,1.13924050632911,0.50,0.58,0.50,0.55,0.31,0.16,0.00,0.18,0.21,0.30,0.00,0.00,0.61,19,0.19,1,0
20,11,116,41,729,458,41,40,13,0,56,35,38,0,60,23,0,46,60,-0.318840579710145,0.0390624999999999,2.02298850574713,0.636942675159236,-0.149253731343285,-0.379746835443041,0.41,0.50,0.13,0.00,0.56,0.35,0.38,0.00,0.60,0.23,0.00,0.46,0.60,17,0.17,1,0
29,12,109,37,724,453,54,40,5,0,4,0,53,16,0,6,0,0,0,0.985507246376812,0.4296875,0.413793103448275,0.212314225053079,0.0995024875621869,0.25316455696202,0.54,0.50,0.05,0.00,0.04,0.00,0.53,0.16,0.00,0.06,0.00,0.00,0.00,11,0.11,0,0
25,12,105,47,725,442,47,46,0,25,34,0,0,1,0,0,0,17,2,0.405797101449275,0.4296875,-0.505747126436782,1.27388535031847,0.0497512437810935,1.64556962025316,0.47,0.58,0.00,0.25,0.34,0.00,0.00,0.01,0.00,0.00,0.00,0.17,0.02,29,0.29,1,0
17,13,107,41,707,450,37,46,49,42,3,28,36,31,63,0,0,0,15,-0.753623188405797,0.8203125,-0.0459770114942535,0.636942675159236,0.945273631840793,0.632911392405061,0.37,0.58,0.49,0.42,0.03,0.28,0.36,0.31,0.63,0.00,0.00,0.00,0.15,37,0.37,2,0
32,11,108,15,718,446,38,41,33,63,0,33,63,24,0,0,0,21,37,1.42028985507246,0.0390624999999999,0.183908045977011,-2.12314225053079,0.398009950248757,1.13924050632911,0.38,0.51,0.33,0.63,0.00,0.33,0.63,0.24,0.00,0.00,0.00,0.21,0.37,36,0.36,2,0
11,6,105,40,710,455,31,31,35,7,33,0,2,0,5,0,0,16,0,-1.6231884057971,-1.9140625,-0.505747126436782,0.530785562632696,0.796019900497513,0,0.31,0.39,0.35,0.07,0.33,0.00,0.02,0.00,0.05,0.00,0.00,0.16,0.00,8,0.08,0,0
9,6,106,26,760,465,34,15,0,1,10,0,0,0,14,0,0,0,0,-1.91304347826087,-1.9140625,-0.275862068965518,-0.955414012738854,-1.69154228855721,-1.26582278481013,0.34,0.19,0.00,0.01,0.10,0.00,0.00,0.00,0.14,0.00,0.00,0.00,0.00,3,0.03,0,0
15,12,107,40,720,452,22,39,30,63,21,54,0,0,38,0,0,0,43,-1.04347826086956,0.4296875,-0.0459770114942535,0.530785562632696,0.298507462686565,0.379746835443041,0.22,0.49,0.30,0.63,0.21,0.54,0.00,0.00,0.38,0.00,0.00,0.00,0.43,51,0.51,3,1
20,12,103,26,719,450,42,39,12,24,29,33,19,9,0,0,0,0,0,-0.318840579710145,0.4296875,-0.965517241379311,-0.955414012738854,0.348258706467659,0.632911392405061,0.42,0.49,0.12,0.24,0.29,0.33,0.19,0.09,0.00,0.00,0.00,0.00,0.00,19,0.19,1,0
21,12,106,25,700,459,73,47,51,25,0,20,0,12,2,0,0,5,32,-0.173913043478261,0.4296875,-0.275862068965518,-1.06157112526539,1.29353233830846,-0.506329113924051,0.73,0.59,0.51,0.25,0.00,0.20,0.00,0.12,0.02,0.00,0.00,0.05,0.32,18,0.18,1,0
20,12,104,29,739,457,64,38,1,18,0,11,19,0,12,0,0,3,0,-0.318840579710145,0.4296875,-0.735632183908047,-0.636942675159236,-0.646766169154228,-0.253164556962031,0.64,0.48,0.01,0.18,0.00,0.11,0.19,0.00,0.12,0.00,0.00,0.03,0.00,19,0.19,1,0
23,12,105,22,712,452,51,45,52,31,28,41,48,0,20,0,0,63,25,0.115942028985507,0.4296875,-0.505747126436782,-1.38004246284501,0.696517412935322,0.379746835443041,0.51,0.56,0.52,0.31,0.28,0.41,0.48,0.00,0.20,0.00,0.00,0.63,0.25,42,0.42,2,1
36,12,103,38,710,460,45,44,34,25,0,36,46,26,47,0,0,0,8,2,0.4296875,-0.965517241379311,0.318471337579618,0.796019900497513,-0.632911392405061,0.45,0.55,0.34,0.25,0.00,0.36,0.46,0.26,0.47,0.00,0.00,0.00,0.08,34,0.34,2,0
22,11,103,15,716,472,73,34,10,0,0,12,0,21,0,0,0,8,0,-0.0289855072463767,0.0390624999999999,-0.965517241379311,-2.12314225053079,0.497512437810943,-2.15189873417721,0.73,0.43,0.10,0.00,0.00,0.12,0.00,0.21,0.00,0.00,0.00,0.08,0.00,10,0.10,0,0
25,16,108,29,730,452,31,43,21,29,5,63,41,31,0,0,0,5,34,0.405797101449275,1.9921875,0.183908045977011,-0.636942675159236,-0.199004975124378,0.379746835443041,0.31,0.54,0.21,0.29,0.05,0.63,0.41,0.31,0.00,0.00,0.00,0.05,0.34,22,0.22,1,0
31,14,109,35,734,449,27,41,0,24,49,24,47,23,0,0,0,0,54,1.27536231884058,1.2109375,0.413793103448275,0,-0.398009950248757,0.759493670886071,0.27,0.51,0.00,0.24,0.49,0.24,0.47,0.23,0.00,0.00,0.00,0.00,0.54,10,0.10,0,0
30,12,108,38,697,460,58,46,37,11,0,14,22,3,42,0,0,46,34,1.1304347826087,0.4296875,0.183908045977011,0.318471337579618,1.44278606965174,-0.632911392405061,0.58,0.58,0.37,0.11,0.00,0.14,0.22,0.03,0.42,0.00,0.00,0.46,0.34,26,0.26,1,0
14,12,111,31,760,452,52,36,0,16,0,4,0,61,38,14,0,63,21,-1.18840579710145,0.4296875,0.873563218390804,-0.424628450106157,-1.69154228855721,0.379746835443041,0.52,0.45,0.00,0.16,0.00,0.04,0.00,0.61,0.38,0.14,0.00,0.63,0.21,19,0.19,1,0
19,12,108,17,715,461,42,36,33,17,3,27,31,43,0,0,0,54,0,-0.463768115942029,0.4296875,0.183908045977011,-1.91082802547771,0.547263681592037,-0.759493670886082,0.42,0.45,0.33,0.17,0.03,0.27,0.31,0.43,0.00,0.00,0.00,0.54,0.00,19,0.19,1,0
26,12,102,44,720,452,60,47,18,5,42,0,26,63,30,0,0,8,0,0.55072463768116,0.4296875,-1.19540229885058,0.955414012738854,0.298507462686565,0.379746835443041,0.60,0.59,0.18,0.05,0.42,0.00,0.26,0.63,0.30,0.00,0.00,0.08,0.00,30,0.30,1,0
19,10,106,28,716,466,18,25,20,4,0,4,20,23,17,0,0,3,0,-0.463768115942029,-0.3515625,-0.275862068965518,-0.743099787685775,0.497512437810943,-1.39240506329114,0.18,0.31,0.20,0.04,0.00,0.04,0.20,0.23,0.17,0.00,0.00,0.03,0.00,8,0.08,0,0
22,12,103,39,760,465,30,28,0,5,13,0,0,43,36,0,0,0,13,-0.0289855072463767,0.4296875,-0.965517241379311,0.424628450106157,-1.69154228855721,-1.26582278481013,0.30,0.35,0.00,0.05,0.13,0.00,0.00,0.43,0.36,0.00,0.00,0.00,0.13,10,0.10,0,0
23,8,103,32,746,451,26,28,5,20,5,0,0,26,0,0,0,29,25,0.115942028985507,-1.1328125,-0.965517241379311,-0.318471337579618,-0.995024875621891,0.506329113924051,0.26,0.35,0.05,0.20,0.05,0.00,0.00,0.26,0.00,0.00,0.00,0.29,0.25,6,0.06,0,0
12,11,114,46,703,457,54,46,37,0,53,43,0,12,14,0,51,40,0,-1.47826086956522,0.0390624999999999,1.5632183908046,1.16772823779193,1.14427860696517,-0.253164556962031,0.54,0.58,0.37,0.00,0.53,0.43,0.00,0.12,0.14,0.00,0.51,0.40,0.00,43,0.43,2,1
11,12,107,37,717,466,33,34,36,9,18,22,17,51,28,0,20,1,42,-1.6231884057971,0.4296875,-0.0459770114942535,0.212314225053079,0.44776119402985,-1.39240506329114,0.33,0.43,0.36,0.09,0.18,0.22,0.17,0.51,0.28,0.00,0.20,0.01,0.42,16,0.16,1,0
12,10,104,37,720,452,26,37,32,40,42,34,28,12,27,0,0,31,9,-1.47826086956522,-0.3515625,-0.735632183908047,0.212314225053079,0.298507462686565,0.379746835443041,0.26,0.46,0.32,0.40,0.42,0.34,0.28,0.12,0.27,0.00,0.00,0.31,0.09,14,0.14,0,0
28,10,107,40,720,452,48,42,24,46,26,0,41,16,19,0,0,10,57,0.840579710144928,-0.3515625,-0.0459770114942535,0.530785562632696,0.298507462686565,0.379746835443041,0.48,0.53,0.24,0.46,0.26,0.00,0.41,0.16,0.19,0.00,0.00,0.10,0.57,14,0.14,0,0
26,12,105,23,723,448,48,44,19,55,27,25,0,20,0,0,0,19,0,0.55072463768116,0.4296875,-0.505747126436782,-1.27388535031847,0.14925373134328,0.886075949367081,0.48,0.55,0.19,0.55,0.27,0.25,0.00,0.20,0.00,0.00,0.00,0.19,0.00,19,0.19,1,0
17,12,104,18,744,459,47,32,0,0,0,43,16,26,0,0,0,50,21,-0.753623188405797,0.4296875,-0.735632183908047,-1.80467091295117,-0.895522388059704,-0.506329113924051,0.47,0.40,0.00,0.00,0.00,0.43,0.16,0.26,0.00,0.00,0.00,0.50,0.21,18,0.18,1,0
23,12,102,20,706,455,59,43,31,34,31,14,37,59,0,0,0,20,16,0.115942028985507,0.4296875,-1.19540229885058,-1.59235668789809,0.995024875621891,0,0.59,0.54,0.31,0.34,0.31,0.14,0.37,0.59,0.00,0.00,0.00,0.20,0.16,23,0.23,1,0
30,8,108,43,724,461,49,36,19,0,8,0,1,20,36,0,0,24,27,1.1304347826087,-1.1328125,0.183908045977011,0.849256900212314,0.0995024875621869,-0.759493670886082,0.49,0.45,0.19,0.00,0.08,0.00,0.01,0.20,0.36,0.00,0.00,0.24,0.27,11,0.11,0,0
19,9,102,38,715,459,47,37,10,12,0,12,20,20,35,0,0,34,10,-0.463768115942029,-0.7421875,-1.19540229885058,0.318471337579618,0.547263681592037,-0.506329113924051,0.47,0.46,0.10,0.12,0.00,0.12,0.20,0.20,0.35,0.00,0.00,0.34,0.10,14,0.14,0,0
9,12,103,17,750,461,43,28,0,11,11,26,10,0,0,0,0,24,0,-1.91304347826087,0.4296875,-0.965517241379311,-1.91082802547771,-1.19402985074627,-0.759493670886082,0.43,0.35,0.00,0.11,0.11,0.26,0.10,0.00,0.00,0.00,0.00,0.24,0.00,15,0.15,0,0
24,8,112,38,726,467,48,33,18,0,0,0,0,31,16,52,0,6,14,0.260869565217391,-1.1328125,1.10344827586207,0.318471337579618,0,-1.51898734177215,0.48,0.41,0.18,0.00,0.00,0.00,0.00,0.31,0.16,0.52,0.00,0.06,0.14,9,0.09,0,0
33,12,104,42,710,449,64,53,28,10,38,17,57,46,33,0,0,15,0,1.56521739130435,0.4296875,-0.735632183908047,0.743099787685775,0.796019900497513,0.759493670886071,0.64,0.66,0.28,0.10,0.38,0.17,0.57,0.46,0.33,0.00,0.00,0.15,0.00,37,0.37,2,0
13,12,110,31,726,470,31,30,14,4,0,43,15,3,18,0,28,36,2,-1.33333333333333,0.4296875,0.64367816091954,-0.424628450106157,0,-1.89873417721519,0.31,0.38,0.14,0.04,0.00,0.43,0.15,0.03,0.18,0.00,0.28,0.36,0.02,19,0.19,1,0
33,16,103,47,721,443,38,54,0,38,27,53,26,31,12,0,0,54,0,1.56521739130435,1.9921875,-0.965517241379311,1.27388535031847,0.248756218905472,1.51898734177215,0.38,0.68,0.00,0.38,0.27,0.53,0.26,0.31,0.12,0.00,0.00,0.54,0.00,49,0.49,2,1
17,12,108,39,726,455,22,33,12,0,21,0,0,45,0,0,9,0,4,-0.753623188405797,0.4296875,0.183908045977011,0.424628450106157,0,0,0.22,0.41,0.12,0.00,0.21,0.00,0.00,0.45,0.00,0.00,0.09,0.00,0.04,8,0.08,0,0
31,8,108,43,754,449,26,35,0,39,46,0,29,24,38,0,0,16,56,1.27536231884058,-1.1328125,0.183908045977011,0.849256900212314,-1.39303482587065,0.759493670886071,0.26,0.44,0.00,0.39,0.46,0.00,0.29,0.24,0.38,0.00,0.00,0.16,0.56,9,0.09,0,0
29,13,107,54,699,440,63,64,34,51,63,12,17,63,40,0,0,19,30,0.985507246376812,0.8203125,-0.0459770114942535,2.01698513800425,1.34328358208955,1.89873417721518,0.63,0.80,0.34,0.51,0.63,0.12,0.17,0.63,0.40,0.00,0.00,0.19,0.30,53,0.53,3,1
23,12,103,38,734,472,34,29,2,0,0,27,0,0,42,0,0,0,0,0.115942028985507,0.4296875,-0.965517241379311,0.318471337579618,-0.398009950248757,-2.15189873417721,0.34,0.36,0.02,0.00,0.00,0.27,0.00,0.00,0.42,0.00,0.00,0.00,0.00,13,0.13,0,0
28,14,107,36,729,467,64,43,31,0,3,45,27,15,20,0,0,0,6,0.840579710144928,1.2109375,-0.0459770114942535,0.106157112526539,-0.149253731343285,-1.51898734177215,0.64,0.54,0.31,0.00,0.03,0.45,0.27,0.15,0.20,0.00,0.00,0.00,0.06,25,0.25,1,0
13,9,106,20,720,466,63,32,30,19,0,0,0,5,25,0,0,0,9,-1.33333333333333,-0.7421875,-0.275862068965518,-1.59235668789809,0.298507462686565,-1.39240506329114,0.63,0.40,0.30,0.19,0.00,0.00,0.00,0.05,0.25,0.00,0.00,0.00,0.09,15,0.15,0,0
35,12,110,46,735,454,25,40,5,37,38,8,58,42,41,0,0,21,0,1.85507246376812,0.4296875,0.64367816091954,1.16772823779193,-0.44776119402985,0.12658227848101,0.25,0.50,0.05,0.37,0.38,0.08,0.58,0.42,0.41,0.00,0.00,0.21,0.00,11,0.11,0,0
