Sole,Bench,BrdJ,PosSpec,Agil,Dash,Devl,RawGrd,Kicking_Accuracy,Kicking_Power,Kickoff_Distance,Kickoff_Hang_Time,SoleZ,BenchZ,BrdJZ,PosSpecZ,AgilZ,DashZ,DevlZ,RawGrdZ,Kicking_AccuracyZ,Kicking_PowerZ,Kickoff_DistanceZ,Kickoff_Hang_TimeZ,PeakCur,PeakCurZ,Ability,Draftable
18,8,105,0,821,506,78,45,31,24,36,62,-1.20481927710843,-0.383275261324042,0.203125,NaN,-1.60237388724036,0.661764705882358,0.78,0.56,0.31,0.24,0.36,0.62,23,0.23,1,0
27,11,106,0,771,504,40,47,45,19,23,9,0,0.662020905923345,0.359375,NaN,-0.118694362017804,0.808823529411767,0.40,0.59,0.45,0.19,0.23,0.09,73,0.73,4,1
28,6,93,0,780,513,36,37,50,0,9,15,0.133868808567604,-1.0801393728223,-1.671875,NaN,-0.385756676557863,0.147058823529415,0.36,0.46,0.50,0.00,0.09,0.15,15,0.15,0,0
19,10,107,0,806,538,52,43,43,24,0,27,-1.07095046854083,0.313588850174216,0.515625,NaN,-1.15727002967359,-1.69117647058823,0.52,0.54,0.43,0.24,0.00,0.27,23,0.23,1,0
33,6,103,0,767,537,57,45,35,10,0,0,0.803212851405622,-1.0801393728223,-0.109375,NaN,0,-1.61764705882353,0.57,0.56,0.35,0.10,0.00,0.00,25,0.25,1,0
28,10,102,0,746,517,52,45,11,9,32,56,0.133868808567604,0.313588850174216,-0.265625,NaN,0.623145400593472,-0.147058823529409,0.52,0.56,0.11,0.09,0.32,0.56,12,0.12,0,0
31,7,92,0,758,530,44,38,27,0,5,26,0.535475234270415,-0.731707317073171,-1.828125,NaN,0.267062314540059,-1.10294117647058,0.44,0.48,0.27,0.00,0.05,0.26,8,0.08,0,0
25,9,103,0,769,512,70,45,11,0,12,20,-0.267737617135208,-0.0348432055749128,-0.109375,NaN,-0.0593471810089034,0.220588235294119,0.70,0.56,0.11,0.00,0.12,0.20,16,0.16,1,0
35,12,115,0,762,505,62,67,60,70,12,33,1.07095046854083,1.01045296167247,1.765625,NaN,0.148367952522255,0.735294117647063,0.62,0.84,0.60,0.70,0.12,0.33,68,0.68,3,1
31,9,107,0,840,512,47,45,11,21,23,6,0.535475234270415,-0.0348432055749128,0.515625,NaN,-2.16617210682493,0.220588235294119,0.47,0.56,0.11,0.21,0.23,0.06,21,0.21,1,0
23,4,95,0,735,540,78,40,26,15,1,0,-0.535475234270415,-1.77700348432056,-1.359375,NaN,0.949554896142434,-1.83823529411765,0.78,0.50,0.26,0.15,0.01,0.00,23,0.23,1,0
12,9,109,0,780,512,64,38,26,68,13,36,-2.00803212851406,-0.0348432055749128,0.828125,NaN,-0.385756676557863,0.220588235294119,0.64,0.48,0.26,0.68,0.13,0.36,36,0.36,2,0
24,12,101,0,769,504,38,43,33,15,66,69,-0.401606425702811,1.01045296167247,-0.421875,NaN,-0.0593471810089034,0.808823529411767,0.38,0.54,0.33,0.15,0.66,0.69,15,0.15,0,0
23,9,113,0,765,512,44,49,17,46,19,0,-0.535475234270415,-0.0348432055749128,1.453125,NaN,0.0593471810089008,0.220588235294119,0.44,0.61,0.17,0.46,0.19,0.00,21,0.21,1,0
39,9,106,0,777,540,59,57,51,33,0,44,1.60642570281124,-0.0348432055749128,0.359375,NaN,-0.296735905044509,-1.83823529411765,0.59,0.71,0.51,0.33,0.00,0.44,55,0.55,3,1
28,4,91,0,840,540,35,28,22,0,0,0,0.133868808567604,-1.77700348432056,-1.984375,NaN,-2.16617210682493,-1.83823529411765,0.35,0.35,0.22,0.00,0.00,0.00,7,0.07,0,0
33,7,101,0,816,517,71,49,26,11,43,23,0.803212851405622,-0.731707317073171,-0.421875,NaN,-1.4540059347181,-0.147058823529409,0.71,0.61,0.26,0.11,0.43,0.23,15,0.15,0,0
36,13,110,0,765,535,64,59,39,30,0,30,1.20481927710843,1.3588850174216,0.984375,NaN,0.0593471810089008,-1.47058823529411,0.64,0.74,0.39,0.30,0.00,0.30,37,0.37,2,0
32,14,107,0,803,535,66,52,21,5,0,32,0.669344042838019,1.70731707317073,0.515625,NaN,-1.06824925816024,-1.47058823529411,0.66,0.65,0.21,0.05,0.00,0.32,17,0.17,1,0
12,13,113,0,789,503,77,47,0,70,68,70,-2.00803212851406,1.3588850174216,1.453125,NaN,-0.652818991097922,0.882352941176471,0.77,0.59,0.00,0.70,0.68,0.70,30,0.30,1,0
36,14,114,0,803,494,38,62,70,35,52,70,1.20481927710843,1.70731707317073,1.609375,NaN,-1.06824925816024,1.54411764705882,0.38,0.78,0.70,0.35,0.52,0.70,83,0.83,4,1
15,4,92,0,840,526,29,15,0,0,9,0,-1.60642570281124,-1.77700348432056,-1.828125,NaN,-2.16617210682493,-0.808823529411761,0.29,0.19,0.00,0.00,0.09,0.00,2,0.02,0,0
33,4,92,0,819,506,48,42,58,0,43,0,0.803212851405622,-1.77700348432056,-1.828125,NaN,-1.54302670623145,0.661764705882358,0.48,0.53,0.58,0.00,0.43,0.00,20,0.20,1,0
26,7,109,0,759,512,56,50,53,27,11,0,-0.133868808567604,-0.731707317073171,0.828125,NaN,0.237388724035609,0.220588235294119,0.56,0.63,0.53,0.27,0.11,0.00,33,0.33,2,0
23,4,92,0,780,509,41,30,19,1,65,0,-0.535475234270415,-1.77700348432056,-1.828125,NaN,-0.385756676557863,0.441176470588239,0.41,0.38,0.19,0.01,0.65,0.00,11,0.11,0,0
35,12,112,0,740,497,76,64,27,21,39,0,1.07095046854083,1.01045296167247,1.296875,NaN,0.801186943620177,1.32352941176471,0.76,0.80,0.27,0.21,0.39,0.00,50,0.50,2,1
29,9,104,0,770,539,65,52,66,12,0,8,0.267737617135208,-0.0348432055749128,0.0468749999999996,NaN,-0.0890207715133538,-1.76470588235294,0.65,0.65,0.66,0.12,0.00,0.08,45,0.45,2,1
19,15,116,0,818,513,68,52,0,69,22,48,-1.07095046854083,2.05574912891986,1.921875,NaN,-1.513353115727,0.147058823529415,0.68,0.65,0.00,0.69,0.22,0.48,27,0.27,1,0
17,7,104,0,763,525,48,30,0,0,4,0,-1.33868808567604,-0.731707317073171,0.0468749999999996,NaN,0.118694362017804,-0.735294117647056,0.48,0.38,0.00,0.00,0.04,0.00,10,0.10,0,0
32,8,111,0,718,498,60,55,33,32,6,0,0.669344042838019,-0.383275261324042,1.140625,NaN,1.4540059347181,1.25,0.60,0.69,0.33,0.32,0.06,0.00,37,0.37,2,0
23,9,102,0,744,533,72,45,0,20,0,44,-0.535475234270415,-0.0348432055749128,-0.265625,NaN,0.682492581602372,-1.3235294117647,0.72,0.56,0.00,0.20,0.00,0.44,7,0.07,0,0
27,9,91,0,715,500,67,43,1,0,10,39,0,-0.0348432055749128,-1.984375,NaN,1.54302670623145,1.10294117647059,0.67,0.54,0.01,0.00,0.10,0.39,11,0.11,0,0
23,13,106,0,796,516,47,45,11,22,27,44,-0.535475234270415,1.3588850174216,0.359375,NaN,-0.86053412462908,-0.0735294117647043,0.47,0.56,0.11,0.22,0.27,0.44,25,0.25,1,0
37,4,97,0,726,512,35,40,29,0,0,0,1.33868808567604,-1.77700348432056,-1.046875,NaN,1.21661721068249,0.220588235294119,0.35,0.50,0.29,0.00,0.00,0.00,8,0.08,0,0
25,10,107,0,801,512,35,45,15,69,50,20,-0.267737617135208,0.313588850174216,0.515625,NaN,-1.00890207715133,0.220588235294119,0.35,0.56,0.15,0.69,0.50,0.20,18,0.18,1,0
35,12,108,0,750,516,50,57,44,43,9,58,1.07095046854083,1.01045296167247,0.671875,NaN,0.504451038575667,-0.0735294117647043,0.50,0.71,0.44,0.43,0.09,0.58,38,0.38,2,0
26,9,108,0,750,510,63,49,2,9,0,4,-0.133868808567604,-0.0348432055749128,0.671875,NaN,0.504451038575667,0.367647058823535,0.63,0.61,0.02,0.09,0.00,0.04,20,0.20,1,0
33,7,97,0,801,498,36,38,24,0,58,9,0.803212851405622,-0.731707317073171,-1.046875,NaN,-1.00890207715133,1.25,0.36,0.48,0.24,0.00,0.58,0.09,12,0.12,0,0
18,12,110,0,735,530,53,47,30,64,3,67,-1.20481927710843,1.01045296167247,0.984375,NaN,0.949554896142434,-1.10294117647058,0.53,0.59,0.30,0.64,0.03,0.67,25,0.25,1,0
18,6,91,0,780,540,34,21,15,0,0,18,-1.20481927710843,-1.0801393728223,-1.984375,NaN,-0.385756676557863,-1.83823529411765,0.34,0.26,0.15,0.00,0.00,0.18,5,0.05,0,0
16,11,117,0,732,512,62,49,0,69,17,29,-1.47255689424364,0.662020905923345,2.078125,NaN,1.03857566765579,0.220588235294119,0.62,0.61,0.00,0.69,0.17,0.29,30,0.30,1,0
26,7,106,0,795,504,53,45,13,37,55,0,-0.133868808567604,-0.731707317073171,0.359375,NaN,-0.83086053412463,0.808823529411767,0.53,0.56,0.13,0.37,0.55,0.00,21,0.21,1,0
30,10,96,0,766,539,36,37,38,0,0,52,0.401606425702811,0.313588850174216,-1.203125,NaN,0.0296735905044504,-1.76470588235294,0.36,0.46,0.38,0.00,0.00,0.52,17,0.17,1,0
35,9,104,0,735,512,40,49,31,20,23,18,1.07095046854083,-0.0348432055749128,0.0468749999999996,NaN,0.949554896142434,0.220588235294119,0.40,0.61,0.31,0.20,0.23,0.18,23,0.23,1,0
30,8,97,0,732,540,49,42,32,49,0,51,0.401606425702811,-0.383275261324042,-1.046875,NaN,1.03857566765579,-1.83823529411765,0.49,0.53,0.32,0.49,0.00,0.51,13,0.13,0,0
39,9,111,0,840,512,48,59,61,38,13,7,1.60642570281124,-0.0348432055749128,1.140625,NaN,-2.16617210682493,0.220588235294119,0.48,0.74,0.61,0.38,0.13,0.07,62,0.62,3,1
29,8,109,0,819,518,48,52,52,59,19,0,0.267737617135208,-0.383275261324042,0.828125,NaN,-1.54302670623145,-0.220588235294113,0.48,0.65,0.52,0.59,0.19,0.00,42,0.42,2,1
12,10,107,0,738,512,40,27,0,17,2,2,-2.00803212851406,0.313588850174216,0.515625,NaN,0.86053412462908,0.220588235294119,0.40,0.34,0.00,0.17,0.02,0.02,13,0.13,0,0
28,6,106,0,810,525,43,47,50,60,12,16,0.133868808567604,-1.0801393728223,0.359375,NaN,-1.27596439169139,-0.735294117647056,0.43,0.59,0.50,0.60,0.12,0.16,23,0.23,1,0
17,11,110,0,752,515,44,40,8,56,2,26,-1.33868808567604,0.662020905923345,0.984375,NaN,0.445103857566767,0,0.44,0.50,0.08,0.56,0.02,0.26,22,0.22,1,0
31,4,96,0,834,512,39,33,32,0,20,0,0.535475234270415,-1.77700348432056,-1.203125,NaN,-1.98813056379822,0.220588235294119,0.39,0.41,0.32,0.00,0.20,0.00,14,0.14,0,0
24,7,101,0,779,537,39,37,30,7,0,46,-0.401606425702811,-0.731707317073171,-0.421875,NaN,-0.356083086053413,-1.61764705882353,0.39,0.46,0.30,0.07,0.00,0.46,11,0.11,0,0
42,11,110,0,780,525,67,62,34,35,12,52,2.00803212851406,0.662020905923345,0.984375,NaN,-0.385756676557863,-0.735294117647056,0.67,0.78,0.34,0.35,0.12,0.52,27,0.27,1,0
17,9,106,0,752,540,35,28,3,0,0,40,-1.33868808567604,-0.0348432055749128,0.359375,NaN,0.445103857566767,-1.83823529411765,0.35,0.35,0.03,0.00,0.00,0.40,10,0.10,0,0
34,15,114,0,729,514,72,65,28,54,11,70,0.937081659973226,2.05574912891986,1.609375,NaN,1.12759643916914,0.0735294117647108,0.72,0.81,0.28,0.54,0.11,0.70,39,0.39,2,0
23,11,113,0,744,512,63,60,54,70,65,15,-0.535475234270415,0.662020905923345,1.453125,NaN,0.682492581602372,0.220588235294119,0.63,0.75,0.54,0.70,0.65,0.15,81,0.81,4,1
39,8,107,0,716,503,51,55,26,24,26,7,1.60642570281124,-0.383275261324042,0.515625,NaN,1.513353115727,0.882352941176471,0.51,0.69,0.26,0.24,0.26,0.07,21,0.21,1,0
37,9,108,0,769,495,63,62,50,21,49,36,1.33868808567604,-0.0348432055749128,0.671875,NaN,-0.0593471810089034,1.47058823529412,0.63,0.78,0.50,0.21,0.49,0.36,66,0.66,3,1
24,12,109,0,765,506,48,49,8,48,52,15,-0.401606425702811,1.01045296167247,0.828125,NaN,0.0593471810089008,0.661764705882358,0.48,0.61,0.08,0.48,0.52,0.15,22,0.22,1,0
15,8,106,0,769,540,40,27,0,40,0,28,-1.60642570281124,-0.383275261324042,0.359375,NaN,-0.0593471810089034,-1.83823529411765,0.40,0.34,0.00,0.40,0.00,0.28,12,0.12,0,0
23,6,99,0,738,498,63,40,4,11,10,0,-0.535475234270415,-1.0801393728223,-0.734375,NaN,0.86053412462908,1.25,0.63,0.50,0.04,0.11,0.10,0.00,8,0.08,0,0
20,14,109,0,790,503,64,50,23,22,23,35,-0.937081659973226,1.70731707317073,0.828125,NaN,-0.682492581602375,0.882352941176471,0.64,0.63,0.23,0.22,0.23,0.35,19,0.19,1,0
23,4,98,0,776,527,45,30,0,5,0,0,-0.535475234270415,-1.77700348432056,-0.890625,NaN,-0.267062314540059,-0.882352941176465,0.45,0.38,0.00,0.05,0.00,0.00,5,0.05,0,0
15,14,112,0,732,494,48,42,1,45,48,70,-1.60642570281124,1.70731707317073,1.296875,NaN,1.03857566765579,1.54411764705882,0.48,0.53,0.01,0.45,0.48,0.70,23,0.23,1,0
16,5,90,0,816,540,60,23,10,0,0,11,-1.47255689424364,-1.42857142857143,-2.140625,NaN,-1.4540059347181,-1.83823529411765,0.60,0.29,0.10,0.00,0.00,0.11,11,0.11,0,0
32,6,105,0,732,504,73,57,36,57,62,0,0.669344042838019,-1.0801393728223,0.203125,NaN,1.03857566765579,0.808823529411767,0.73,0.71,0.36,0.57,0.62,0.00,31,0.31,2,0
31,14,115,0,766,540,65,60,41,53,0,44,0.535475234270415,1.70731707317073,1.765625,NaN,0.0296735905044504,-1.83823529411765,0.65,0.75,0.41,0.53,0.00,0.44,68,0.68,3,1
12,9,107,0,779,511,50,37,28,52,61,47,-2.00803212851406,-0.0348432055749128,0.515625,NaN,-0.356083086053413,0.294117647058824,0.50,0.46,0.28,0.52,0.61,0.47,25,0.25,1,0
18,8,103,0,771,501,64,38,13,0,50,3,-1.20481927710843,-0.383275261324042,-0.109375,NaN,-0.118694362017804,1.02941176470589,0.64,0.48,0.13,0.00,0.50,0.03,21,0.21,1,0
35,12,107,0,758,526,47,50,19,32,8,57,1.07095046854083,1.01045296167247,0.515625,NaN,0.267062314540059,-0.808823529411761,0.47,0.63,0.19,0.32,0.08,0.57,16,0.16,1,0
41,13,105,0,799,502,62,59,45,0,9,54,1.87416331994645,1.3588850174216,0.203125,NaN,-0.949554896142434,0.955882352941182,0.62,0.74,0.45,0.00,0.09,0.54,27,0.27,1,0
34,12,111,0,743,506,39,55,38,27,37,12,0.937081659973226,1.01045296167247,1.140625,NaN,0.712166172106826,0.661764705882358,0.39,0.69,0.38,0.27,0.37,0.12,24,0.24,1,0
35,7,96,0,778,506,41,45,58,0,42,13,1.07095046854083,-0.731707317073171,-1.203125,NaN,-0.326409495548962,0.661764705882358,0.41,0.56,0.58,0.00,0.42,0.13,18,0.18,1,0
34,13,117,0,729,540,65,60,14,59,0,27,0.937081659973226,1.3588850174216,2.078125,NaN,1.12759643916914,-1.83823529411765,0.65,0.75,0.14,0.59,0.00,0.27,41,0.41,2,1
23,6,96,0,732,522,73,42,28,10,17,0,-0.535475234270415,-1.0801393728223,-1.203125,NaN,1.03857566765579,-0.514705882352937,0.73,0.53,0.28,0.10,0.17,0.00,18,0.18,1,0
30,12,111,0,792,497,30,52,35,47,30,0,0.401606425702811,1.01045296167247,1.140625,NaN,-0.741839762611276,1.32352941176471,0.30,0.65,0.35,0.47,0.30,0.00,27,0.27,1,0
33,5,102,0,755,519,67,45,8,4,3,0,0.803212851405622,-1.42857142857143,-0.265625,NaN,0.356083086053413,-0.294117647058824,0.67,0.56,0.08,0.04,0.03,0.00,17,0.17,1,0
34,7,102,0,766,507,61,55,70,39,40,0,0.937081659973226,-0.731707317073171,-0.265625,NaN,0.0296735905044504,0.588235294117648,0.61,0.69,0.70,0.39,0.40,0.00,61,0.61,3,1
13,10,106,0,780,529,27,25,0,45,1,4,-1.87416331994645,0.313588850174216,0.359375,NaN,-0.385756676557863,-1.02941176470588,0.27,0.31,0.00,0.45,0.01,0.04,16,0.16,1,0
18,11,105,0,813,501,57,40,0,29,70,44,-1.20481927710843,0.662020905923345,0.203125,NaN,-1.36498516320475,1.02941176470589,0.57,0.50,0.00,0.29,0.70,0.44,16,0.16,1,0
26,4,95,0,807,508,42,35,38,0,25,0,-0.133868808567604,-1.77700348432056,-1.359375,NaN,-1.18694362017804,0.514705882352943,0.42,0.44,0.38,0.00,0.25,0.00,11,0.11,0,0
32,9,107,0,737,498,64,57,39,27,56,4,0.669344042838019,-0.0348432055749128,0.515625,NaN,0.890207715133531,1.25,0.64,0.71,0.39,0.27,0.56,0.04,51,0.51,3,1
35,9,100,0,712,512,73,52,17,9,4,6,1.07095046854083,-0.0348432055749128,-0.578125,NaN,1.63204747774481,0.220588235294119,0.73,0.65,0.17,0.09,0.04,0.06,19,0.19,1,0
23,9,107,0,734,512,42,49,46,42,70,20,-0.535475234270415,-0.0348432055749128,0.515625,NaN,0.979228486646884,0.220588235294119,0.42,0.61,0.46,0.42,0.70,0.20,26,0.26,1,0
21,8,99,0,720,512,70,45,39,6,56,40,-0.803212851405622,-0.383275261324042,-0.734375,NaN,1.3946587537092,0.220588235294119,0.70,0.56,0.39,0.06,0.56,0.40,18,0.18,1,0
38,14,113,0,808,501,58,67,70,70,46,66,1.47255689424364,1.70731707317073,1.453125,NaN,-1.21661721068249,1.02941176470589,0.58,0.84,0.70,0.70,0.46,0.66,89,0.89,5,1
23,7,100,0,740,520,69,42,26,4,24,0,-0.535475234270415,-0.731707317073171,-0.578125,NaN,0.801186943620177,-0.367647058823528,0.69,0.53,0.26,0.04,0.24,0.00,27,0.27,1,0
27,9,105,0,756,523,31,42,37,14,6,16,0,-0.0348432055749128,0.203125,NaN,0.326409495548962,-0.588235294117648,0.31,0.53,0.37,0.14,0.06,0.16,16,0.16,1,0
32,9,100,0,801,497,62,50,31,12,70,62,0.669344042838019,-0.0348432055749128,-0.578125,NaN,-1.00890207715133,1.32352941176471,0.62,0.63,0.31,0.12,0.70,0.62,19,0.19,1,0
22,8,104,0,747,482,60,45,12,20,70,4,-0.669344042838019,-0.383275261324042,0.0468749999999996,NaN,0.593471810089021,2.42647058823529,0.60,0.56,0.12,0.20,0.70,0.04,25,0.25,1,0
35,11,102,0,815,525,47,50,40,23,23,63,1.07095046854083,0.662020905923345,-0.265625,NaN,-1.42433234421365,-0.735294117647056,0.47,0.63,0.40,0.23,0.23,0.63,21,0.21,1,0
24,7,95,0,745,535,62,38,24,5,0,40,-0.401606425702811,-0.731707317073171,-1.359375,NaN,0.652818991097922,-1.47058823529411,0.62,0.48,0.24,0.05,0.00,0.40,19,0.19,1,0
23,8,91,0,716,509,48,35,6,0,15,33,-0.535475234270415,-0.383275261324042,-1.984375,NaN,1.513353115727,0.441176470588239,0.48,0.44,0.06,0.00,0.15,0.33,10,0.10,0,0
25,9,107,0,736,529,56,50,50,42,1,0,-0.267737617135208,-0.0348432055749128,0.515625,NaN,0.919881305637981,-1.02941176470588,0.56,0.63,0.50,0.42,0.01,0.00,35,0.35,2,0
23,10,104,0,749,494,35,45,28,24,71,25,-0.535475234270415,0.313588850174216,0.0468749999999996,NaN,0.534124629080118,1.54411764705882,0.35,0.56,0.28,0.24,0.71,0.25,27,0.27,1,0
15,8,103,0,825,510,52,30,2,21,39,0,-1.60642570281124,-0.383275261324042,-0.109375,NaN,-1.72106824925816,0.367647058823535,0.52,0.38,0.02,0.21,0.39,0.00,19,0.19,1,0
18,7,104,0,831,503,36,35,29,41,63,70,-1.20481927710843,-0.731707317073171,0.0468749999999996,NaN,-1.89910979228487,0.882352941176471,0.36,0.44,0.29,0.41,0.63,0.70,13,0.13,0,0
40,7,96,0,725,522,51,49,70,0,8,12,1.74029451137885,-0.731707317073171,-1.203125,NaN,1.24629080118694,-0.514705882352937,0.51,0.61,0.70,0.00,0.08,0.12,60,0.60,3,1
26,12,104,0,760,540,53,47,7,59,0,45,-0.133868808567604,1.01045296167247,0.0468749999999996,NaN,0.207715133531158,-1.83823529411765,0.53,0.59,0.07,0.59,0.00,0.45,22,0.22,1,0
19,10,106,0,755,505,46,42,23,50,56,56,-1.07095046854083,0.313588850174216,0.359375,NaN,0.356083086053413,0.735294117647063,0.46,0.53,0.23,0.50,0.56,0.56,21,0.21,1,0
16,9,106,0,751,530,50,35,0,48,5,2,-1.47255689424364,-0.0348432055749128,0.359375,NaN,0.474777448071217,-1.10294117647058,0.50,0.44,0.00,0.48,0.05,0.02,13,0.13,0,0
38,17,118,0,815,537,78,71,29,71,0,71,1.47255689424364,2.75261324041812,2.234375,NaN,-1.42433234421365,-1.61764705882353,0.78,0.89,0.29,0.71,0.00,0.71,52,0.52,3,1
23,9,106,0,771,509,52,45,27,0,21,36,-0.535475234270415,-0.0348432055749128,0.359375,NaN,-0.118694362017804,0.441176470588239,0.52,0.56,0.27,0.00,0.21,0.36,27,0.27,1,0
19,4,92,0,826,497,61,30,0,0,27,0,-1.07095046854083,-1.77700348432056,-1.828125,NaN,-1.75074183976261,1.32352941176471,0.61,0.38,0.00,0.00,0.27,0.00,7,0.07,0,0
25,10,95,0,741,512,60,40,12,0,4,46,-0.267737617135208,0.313588850174216,-1.359375,NaN,0.771513353115726,0.220588235294119,0.60,0.50,0.12,0.00,0.04,0.46,16,0.16,1,0
39,11,110,0,755,498,41,60,45,54,36,9,1.60642570281124,0.662020905923345,0.984375,NaN,0.356083086053413,1.25,0.41,0.75,0.45,0.54,0.36,0.09,43,0.43,2,1
25,5,95,0,734,519,67,37,4,0,7,1,-0.267737617135208,-1.42857142857143,-1.359375,NaN,0.979228486646884,-0.294117647058824,0.67,0.46,0.04,0.00,0.07,0.01,8,0.08,0,0
26,10,111,0,809,512,66,55,28,32,43,12,-0.133868808567604,0.313588850174216,1.140625,NaN,-1.24629080118694,0.220588235294119,0.66,0.69,0.28,0.32,0.43,0.12,26,0.26,1,0
18,13,110,0,811,506,43,42,0,46,71,64,-1.20481927710843,1.3588850174216,0.984375,NaN,-1.30563798219584,0.661764705882358,0.43,0.53,0.00,0.46,0.71,0.64,24,0.24,1,0
26,9,108,0,840,512,23,37,0,18,26,18,-0.133868808567604,-0.0348432055749128,0.671875,NaN,-2.16617210682493,0.220588235294119,0.23,0.46,0.00,0.18,0.26,0.18,18,0.18,1,0
30,7,94,0,785,512,66,42,11,3,6,0,0.401606425702811,-0.731707317073171,-1.515625,NaN,-0.534124629080118,0.220588235294119,0.66,0.53,0.11,0.03,0.06,0.00,17,0.17,1,0
23,6,99,0,746,512,71,40,0,2,17,0,-0.535475234270415,-1.0801393728223,-0.734375,NaN,0.623145400593472,0.220588235294119,0.71,0.50,0.00,0.02,0.17,0.00,11,0.11,0,0
20,9,93,0,750,520,47,30,1,0,17,55,-0.937081659973226,-0.0348432055749128,-1.671875,NaN,0.504451038575667,-0.367647058823528,0.47,0.38,0.01,0.00,0.17,0.55,10,0.10,0,0
25,8,105,0,829,506,72,50,22,46,41,0,-0.267737617135208,-0.383275261324042,0.203125,NaN,-1.83976261127596,0.661764705882358,0.72,0.63,0.22,0.46,0.41,0.00,33,0.33,2,0
24,7,97,0,797,540,43,32,26,0,0,27,-0.401606425702811,-0.731707317073171,-1.046875,NaN,-0.890207715133531,-1.83823529411765,0.43,0.40,0.26,0.00,0.00,0.27,14,0.14,0,0
36,11,103,0,753,495,41,54,55,9,54,46,1.20481927710843,0.662020905923345,-0.109375,NaN,0.415430267062314,1.47058823529412,0.41,0.68,0.55,0.09,0.54,0.46,32,0.32,2,0
14,6,98,0,829,511,40,21,7,33,36,0,-1.74029451137885,-1.0801393728223,-0.890625,NaN,-1.83976261127596,0.294117647058824,0.40,0.26,0.07,0.33,0.36,0.00,12,0.12,0,0
15,7,101,0,730,504,53,28,2,3,35,15,-1.60642570281124,-0.731707317073171,-0.421875,NaN,1.09792284866469,0.808823529411767,0.53,0.35,0.02,0.03,0.35,0.15,13,0.13,0,0
30,7,103,0,744,501,76,52,32,7,50,0,0.401606425702811,-0.731707317073171,-0.109375,NaN,0.682492581602372,1.02941176470589,0.76,0.65,0.32,0.07,0.50,0.00,40,0.40,2,1
28,12,106,0,804,533,58,45,0,41,0,44,0.133868808567604,1.01045296167247,0.359375,NaN,-1.09792284866469,-1.3235294117647,0.58,0.56,0.00,0.41,0.00,0.44,11,0.11,0,0
28,6,100,0,748,501,35,37,24,5,62,0,0.133868808567604,-1.0801393728223,-0.578125,NaN,0.563798219584568,1.02941176470589,0.35,0.46,0.24,0.05,0.62,0.00,16,0.16,1,0
20,8,96,0,750,508,29,28,20,0,11,50,-0.937081659973226,-0.383275261324042,-1.203125,NaN,0.504451038575667,0.514705882352943,0.29,0.35,0.20,0.00,0.11,0.50,10,0.10,0,0
20,9,108,0,730,503,52,45,21,27,38,23,-0.937081659973226,-0.0348432055749128,0.671875,NaN,1.09792284866469,0.882352941176471,0.52,0.56,0.21,0.27,0.38,0.23,34,0.34,2,0
23,12,99,0,808,518,71,42,0,0,0,9,-0.535475234270415,1.01045296167247,-0.734375,NaN,-1.21661721068249,-0.220588235294113,0.71,0.53,0.00,0.00,0.00,0.09,9,0.09,0,0
26,6,97,0,716,495,70,47,54,0,53,6,-0.133868808567604,-1.0801393728223,-1.046875,NaN,1.513353115727,1.47058823529412,0.70,0.59,0.54,0.00,0.53,0.06,27,0.27,1,0
38,11,104,0,756,495,66,57,24,3,41,46,1.47255689424364,0.662020905923345,0.0468749999999996,NaN,0.326409495548962,1.47058823529412,0.66,0.71,0.24,0.03,0.41,0.46,20,0.20,1,0
35,6,105,0,780,508,67,52,44,4,37,0,1.07095046854083,-1.0801393728223,0.203125,NaN,-0.385756676557863,0.514705882352943,0.67,0.65,0.44,0.04,0.37,0.00,32,0.32,2,0
21,9,103,0,728,540,53,37,6,11,0,47,-0.803212851405622,-0.0348432055749128,-0.109375,NaN,1.15727002967359,-1.83823529411765,0.53,0.46,0.06,0.11,0.00,0.47,14,0.14,0,0
23,9,98,0,777,539,43,37,32,5,0,27,-0.535475234270415,-0.0348432055749128,-0.890625,NaN,-0.296735905044509,-1.76470588235294,0.43,0.46,0.32,0.05,0.00,0.27,13,0.13,0,0
38,12,106,0,777,540,51,57,53,59,0,49,1.47255689424364,1.01045296167247,0.359375,NaN,-0.296735905044509,-1.83823529411765,0.51,0.71,0.53,0.59,0.00,0.49,52,0.52,3,1
23,7,92,0,833,505,57,37,16,0,48,43,-0.535475234270415,-0.731707317073171,-1.828125,NaN,-1.95845697329377,0.735294117647063,0.57,0.46,0.16,0.00,0.48,0.43,15,0.15,0,0
28,8,107,0,783,502,62,50,20,37,44,11,0.133868808567604,-0.383275261324042,0.515625,NaN,-0.474777448071217,0.955882352941182,0.62,0.63,0.20,0.37,0.44,0.11,25,0.25,1,0
31,9,96,0,756,512,57,49,32,60,38,66,0.535475234270415,-0.0348432055749128,-1.203125,NaN,0.326409495548962,0.220588235294119,0.57,0.61,0.32,0.60,0.38,0.66,31,0.31,2,0
29,9,104,0,731,500,63,50,0,44,59,34,0.267737617135208,-0.0348432055749128,0.0468749999999996,NaN,1.06824925816024,1.10294117647059,0.63,0.63,0.00,0.44,0.59,0.34,13,0.13,0,0
38,5,97,0,771,540,37,38,45,0,0,4,1.47255689424364,-1.42857142857143,-1.046875,NaN,-0.118694362017804,-1.83823529411765,0.37,0.48,0.45,0.00,0.00,0.04,14,0.14,0,0
