Sole,Bench,BrdJ,PosSpec,Agil,Dash,Devl,RawGrd,Run_Blocking,Pass_Blocking,Blocking_Strength,Endurance,Long_Snapping,SoleZ,BenchZ,BrdJZ,PosSpecZ,AgilZ,DashZ,DevlZ,RawGrdZ,Run_BlockingZ,Pass_BlockingZ,Blocking_StrengthZ,EnduranceZ,Long_SnappingZ,PeakCur,PeakCurZ,Ability,Draftable
40,26,88,0,811,522,35,47,37,33,33,39,0,1.05369807497467,0.705394190871369,-0.0597907324364732,NaN,0.0454545454545445,0.977443609022556,0.35,0.59,0.37,0.33,0.33,0.39,0.00,35,0.35,2,0
25,17,79,0,816,531,34,32,35,38,0,31,0,-0.466058763931105,-1.16182572614108,-1.4050822122571,NaN,-0.181818181818186,0.300751879699248,0.34,0.40,0.35,0.38,0.00,0.31,0.00,13,0.13,0,0
14,21,89,0,840,535,43,30,30,0,12,45,0,-1.58054711246201,-0.33195020746888,0.0896860986547077,NaN,-1.27272727272728,0,0.43,0.38,0.30,0.00,0.12,0.45,0.00,14,0.14,0,0
18,29,94,0,792,528,38,49,21,35,51,36,13,-1.17527862208713,1.32780082987552,0.837070254110612,NaN,0.909090909090906,0.52631578947368,0.38,0.61,0.21,0.35,0.51,0.36,0.13,60,0.60,3,1
14,20,91,0,785,531,33,38,19,42,5,26,0,-1.58054711246201,-0.53941908713693,0.388639760837069,NaN,1.22727272727273,0.300751879699248,0.33,0.48,0.19,0.42,0.05,0.26,0.00,42,0.42,2,1
22,29,101,0,768,496,38,70,69,69,48,44,12,-0.77001013171226,1.32780082987552,1.88340807174888,NaN,2,2.93233082706767,0.38,0.88,0.69,0.69,0.48,0.44,0.12,80,0.80,4,1
17,20,89,0,840,540,15,19,26,0,15,23,6,-1.27659574468085,-0.53941908713693,0.0896860986547077,NaN,-1.27272727272728,-0.375939849624065,0.15,0.24,0.26,0.00,0.15,0.23,0.06,7,0.07,0,0
15,18,79,0,809,547,26,17,0,18,0,0,9,-1.47922998986829,-0.954356846473029,-1.4050822122571,NaN,0.136363636363633,-0.902255639097745,0.26,0.21,0.00,0.18,0.00,0.00,0.09,1,0.01,0,0
24,18,85,0,824,548,38,18,0,0,0,0,22,-0.567375886524823,-0.954356846473029,-0.508221225710016,NaN,-0.54545454545455,-0.977443609022562,0.38,0.23,0.00,0.00,0.00,0.00,0.22,5,0.05,0,0
34,26,85,0,775,536,43,51,35,55,28,7,15,0.445795339412361,0.705394190871369,-0.508221225710016,NaN,1.68181818181818,-0.0751879699248171,0.43,0.64,0.35,0.55,0.28,0.07,0.15,25,0.25,1,0
25,17,80,0,840,550,32,23,0,0,0,0,69,-0.466058763931105,-1.16182572614108,-1.25560538116592,NaN,-1.27272727272728,-1.12781954887218,0.32,0.29,0.00,0.00,0.00,0.00,0.69,20,0.20,1,0
40,26,98,0,800,524,21,45,29,38,25,51,20,1.05369807497467,0.705394190871369,1.43497757847534,NaN,0.545454545454542,0.827067669172928,0.21,0.56,0.29,0.38,0.25,0.51,0.20,25,0.25,1,0
13,33,100,0,773,508,8,58,55,65,69,51,10,-1.68186423505572,2.15767634854772,1.7339312406577,NaN,1.77272727272727,2.03007518796992,0.08,0.73,0.55,0.65,0.69,0.51,0.10,80,0.80,4,1
40,21,97,0,840,524,54,40,45,0,12,46,16,1.05369807497467,-0.33195020746888,1.28550074738415,NaN,-1.27272727272728,0.827067669172928,0.54,0.50,0.45,0.00,0.12,0.46,0.16,23,0.23,1,0
32,17,79,0,840,550,31,23,0,0,0,0,57,0.243161094224924,-1.16182572614108,-1.4050822122571,NaN,-1.27272727272728,-1.12781954887218,0.31,0.29,0.00,0.00,0.00,0.00,0.57,16,0.16,1,0
37,18,88,0,833,531,31,28,30,0,1,21,20,0.749746707193516,-0.954356846473029,-0.0597907324364732,NaN,-0.954545454545458,0.300751879699248,0.31,0.35,0.30,0.00,0.01,0.21,0.20,14,0.14,0,0
35,23,94,0,832,550,38,23,0,0,9,32,5,0.547112462006079,0.0829875518672196,0.837070254110612,NaN,-0.909090909090914,-1.12781954887218,0.38,0.29,0.00,0.00,0.09,0.32,0.05,9,0.09,0,0
37,17,91,0,790,544,21,26,0,40,0,10,15,0.749746707193516,-1.16182572614108,0.388639760837069,NaN,0.999999999999995,-0.676691729323314,0.21,0.33,0.00,0.40,0.00,0.10,0.15,6,0.06,0,0
41,17,84,0,840,550,46,26,0,0,0,0,31,1.15501519756839,-1.16182572614108,-0.657698056801197,NaN,-1.27272727272728,-1.12781954887218,0.46,0.33,0.00,0.00,0.00,0.00,0.31,8,0.08,0,0
24,22,86,0,840,521,20,29,27,0,16,14,10,-0.567375886524823,-0.12448132780083,-0.358744394618835,NaN,-1.27272727272728,1.05263157894737,0.20,0.36,0.27,0.00,0.16,0.14,0.10,10,0.10,0,0
39,20,101,0,800,543,11,28,0,20,0,44,0,0.952380952380952,-0.53941908713693,1.88340807174888,NaN,0.545454545454542,-0.601503759398497,0.11,0.35,0.00,0.20,0.00,0.44,0.00,4,0.04,0,0
17,26,94,0,823,550,43,28,0,6,33,23,0,-1.27659574468085,0.705394190871369,0.837070254110612,NaN,-0.500000000000005,-1.12781954887218,0.43,0.35,0.00,0.06,0.33,0.23,0.00,20,0.20,1,0
15,18,91,0,787,528,12,36,40,52,0,30,0,-1.47922998986829,-0.954356846473029,0.388639760837069,NaN,1.13636363636363,0.52631578947368,0.12,0.45,0.40,0.52,0.00,0.30,0.00,11,0.11,0,0
34,17,90,0,786,511,27,43,41,40,0,1,19,0.445795339412361,-1.16182572614108,0.239162929745889,NaN,1.18181818181818,1.80451127819548,0.27,0.54,0.41,0.40,0.00,0.01,0.19,37,0.37,2,0
39,17,96,0,802,546,28,26,0,30,0,30,3,0.952380952380952,-1.16182572614108,1.13602391629297,NaN,0.454545454545453,-0.827067669172935,0.28,0.33,0.00,0.30,0.00,0.30,0.03,5,0.05,0,0
24,19,93,0,776,517,46,50,31,34,0,35,10,-0.567375886524823,-0.746887966804979,0.687593423019431,NaN,1.63636363636363,1.35338345864661,0.46,0.63,0.31,0.34,0.00,0.35,0.10,29,0.29,1,0
24,33,108,0,778,515,9,53,18,25,58,68,1,-0.567375886524823,2.15767634854772,2.92974588938714,NaN,1.54545454545454,1.50375939849624,0.09,0.66,0.18,0.25,0.58,0.68,0.01,48,0.48,2,1
44,27,85,0,840,537,24,26,9,0,37,14,0,1.45896656534954,0.912863070539419,-0.508221225710016,NaN,-1.27272727272728,-0.150375939849628,0.24,0.33,0.09,0.00,0.37,0.14,0.00,12,0.12,0,0
17,28,93,0,788,529,22,45,32,39,41,25,20,-1.27659574468085,1.12033195020747,0.687593423019431,NaN,1.09090909090909,0.451127819548869,0.22,0.56,0.32,0.39,0.41,0.25,0.20,37,0.37,2,0
19,25,85,0,803,510,17,43,63,16,12,15,0,-1.07396149949341,0.497925311203319,-0.508221225710016,NaN,0.409090909090908,1.8796992481203,0.17,0.54,0.63,0.16,0.12,0.15,0.00,32,0.32,2,0
13,17,84,0,840,550,44,25,0,0,0,0,1,-1.68186423505572,-1.16182572614108,-0.657698056801197,NaN,-1.27272727272728,-1.12781954887218,0.44,0.31,0.00,0.00,0.00,0.00,0.01,2,0.02,0,0
24,28,90,0,840,531,33,38,40,0,65,44,9,-0.567375886524823,1.12033195020747,0.239162929745889,NaN,-1.27272727272728,0.300751879699248,0.33,0.48,0.40,0.00,0.65,0.44,0.09,33,0.33,2,0
24,17,85,0,803,537,10,23,11,19,0,10,4,-0.567375886524823,-1.16182572614108,-0.508221225710016,NaN,0.409090909090908,-0.150375939849628,0.10,0.29,0.11,0.19,0.00,0.10,0.04,2,0.02,0,0
31,18,80,0,836,548,20,12,0,0,0,0,68,0.141843971631206,-0.954356846473029,-1.25560538116592,NaN,-1.09090909090909,-0.977443609022562,0.20,0.15,0.00,0.00,0.00,0.00,0.68,21,0.21,1,0
31,17,82,0,837,550,20,10,0,0,0,0,4,0.141843971631206,-1.16182572614108,-0.956651718983558,NaN,-1.13636363636364,-1.12781954887218,0.20,0.13,0.00,0.00,0.00,0.00,0.04,3,0.03,0,0
42,31,89,0,785,503,19,57,58,40,47,20,0,1.25633232016211,1.74273858921162,0.0896860986547077,NaN,1.22727272727273,2.40601503759398,0.19,0.71,0.58,0.40,0.47,0.20,0.00,53,0.53,3,1
24,27,91,0,792,538,13,35,8,33,33,13,8,-0.567375886524823,0.912863070539419,0.388639760837069,NaN,0.909090909090906,-0.225563909774438,0.13,0.44,0.08,0.33,0.33,0.13,0.08,17,0.17,1,0
31,17,82,0,799,550,24,19,0,26,0,0,0,0.141843971631206,-1.16182572614108,-0.956651718983558,NaN,0.590909090909086,-1.12781954887218,0.24,0.24,0.00,0.26,0.00,0.00,0.00,3,0.03,0,0
27,23,100,0,785,531,12,39,19,33,19,48,0,-0.263424518743668,0.0829875518672196,1.7339312406577,NaN,1.22727272727273,0.300751879699248,0.12,0.49,0.19,0.33,0.19,0.48,0.00,21,0.21,1,0
28,25,80,0,800,531,16,37,31,24,27,0,6,-0.16210739614995,0.497925311203319,-1.25560538116592,NaN,0.545454545454542,0.300751879699248,0.16,0.46,0.31,0.24,0.27,0.00,0.06,22,0.22,1,0
29,32,102,0,770,502,10,63,68,62,62,57,25,-0.0607902735562312,1.95020746887967,2.03288490284006,NaN,1.9090909090909,2.4812030075188,0.10,0.79,0.68,0.62,0.62,0.57,0.25,77,0.77,4,1
18,26,91,0,771,525,25,49,33,60,20,20,4,-1.17527862208713,0.705394190871369,0.388639760837069,NaN,1.86363636363636,0.751879699248118,0.25,0.61,0.33,0.60,0.20,0.20,0.04,67,0.67,3,1
38,26,91,0,804,531,36,42,19,16,34,13,14,0.851063829787234,0.705394190871369,0.388639760837069,NaN,0.363636363636364,0.300751879699248,0.36,0.53,0.19,0.16,0.34,0.13,0.14,34,0.34,2,0
19,22,96,0,800,546,12,26,0,26,0,46,0,-1.07396149949341,-0.12448132780083,1.13602391629297,NaN,0.545454545454542,-0.827067669172935,0.12,0.33,0.00,0.26,0.00,0.46,0.00,8,0.08,0,0
34,26,94,0,784,520,40,50,31,37,31,29,15,0.445795339412361,0.705394190871369,0.837070254110612,NaN,1.27272727272727,1.12781954887218,0.40,0.63,0.31,0.37,0.31,0.29,0.15,59,0.59,3,1
31,25,90,0,800,550,9,26,0,43,47,40,4,0.141843971631206,0.497925311203319,0.239162929745889,NaN,0.545454545454542,-1.12781954887218,0.09,0.33,0.00,0.43,0.47,0.40,0.04,18,0.18,1,0
16,17,84,0,839,550,1,4,0,0,0,0,2,-1.37791286727457,-1.16182572614108,-0.657698056801197,NaN,-1.22727272727273,-1.12781954887218,0.01,0.05,0.00,0.00,0.00,0.00,0.02,3,0.03,0,0
16,21,93,0,837,536,8,19,11,0,2,37,10,-1.37791286727457,-0.33195020746888,0.687593423019431,NaN,-1.13636363636364,-0.0751879699248171,0.08,0.24,0.11,0.00,0.02,0.37,0.10,8,0.08,0,0
33,21,94,0,800,531,13,36,22,22,12,43,14,0.344478216818642,-0.33195020746888,0.837070254110612,NaN,0.545454545454542,0.300751879699248,0.13,0.45,0.22,0.22,0.12,0.43,0.14,15,0.15,0,0
42,29,88,0,800,532,25,42,29,15,33,15,0,1.25633232016211,1.32780082987552,-0.0597907324364732,NaN,0.545454545454542,0.225563909774431,0.25,0.53,0.29,0.15,0.33,0.15,0.00,21,0.21,1,0
24,23,87,0,840,531,35,30,27,2,24,13,0,-0.567375886524823,0.0829875518672196,-0.209267563527654,NaN,-1.27272727272728,0.300751879699248,0.35,0.38,0.27,0.02,0.24,0.13,0.00,13,0.13,0,0
24,22,86,0,787,535,27,37,13,40,2,36,9,-0.567375886524823,-0.12448132780083,-0.358744394618835,NaN,1.13636363636363,0,0.27,0.46,0.13,0.40,0.02,0.36,0.09,11,0.11,0,0
41,26,91,0,800,541,15,32,0,21,37,33,0,1.15501519756839,0.705394190871369,0.388639760837069,NaN,0.545454545454542,-0.451127819548876,0.15,0.40,0.00,0.21,0.37,0.33,0.00,18,0.18,1,0
47,24,96,0,787,531,45,50,28,40,12,32,10,1.7629179331307,0.290456431535269,1.13602391629297,NaN,1.13636363636363,0.300751879699248,0.45,0.63,0.28,0.40,0.12,0.32,0.10,32,0.32,2,0
35,19,95,0,791,537,21,35,19,40,9,27,7,0.547112462006079,-0.746887966804979,0.986547085201793,NaN,0.95454545454545,-0.150375939849628,0.21,0.44,0.19,0.40,0.09,0.27,0.07,11,0.11,0,0
34,29,93,0,793,546,33,38,7,25,52,22,3,0.445795339412361,1.32780082987552,0.687593423019431,NaN,0.863636363636361,-0.827067669172935,0.33,0.48,0.07,0.25,0.52,0.22,0.03,24,0.24,1,0
31,29,91,0,790,542,25,38,5,43,42,25,6,0.141843971631206,1.32780082987552,0.388639760837069,NaN,0.999999999999995,-0.526315789473686,0.25,0.48,0.05,0.43,0.42,0.25,0.06,18,0.18,1,0
33,28,81,0,840,541,30,24,4,0,25,0,0,0.344478216818642,1.12033195020747,-1.10612855007474,NaN,-1.27272727272728,-0.451127819548876,0.30,0.30,0.04,0.00,0.25,0.00,0.00,10,0.10,0,0
39,31,95,0,808,520,36,49,35,0,56,29,14,0.952380952380952,1.74273858921162,0.986547085201793,NaN,0.181818181818178,1.12781954887218,0.36,0.61,0.35,0.00,0.56,0.29,0.14,52,0.52,3,1
24,25,86,0,800,539,21,30,18,6,19,2,18,-0.567375886524823,0.497925311203319,-0.358744394618835,NaN,0.545454545454542,-0.300751879699248,0.21,0.38,0.18,0.06,0.19,0.02,0.18,11,0.11,0,0
43,26,82,0,805,550,33,29,0,24,23,10,0,1.35764944275583,0.705394190871369,-0.956651718983558,NaN,0.318181818181811,-1.12781954887218,0.33,0.36,0.00,0.24,0.23,0.10,0.00,11,0.11,0,0
24,19,79,0,836,548,35,16,0,0,0,0,3,-0.567375886524823,-0.746887966804979,-1.4050822122571,NaN,-1.09090909090909,-0.977443609022562,0.35,0.20,0.00,0.00,0.00,0.00,0.03,2,0.02,0,0
44,17,92,0,791,537,38,35,13,25,0,29,0,1.45896656534954,-1.16182572614108,0.53811659192825,NaN,0.95454545454545,-0.150375939849628,0.38,0.44,0.13,0.25,0.00,0.29,0.00,12,0.12,0,0
33,17,79,0,840,550,37,23,0,0,0,0,44,0.344478216818642,-1.16182572614108,-1.4050822122571,NaN,-1.27272727272728,-1.12781954887218,0.37,0.29,0.00,0.00,0.00,0.00,0.44,12,0.12,0,0
16,23,82,0,800,530,19,38,41,37,14,3,0,-1.37791286727457,0.0829875518672196,-0.956651718983558,NaN,0.545454545454542,0.375939849624059,0.19,0.48,0.41,0.37,0.14,0.03,0.00,14,0.14,0,0
19,17,93,0,790,540,39,33,7,48,3,28,3,-1.07396149949341,-1.16182572614108,0.687593423019431,NaN,0.999999999999995,-0.375939849624065,0.39,0.41,0.07,0.48,0.03,0.28,0.03,22,0.22,1,0
42,25,87,0,817,550,26,24,0,27,23,10,10,1.25633232016211,0.497925311203319,-0.209267563527654,NaN,-0.227272727272731,-1.12781954887218,0.26,0.30,0.00,0.27,0.23,0.10,0.10,10,0.10,0,0
13,17,89,0,800,550,1,14,0,24,0,15,0,-1.68186423505572,-1.16182572614108,0.0896860986547077,NaN,0.545454545454542,-1.12781954887218,0.01,0.18,0.00,0.24,0.00,0.15,0.00,2,0.02,0,0
18,23,84,0,793,529,13,33,26,32,23,0,21,-1.17527862208713,0.0829875518672196,-0.657698056801197,NaN,0.863636363636361,0.451127819548869,0.13,0.41,0.26,0.32,0.23,0.00,0.21,8,0.08,0,0
44,25,82,0,811,550,38,25,0,7,17,0,0,1.45896656534954,0.497925311203319,-0.956651718983558,NaN,0.0454545454545445,-1.12781954887218,0.38,0.31,0.00,0.07,0.17,0.00,0.00,8,0.08,0,0
25,28,91,0,800,531,46,44,10,19,39,10,0,-0.466058763931105,1.12033195020747,0.388639760837069,NaN,0.545454545454542,0.300751879699248,0.46,0.55,0.10,0.19,0.39,0.10,0.00,33,0.33,2,0
20,17,83,0,840,550,37,23,0,0,0,0,33,-0.972644376899696,-1.16182572614108,-0.807174887892377,NaN,-1.27272727272728,-1.12781954887218,0.37,0.29,0.00,0.00,0.00,0.00,0.33,10,0.10,0,0
39,22,88,0,758,531,16,40,6,67,7,0,0,0.952380952380952,-0.12448132780083,-0.0597907324364732,NaN,2.45454545454545,0.300751879699248,0.16,0.50,0.06,0.67,0.07,0.00,0.00,13,0.13,0,0
32,17,87,0,794,530,12,30,18,52,0,3,14,0.243161094224924,-1.16182572614108,-0.209267563527654,NaN,0.818181818181813,0.375939849624059,0.12,0.38,0.18,0.52,0.00,0.03,0.14,7,0.07,0,0
35,19,85,0,800,531,17,33,33,20,0,44,0,0.547112462006079,-0.746887966804979,-0.508221225710016,NaN,0.545454545454542,0.300751879699248,0.17,0.41,0.33,0.20,0.00,0.44,0.00,7,0.07,0,0
24,31,93,0,774,511,24,58,68,64,68,32,0,-0.567375886524823,1.74273858921162,0.687593423019431,NaN,1.72727272727272,1.80451127819548,0.24,0.73,0.68,0.64,0.68,0.32,0.00,90,0.90,5,1
30,27,86,0,840,531,44,33,23,0,30,5,0,0.0405268490374872,0.912863070539419,-0.358744394618835,NaN,-1.27272727272728,0.300751879699248,0.44,0.41,0.23,0.00,0.30,0.05,0.00,15,0.15,0,0
27,18,87,0,800,531,23,29,11,10,0,9,12,-0.263424518743668,-0.954356846473029,-0.209267563527654,NaN,0.545454545454542,0.300751879699248,0.23,0.36,0.11,0.10,0.00,0.09,0.12,7,0.07,0,0
40,17,79,0,840,550,22,19,0,0,0,0,43,1.05369807497467,-1.16182572614108,-1.4050822122571,NaN,-1.27272727272728,-1.12781954887218,0.22,0.24,0.00,0.00,0.00,0.00,0.43,13,0.13,0,0
42,24,86,0,790,531,29,43,29,50,17,18,3,1.25633232016211,0.290456431535269,-0.358744394618835,NaN,0.999999999999995,0.300751879699248,0.29,0.54,0.29,0.50,0.17,0.18,0.03,32,0.32,2,0
38,22,101,0,770,545,24,38,0,39,5,37,0,0.851063829787234,-0.12448132780083,1.88340807174888,NaN,1.9090909090909,-0.751879699248124,0.24,0.48,0.00,0.39,0.05,0.37,0.00,11,0.11,0,0
15,25,87,0,807,516,2,32,43,17,29,7,0,-1.47922998986829,0.497925311203319,-0.209267563527654,NaN,0.227272727272722,1.42857142857142,0.02,0.40,0.43,0.17,0.29,0.07,0.00,47,0.47,2,1
28,27,99,0,797,508,27,53,62,35,38,54,1,-0.16210739614995,0.912863070539419,1.58445440956652,NaN,0.681818181818179,2.03007518796992,0.27,0.66,0.62,0.35,0.38,0.54,0.01,55,0.55,3,1
22,23,103,0,781,510,36,51,30,21,9,41,0,-0.77001013171226,0.0829875518672196,2.18236173393124,NaN,1.40909090909091,1.8796992481203,0.36,0.64,0.30,0.21,0.09,0.41,0.00,39,0.39,2,0
24,18,86,0,815,538,16,21,4,5,0,3,7,-0.567375886524823,-0.954356846473029,-0.358744394618835,NaN,-0.136363636363642,-0.225563909774438,0.16,0.26,0.04,0.05,0.00,0.03,0.07,4,0.04,0,0
33,18,82,0,836,550,43,17,0,0,0,0,40,0.344478216818642,-0.954356846473029,-0.956651718983558,NaN,-1.09090909090909,-1.12781954887218,0.43,0.21,0.00,0.00,0.00,0.00,0.40,11,0.11,0,0
24,31,90,0,809,520,5,39,31,10,67,36,5,-0.567375886524823,1.74273858921162,0.239162929745889,NaN,0.136363636363633,1.12781954887218,0.05,0.49,0.31,0.10,0.67,0.36,0.05,51,0.51,3,1
40,17,84,0,834,527,14,22,31,0,0,0,0,1.05369807497467,-1.16182572614108,-0.657698056801197,NaN,-1,0.601503759398497,0.14,0.28,0.31,0.00,0.00,0.00,0.00,2,0.02,0,0
13,25,78,0,812,549,10,17,3,8,41,0,10,-1.68186423505572,0.497925311203319,-1.55455904334828,NaN,0,-1.05263157894737,0.10,0.21,0.03,0.08,0.41,0.00,0.10,13,0.13,0,0
38,28,91,0,830,522,16,37,31,0,36,12,23,0.851063829787234,1.12033195020747,0.388639760837069,NaN,-0.818181818181825,0.977443609022556,0.16,0.46,0.31,0.00,0.36,0.12,0.23,14,0.14,0,0
28,25,97,0,820,528,22,38,34,9,10,56,8,-0.16210739614995,0.497925311203319,1.28550074738415,NaN,-0.363636363636364,0.52631578947368,0.22,0.48,0.34,0.09,0.10,0.56,0.08,28,0.28,1,0
16,18,86,0,792,514,49,47,57,44,0,14,17,-1.37791286727457,-0.954356846473029,-0.358744394618835,NaN,0.909090909090906,1.57894736842105,0.49,0.59,0.57,0.44,0.00,0.14,0.17,65,0.65,3,1
20,18,82,0,840,549,35,14,0,0,0,0,68,-0.972644376899696,-0.954356846473029,-0.956651718983558,NaN,-1.27272727272728,-1.05263157894737,0.35,0.18,0.00,0.00,0.00,0.00,0.68,19,0.19,1,0
14,23,83,0,800,511,6,37,56,29,5,9,6,-1.58054711246201,0.0829875518672196,-0.807174887892377,NaN,0.545454545454542,1.80451127819548,0.06,0.46,0.56,0.29,0.05,0.09,0.06,10,0.10,0,0
44,31,92,0,775,540,42,46,0,39,41,22,0,1.45896656534954,1.74273858921162,0.53811659192825,NaN,1.68181818181818,-0.375939849624065,0.42,0.58,0.00,0.39,0.41,0.22,0.00,24,0.24,1,0
46,29,93,0,800,517,24,46,16,22,17,20,0,1.66160081053698,1.32780082987552,0.687593423019431,NaN,0.545454545454542,1.35338345864661,0.24,0.58,0.16,0.22,0.17,0.20,0.00,18,0.18,1,0
28,17,80,0,840,547,43,17,0,0,0,0,54,-0.16210739614995,-1.16182572614108,-1.25560538116592,NaN,-1.27272727272728,-0.902255639097745,0.43,0.21,0.00,0.00,0.00,0.00,0.54,12,0.12,0,0
14,17,81,0,840,550,6,15,0,0,0,0,47,-1.58054711246201,-1.16182572614108,-1.10612855007474,NaN,-1.27272727272728,-1.12781954887218,0.06,0.19,0.00,0.00,0.00,0.00,0.47,12,0.12,0,0
32,17,80,0,840,550,5,15,0,0,0,0,68,0.243161094224924,-1.16182572614108,-1.25560538116592,NaN,-1.27272727272728,-1.12781954887218,0.05,0.19,0.00,0.00,0.00,0.00,0.68,19,0.19,1,0
13,30,93,0,791,533,17,40,9,43,56,28,5,-1.68186423505572,1.53526970954357,0.687593423019431,NaN,0.95454545454545,0.150375939849621,0.17,0.50,0.09,0.43,0.56,0.28,0.05,23,0.23,1,0
14,33,95,0,800,515,21,51,53,17,68,35,4,-1.58054711246201,2.15767634854772,0.986547085201793,NaN,0.545454545454542,1.50375939849624,0.21,0.64,0.53,0.17,0.68,0.35,0.04,56,0.56,3,1
21,19,80,0,833,542,36,19,0,0,0,0,0,-0.871327254305978,-0.746887966804979,-1.25560538116592,NaN,-0.954545454545458,-0.526315789473686,0.36,0.24,0.00,0.00,0.00,0.00,0.00,1,0.01,0,0
38,17,84,0,840,550,9,15,0,0,0,0,42,0.851063829787234,-1.16182572614108,-0.657698056801197,NaN,-1.27272727272728,-1.12781954887218,0.09,0.19,0.00,0.00,0.00,0.00,0.42,12,0.12,0,0
44,20,89,0,826,546,38,23,6,4,0,8,19,1.45896656534954,-0.53941908713693,0.0896860986547077,NaN,-0.636363636363639,-0.827067669172935,0.38,0.29,0.06,0.04,0.00,0.08,0.19,7,0.07,0,0
38,25,103,0,800,531,39,49,26,31,13,51,0,0.851063829787234,0.497925311203319,2.18236173393124,NaN,0.545454545454542,0.300751879699248,0.39,0.61,0.26,0.31,0.13,0.51,0.00,26,0.26,1,0
24,25,97,0,787,519,32,53,55,52,19,68,22,-0.567375886524823,0.497925311203319,1.28550074738415,NaN,1.13636363636363,1.20300751879699,0.32,0.66,0.55,0.52,0.19,0.68,0.22,60,0.60,3,1
19,17,82,0,840,550,14,17,0,0,0,0,0,-1.07396149949341,-1.16182572614108,-0.956651718983558,NaN,-1.27272727272728,-1.12781954887218,0.14,0.21,0.00,0.00,0.00,0.00,0.00,3,0.03,0,0
41,27,103,0,806,530,42,45,25,9,43,31,6,1.15501519756839,0.912863070539419,2.18236173393124,NaN,0.272727272727267,0.375939849624059,0.42,0.56,0.25,0.09,0.43,0.31,0.06,39,0.39,2,0
40,19,86,0,800,525,2,31,40,11,17,6,0,1.05369807497467,-0.746887966804979,-0.358744394618835,NaN,0.545454545454542,0.751879699248118,0.02,0.39,0.40,0.11,0.17,0.06,0.00,6,0.06,0,0
24,27,92,0,779,535,21,42,8,42,24,39,8,-0.567375886524823,0.912863070539419,0.53811659192825,NaN,1.5,0,0.21,0.53,0.08,0.42,0.24,0.39,0.08,31,0.31,2,0
24,17,84,0,840,550,22,19,0,0,0,0,26,-0.567375886524823,-1.16182572614108,-0.657698056801197,NaN,-1.27272727272728,-1.12781954887218,0.22,0.24,0.00,0.00,0.00,0.00,0.26,8,0.08,0,0
35,29,95,0,840,532,38,38,14,0,36,49,0,0.547112462006079,1.32780082987552,0.986547085201793,NaN,-1.27272727272728,0.225563909774431,0.38,0.48,0.14,0.00,0.36,0.49,0.00,26,0.26,1,0
17,30,85,0,785,539,17,36,7,35,55,4,0,-1.27659574468085,1.53526970954357,-0.508221225710016,NaN,1.22727272727273,-0.300751879699248,0.17,0.45,0.07,0.35,0.55,0.04,0.00,27,0.27,1,0
37,28,91,0,807,507,22,46,40,3,20,10,0,0.749746707193516,1.12033195020747,0.388639760837069,NaN,0.227272727272722,2.10526315789473,0.22,0.58,0.40,0.03,0.20,0.10,0.00,22,0.22,1,0
15,23,88,0,809,530,19,30,19,7,18,0,0,-1.47922998986829,0.0829875518672196,-0.0597907324364732,NaN,0.136363636363633,0.375939849624059,0.19,0.38,0.19,0.07,0.18,0.00,0.00,10,0.10,0,0
30,25,80,0,818,520,25,36,30,0,27,0,0,0.0405268490374872,0.497925311203319,-1.25560538116592,NaN,-0.272727272727275,1.12781954887218,0.25,0.45,0.30,0.00,0.27,0.00,0.00,12,0.12,0,0
34,23,88,0,779,531,18,38,4,30,12,9,1,0.445795339412361,0.0829875518672196,-0.0597907324364732,NaN,1.5,0.300751879699248,0.18,0.48,0.04,0.30,0.12,0.09,0.01,9,0.09,0,0
32,23,89,0,800,548,13,23,4,7,14,20,12,0.243161094224924,0.0829875518672196,0.0896860986547077,NaN,0.545454545454542,-0.977443609022562,0.13,0.29,0.04,0.07,0.14,0.20,0.12,8,0.08,0,0
35,29,87,0,774,506,20,57,62,58,25,28,1,0.547112462006079,1.32780082987552,-0.209267563527654,NaN,1.72727272727272,2.18045112781955,0.20,0.71,0.62,0.58,0.25,0.28,0.01,55,0.55,3,1
42,25,83,0,791,528,28,42,25,36,18,6,9,1.25633232016211,0.497925311203319,-0.807174887892377,NaN,0.95454545454545,0.52631578947368,0.28,0.53,0.25,0.36,0.18,0.06,0.09,27,0.27,1,0
14,28,84,0,788,527,50,49,20,42,49,6,20,-1.58054711246201,1.12033195020747,-0.657698056801197,NaN,1.09090909090909,0.601503759398497,0.50,0.61,0.20,0.42,0.49,0.06,0.20,43,0.43,2,1
30,25,103,0,828,523,27,38,21,0,10,32,9,0.0405268490374872,0.497925311203319,2.18236173393124,NaN,-0.727272727272728,0.902255639097738,0.27,0.48,0.21,0.00,0.10,0.32,0.09,13,0.13,0,0
25,34,107,0,772,513,43,68,54,66,68,68,7,-0.466058763931105,2.36514522821577,2.78026905829596,NaN,1.81818181818182,1.65413533834586,0.43,0.85,0.54,0.66,0.68,0.68,0.07,79,0.79,4,1
18,22,93,0,794,526,21,38,28,29,13,40,0,-1.17527862208713,-0.12448132780083,0.687593423019431,NaN,0.818181818181813,0.676691729323307,0.21,0.48,0.28,0.29,0.13,0.40,0.00,41,0.41,2,1
18,17,81,0,840,550,12,16,0,0,0,0,65,-1.17527862208713,-1.16182572614108,-1.10612855007474,NaN,-1.27272727272728,-1.12781954887218,0.12,0.20,0.00,0.00,0.00,0.00,0.65,16,0.16,1,0
